apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
T10-F11-U06,T10,E,11.0,6,1BHK,477.0,Occupied,2000.0,v1.0.0
T10-F11-U07,T10,E,11.0,7,1BHK,511.0,Occupied,2016.0,v1.0.0
T10-F11-U08,T10,E,11.0,8,1BHK,633.0,Occupied,2011.0,v1.0.0
T10-F12-U01,T10,E,12.0,1,3BHK,1261.0,Vacant,2019.0,v1.0.0
T10-F12-U02,T10,E,12.0,2,3BHK,1694.0,Occupied,2021.0,v1.0.0
T10-F12-U03,T10,E,12.0,3,2BHK,949.0,Occupied,2000.0,v1.0.0
T10-F12-U04,T10,E,12.0,4,2BHK,703.0,Occupied,2017.0,v1.0.0
T10-F12-U05,T10,E,12.0,5,2BHK,982.0,Occupied,,v1.0.0
T10-F12-U06,T10,E,12.0,6,1BHK,,Vacant,2000.0,v1.0.0
T10-F12-U07,T10,E,12.0,7,1BHK,671.0,Occupied,2023.0,v1.0.0
T10-F12-U08,T10,E,12.0,8,1BHK,540.0,Occupied,2017.0,v1.0.0
T10-F13-U01,T10,E,13.0,1,3BHK,1493.0,Occupied,2000.0,v1.0.0
T10-F13-U02,T10,E,13.0,2,3BHK,1714.0,Occupied,2022.0,v1.0.0
T10-F13-U03,T10,E,13.0,3,2BHK,1045.0,Occupied,2013.0,v1.0.0
T10-F13-U04,T10,E,13.0,4,2BHK,1112.0,Vacant,2005.0,v1.0.0
T10-F13-U05,T10,E,13.0,5,2BHK,754.0,Occupied,2003.0,v1.0.0
T10-F13-U06,T10,E,13.0,6,1BHK,668.0,Occupied,,v1.0.0
T10-F13-U07,T10,E,13.0,7,1BHK,523.0,Vacant,2006.0,v1.0.0
T10-F13-U08,T10,E,13.0,8,1BHK,669.0,Occupied,2008.0,v1.0.0
T10-F14-U01,T10,E,14.0,1,3BHK,1562.0,Vacant,2008.0,v1.0.0
T10-F14-U02,T10,E,,2,3BHK,1606.0,Occupied,2002.0,v1.0.0
T10-F14-U03,T10,E,14.0,3,2BHK,891.0,Occupied,2012.0,v1.0.0
T10-F14-U04,T10,E,14.0,4,2BHK,935.0,Occupied,2018.0,v1.0.0
T10-F14-U05,T10,E,14.0,5,2BHK,824.0,,2022.0,v1.0.0
T10-F14-U06,T10,E,14.0,6,1BHK,515.0,Occupied,2009.0,v1.0.0
T10-F14-U07,T10,E,14.0,7,1BHK,441.0,Occupied,2020.0,v1.0.0
T10-F14-U08,T10,E,14.0,8,1BHK,416.0,Vacant,2002.0,v1.0.0
T10-F15-U01,T10,E,15.0,1,3BHK,1615.0,Vacant,2012.0,v1.0.0
T10-F15-U02,T10,E,15.0,2,3BHK,1586.0,Vacant,2017.0,v1.0.0
T10-F15-U03,T10,E,15.0,3,2BHK,943.0,Occupied,2001.0,v1.0.0
T10-F15-U04,T10,E,15.0,4,2BHK,1026.0,Occupied,2000.0,v1.0.0
T10-F15-U05,T10,E,15.0,5,2BHK,1059.0,Occupied,2005.0,v1.0.0
T10-F15-U06,T10,E,15.0,6,1BHK,442.0,,2015.0,v1.0.0
T10-F15-U07,T10,E,15.0,7,1BHK,622.0,Occupied,2020.0,v1.0.0
T10-F15-U08,T10,E,15.0,8,1BHK,569.0,Occupied,2018.0,v1.0.0
T10-F16-U01,T10,E,16.0,1,3BHK,1297.0,Occupied,2016.0,v1.0.0
T10-F16-U02,T10,E,16.0,2,3BHK,1243.0,Occupied,2007.0,v1.0.0
T10-F16-U03,T10,E,16.0,3,2BHK,808.0,Occupied,2022.0,v1.0.0
T10-F16-U04,T10,E,16.0,4,2BHK,1154.0,Occupied,2018.0,v1.0.0
T10-F16-U05,T10,E,16.0,5,2BHK,943.0,Vacant,2008.0,v1.0.0
T10-F16-U06,T10,E,16.0,6,1BHK,423.0,Occupied,2002.0,v1.0.0
T10-F16-U07,T10,E,16.0,7,1BHK,543.0,Occupied,2017.0,v1.0.0
T10-F16-U08,T10,E,16.0,8,1BHK,688.0,Occupied,2021.0,v1.0.0
T10-F17-U01,T10,E,17.0,1,3BHK,1233.0,Occupied,2005.0,v1.0.0
T10-F17-U02,T10,E,17.0,2,3BHK,1522.0,Occupied,2000.0,v1.0.0
T10-F17-U03,T10,E,17.0,3,2BHK,1192.0,Vacant,2006.0,v1.0.0
T10-F17-U04,T10,E,17.0,4,2BHK,1000.0,Occupied,2004.0,v1.0.0
T10-F17-U05,T10,E,17.0,5,2BHK,1085.0,Vacant,2022.0,v1.0.0
T10-F17-U06,T10,E,17.0,6,1BHK,603.0,Occupied,2002.0,v1.0.0
T10-F17-U07,T10,E,17.0,7,1BHK,553.0,Occupied,2005.0,v1.0.0
T10-F17-U08,T10,E,17.0,8,,,Occupied,2007.0,v1.0.0
T10-F18-U01,T10,E,18.0,1,3BHK,1780.0,Occupied,2012.0,v1.0.0
T10-F18-U02,T10,E,18.0,2,3BHK,1753.0,Occupied,2010.0,v1.0.0
T10-F18-U03,T10,E,18.0,3,2BHK,,Occupied,2023.0,v1.0.0
T10-F18-U04,T10,E,18.0,4,2BHK,771.0,,2022.0,v1.0.0
T10-F18-U05,T10,E,18.0,5,2BHK,1070.0,Occupied,2002.0,v1.0.0
T10-F18-U06,T10,E,18.0,6,1BHK,656.0,Occupied,2023.0,v1.0.0
T10-F18-U07,T10,E,18.0,7,1BHK,577.0,Occupied,2001.0,v1.0.0
T10-F18-U08,T10,E,18.0,8,1BHK,450.0,Occupied,2013.0,v1.0.0
T10-F19-U01,T10,E,19.0,1,3BHK,1437.0,Occupied,2002.0,v1.0.0
T10-F19-U02,T10,E,19.0,2,3BHK,1548.0,,2019.0,v1.0.0
T10-F19-U03,T10,E,19.0,3,2BHK,1093.0,Occupied,2019.0,v1.0.0
T10-F19-U04,T10,E,19.0,4,2BHK,1188.0,Occupied,2019.0,v1.0.0
T10-F19-U05,T10,E,19.0,5,2BHK,903.0,Occupied,2010.0,v1.0.0
T10-F19-U06,T10,E,19.0,6,1BHK,415.0,Occupied,2020.0,v1.0.0
T10-F19-U07,T10,E,19.0,7,1BHK,539.0,Occupied,2014.0,v1.0.0
T10-F19-U08,T10,E,19.0,8,1BHK,651.0,Vacant,2007.0,v1.0.0
T10-F20-U01,T10,E,20.0,1,Penthouse,2164.0,Occupied,2017.0,v1.0.0
T10-F20-U02,T10,E,20.0,2,Penthouse,2184.0,Occupied,2013.0,v1.0.0
T10-F20-U03,T10,E,20.0,3,2BHK,,Occupied,2021.0,v1.0.0
T10-F20-U04,T10,E,20.0,4,2BHK,999.0,Occupied,2021.0,v1.0.0
T10-F20-U05,T10,E,20.0,5,2BHK,894.0,Occupied,2002.0,v1.0.0
T10-F20-U06,T10,E,20.0,6,1BHK,551.0,,2007.0,v1.0.0
T10-F20-U07,T10,E,20.0,7,1BHK,437.0,Occupied,2002.0,v1.0.0
T10-F20-U08,T10,E,20.0,8,1BHK,537.0,Occupied,2004.0,v1.0.0
T11-F01-U01,T11,A,1.0,1,,1589.0,Occupied,2022.0,v1.0.0
T11-F01-U02,T11,A,1.0,2,3BHK,1357.0,Occupied,2023.0,v1.0.0
T11-F01-U03,T11,A,1.0,3,2BHK,899.0,Occupied,2010.0,v1.0.0
T11-F01-U04,T11,A,1.0,4,2BHK,884.0,Occupied,2003.0,v1.0.0
T11-F01-U05,T11,A,1.0,5,2BHK,746.0,Occupied,2000.0,v1.0.0
T11-F01-U06,T11,A,1.0,6,1BHK,557.0,Occupied,2014.0,v1.0.0
T11-F01-U07,T11,A,1.0,7,1BHK,584.0,Occupied,2008.0,v1.0.0
T11-F01-U08,T11,A,1.0,8,1BHK,452.0,Occupied,2004.0,v1.0.0
T11-F02-U01,T11,A,2.0,1,3BHK,1289.0,Occupied,2005.0,v1.0.0
T11-F02-U02,T11,A,2.0,2,3BHK,1641.0,Occupied,2014.0,v1.0.0
T11-F02-U03,T11,A,2.0,3,2BHK,985.0,Occupied,2017.0,v1.0.0
T11-F02-U04,T11,A,2.0,4,,962.0,Occupied,2013.0,v1.0.0
T11-F02-U05,T11,A,2.0,5,2BHK,752.0,Vacant,2000.0,v1.0.0
T11-F02-U06,T11,A,2.0,6,,445.0,Occupied,2011.0,v1.0.0
T11-F02-U07,T11,A,2.0,7,1BHK,683.0,Occupied,2002.0,v1.0.0
T11-F02-U08,T11,A,2.0,8,1BHK,566.0,Occupied,2012.0,v1.0.0
T11-F03-U01,T11,A,3.0,1,3BHK,1212.0,Vacant,2009.0,v1.0.0
T11-F03-U02,T11,A,3.0,2,3BHK,1623.0,Occupied,,v1.0.0
T11-F03-U03,T11,A,3.0,3,2BHK,1098.0,Occupied,2002.0,v1.0.0
T11-F03-U04,T11,A,3.0,4,2BHK,1071.0,Occupied,2017.0,v1.0.0
T11-F03-U05,T11,A,,5,2BHK,1163.0,,2007.0,v1.0.0
T11-F03-U06,T11,A,3.0,6,1BHK,692.0,Occupied,2016.0,v1.0.0
T11-F03-U07,T11,A,3.0,7,1BHK,486.0,Occupied,2021.0,v1.0.0
T11-F03-U08,T11,A,3.0,8,1BHK,594.0,Occupied,2005.0,v1.0.0
T11-F04-U01,T11,A,4.0,1,3BHK,1342.0,Occupied,2008.0,v1.0.0
T11-F04-U02,T11,A,4.0,2,3BHK,1508.0,Occupied,2008.0,v1.0.0
T11-F04-U03,T11,A,4.0,3,2BHK,952.0,Occupied,2004.0,v1.0.0
T11-F04-U04,T11,A,4.0,4,2BHK,732.0,Occupied,2005.0,v1.0.0
T11-F04-U05,T11,A,4.0,5,2BHK,922.0,Occupied,2008.0,v1.0.0
T11-F04-U06,T11,A,4.0,6,1BHK,615.0,Occupied,2009.0,v1.0.0
T11-F04-U07,T11,A,4.0,7,1BHK,647.0,Occupied,2002.0,v1.0.0
T11-F04-U08,T11,A,4.0,8,1BHK,584.0,Occupied,2008.0,v1.0.0
T11-F05-U01,T11,A,5.0,1,3BHK,1452.0,Occupied,2023.0,v1.0.0
T11-F05-U02,T11,A,5.0,2,3BHK,1707.0,Occupied,,v1.0.0
T11-F05-U03,T11,A,5.0,3,2BHK,1015.0,Occupied,2006.0,v1.0.0
T11-F05-U04,T11,A,5.0,4,2BHK,,Vacant,2003.0,v1.0.0
T11-F05-U05,T11,A,5.0,5,2BHK,769.0,Vacant,2009.0,v1.0.0
T11-F05-U06,T11,A,,6,1BHK,403.0,Occupied,2012.0,v1.0.0
T11-F05-U07,T11,A,5.0,7,1BHK,570.0,Vacant,2019.0,v1.0.0
T11-F05-U08,T11,A,5.0,8,1BHK,594.0,Occupied,,v1.0.0
T11-F06-U01,T11,A,6.0,1,3BHK,1650.0,Occupied,,v1.0.0
T11-F06-U02,T11,A,6.0,2,3BHK,1640.0,Occupied,,v1.0.0
T11-F06-U03,T11,A,6.0,3,2BHK,1198.0,Occupied,2019.0,v1.0.0
T11-F06-U04,T11,A,6.0,4,2BHK,769.0,Occupied,2009.0,v1.0.0
T11-F06-U05,T11,A,6.0,5,2BHK,864.0,Occupied,2019.0,v1.0.0
T11-F06-U06,T11,A,6.0,6,1BHK,502.0,Occupied,2015.0,v1.0.0
T11-F06-U07,T11,A,6.0,7,1BHK,560.0,Occupied,2005.0,v1.0.0
T11-F06-U08,T11,A,6.0,8,1BHK,603.0,Vacant,2010.0,v1.0.0
T11-F07-U01,T11,A,7.0,1,3BHK,1498.0,Occupied,2023.0,v1.0.0
T11-F07-U02,T11,A,7.0,2,3BHK,1702.0,Occupied,2018.0,v1.0.0
T11-F07-U03,T11,A,7.0,3,2BHK,1100.0,Occupied,2007.0,v1.0.0
T11-F07-U04,T11,A,7.0,4,2BHK,866.0,Occupied,2012.0,v1.0.0
T11-F07-U05,T11,A,7.0,5,2BHK,843.0,Occupied,2012.0,v1.0.0
T11-F07-U06,T11,A,7.0,6,1BHK,586.0,Occupied,2003.0,v1.0.0
T11-F07-U07,T11,A,7.0,7,1BHK,688.0,Occupied,2006.0,v1.0.0
T11-F07-U08,T11,A,7.0,8,1BHK,679.0,Occupied,2005.0,v1.0.0
T11-F08-U01,T11,A,8.0,1,3BHK,1763.0,Occupied,,v1.0.0
T11-F08-U02,T11,A,8.0,2,3BHK,1672.0,Vacant,2022.0,v1.0.0
T11-F08-U03,T11,A,8.0,3,2BHK,807.0,Occupied,,v1.0.0
T11-F08-U04,T11,A,8.0,4,2BHK,1108.0,Occupied,2009.0,v1.0.0
T11-F08-U05,T11,A,8.0,5,2BHK,1125.0,Occupied,2022.0,v1.0.0
T11-F08-U06,T11,A,8.0,6,1BHK,435.0,Occupied,2013.0,v1.0.0
T11-F08-U07,T11,A,8.0,7,,655.0,Occupied,2004.0,v1.0.0
T11-F08-U08,T11,A,8.0,8,1BHK,555.0,Vacant,2007.0,v1.0.0
T11-F09-U01,T11,A,9.0,1,3BHK,1458.0,Occupied,2021.0,v1.0.0
T11-F09-U02,T11,A,9.0,2,3BHK,1357.0,Occupied,2022.0,v1.0.0
T11-F09-U03,T11,A,9.0,3,2BHK,916.0,Occupied,2012.0,v1.0.0
T11-F09-U04,T11,A,9.0,4,2BHK,737.0,Occupied,2014.0,v1.0.0
T11-F09-U05,T11,A,9.0,5,2BHK,1006.0,Occupied,2015.0,v1.0.0
T11-F09-U06,T11,A,9.0,6,1BHK,698.0,Occupied,2012.0,v1.0.0
T11-F09-U07,T11,A,9.0,7,1BHK,673.0,Occupied,2016.0,v1.0.0
T11-F09-U08,T11,A,9.0,8,,614.0,Occupied,2017.0,v1.0.0
T11-F10-U01,T11,A,10.0,1,3BHK,1237.0,Occupied,2011.0,v1.0.0
T11-F10-U02,T11,A,10.0,2,3BHK,1749.0,Occupied,,v1.0.0
T11-F10-U03,T11,A,,3,2BHK,1026.0,,2002.0,v1.0.0
T11-F10-U04,T11,A,10.0,4,2BHK,755.0,,2007.0,v1.0.0
T11-F10-U05,T11,A,10.0,5,2BHK,1036.0,Occupied,2021.0,v1.0.0
T11-F10-U06,T11,A,10.0,6,1BHK,581.0,Occupied,2005.0,v1.0.0
T11-F10-U07,T11,A,10.0,7,1BHK,422.0,Occupied,2018.0,v1.0.0
T11-F10-U08,T11,A,10.0,8,1BHK,604.0,Occupied,2010.0,v1.0.0
T11-F11-U01,T11,A,11.0,1,3BHK,1640.0,Occupied,2003.0,v1.0.0
T11-F11-U02,T11,A,11.0,2,3BHK,1210.0,Occupied,2003.0,v1.0.0
T11-F11-U03,T11,A,11.0,3,2BHK,832.0,Occupied,2007.0,v1.0.0
T11-F11-U04,T11,A,11.0,4,,961.0,Occupied,2023.0,v1.0.0
T11-F11-U05,T11,A,11.0,5,2BHK,965.0,Occupied,2017.0,v1.0.0
T11-F11-U06,T11,A,11.0,6,1BHK,,Occupied,2022.0,v1.0.0
T11-F11-U07,T11,A,11.0,7,1BHK,694.0,Occupied,2007.0,v1.0.0
T11-F11-U08,T11,A,11.0,8,1BHK,628.0,Vacant,2011.0,v1.0.0
T11-F12-U01,T11,A,12.0,1,3BHK,1600.0,Occupied,2014.0,v1.0.0
T11-F12-U02,T11,A,12.0,2,3BHK,1712.0,,2004.0,v1.0.0
T11-F12-U03,T11,A,12.0,3,2BHK,876.0,Occupied,2000.0,v1.0.0
T11-F12-U04,T11,A,12.0,4,2BHK,947.0,,2003.0,v1.0.0
T11-F12-U05,T11,A,12.0,5,2BHK,851.0,Occupied,2013.0,v1.0.0
T11-F12-U06,T11,A,12.0,6,1BHK,443.0,Occupied,2003.0,v1.0.0
T11-F12-U07,T11,A,,7,1BHK,472.0,Occupied,2011.0,v1.0.0
T11-F12-U08,T11,A,12.0,8,1BHK,559.0,Occupied,2010.0,v1.0.0
T11-F13-U01,T11,A,13.0,1,3BHK,1666.0,Occupied,2006.0,v1.0.0
T11-F13-U02,T11,A,13.0,2,3BHK,1733.0,Occupied,2015.0,v1.0.0
T11-F13-U03,T11,A,13.0,3,2BHK,878.0,Occupied,2015.0,v1.0.0
T11-F13-U04,T11,A,13.0,4,2BHK,749.0,Occupied,2014.0,v1.0.0
T11-F13-U05,T11,A,13.0,5,2BHK,1069.0,Occupied,2022.0,v1.0.0
T11-F13-U06,T11,A,13.0,6,1BHK,631.0,Occupied,2010.0,v1.0.0
T11-F13-U07,T11,A,13.0,7,1BHK,434.0,Vacant,2009.0,v1.0.0
T11-F13-U08,T11,A,13.0,8,1BHK,422.0,Occupied,2022.0,v1.0.0
T11-F14-U01,T11,A,14.0,1,3BHK,1317.0,Occupied,,v1.0.0
T11-F14-U02,T11,A,14.0,2,3BHK,1551.0,Occupied,2020.0,v1.0.0
T11-F14-U03,T11,A,14.0,3,2BHK,755.0,Occupied,2021.0,v1.0.0
T11-F14-U04,T11,A,14.0,4,2BHK,1109.0,Occupied,2005.0,v1.0.0
T11-F14-U05,T11,A,14.0,5,2BHK,1176.0,Occupied,,v1.0.0
T11-F14-U06,T11,A,14.0,6,1BHK,524.0,Occupied,2016.0,v1.0.0
T11-F14-U07,T11,A,14.0,7,1BHK,489.0,Occupied,,v1.0.0
T11-F14-U08,T11,A,,8,,481.0,Occupied,2010.0,v1.0.0
T11-F15-U01,T11,A,15.0,1,3BHK,1773.0,Occupied,2013.0,v1.0.0
T11-F15-U02,T11,A,15.0,2,3BHK,1673.0,Occupied,2007.0,v1.0.0
T11-F15-U03,T11,A,15.0,3,2BHK,1108.0,Occupied,2012.0,v1.0.0
T11-F15-U04,T11,A,15.0,4,2BHK,1022.0,Occupied,2005.0,v1.0.0
T11-F15-U05,T11,A,15.0,5,2BHK,795.0,Vacant,2020.0,v1.0.0
T11-F15-U06,T11,A,,6,1BHK,621.0,Occupied,2012.0,v1.0.0
T11-F15-U07,T11,A,15.0,7,1BHK,414.0,Occupied,2023.0,v1.0.0
T11-F15-U08,T11,A,15.0,8,1BHK,501.0,Occupied,2014.0,v1.0.0
T11-F16-U01,T11,A,16.0,1,3BHK,1639.0,Occupied,2012.0,v1.0.0
T11-F16-U02,T11,A,16.0,2,3BHK,1204.0,Vacant,2022.0,v1.0.0
T11-F16-U03,T11,A,16.0,3,2BHK,809.0,Vacant,2006.0,v1.0.0
T11-F16-U04,T11,A,16.0,4,2BHK,842.0,Occupied,2022.0,v1.0.0
T11-F16-U05,T11,A,16.0,5,2BHK,1114.0,Occupied,2002.0,v1.0.0
T11-F16-U06,T11,A,16.0,6,1BHK,695.0,Vacant,2003.0,v1.0.0
T11-F16-U07,T11,A,16.0,7,1BHK,674.0,Occupied,2005.0,v1.0.0
T11-F16-U08,T11,A,16.0,8,1BHK,,Occupied,2010.0,v1.0.0
T11-F17-U01,T11,A,17.0,1,3BHK,1401.0,Occupied,2014.0,v1.0.0
T11-F17-U02,T11,A,17.0,2,3BHK,1316.0,Vacant,2008.0,v1.0.0
T11-F17-U03,T11,A,17.0,3,2BHK,1043.0,Occupied,2015.0,v1.0.0
T11-F17-U04,T11,A,17.0,4,2BHK,970.0,Occupied,2020.0,v1.0.0
T11-F17-U05,T11,A,17.0,5,2BHK,,Occupied,2019.0,v1.0.0
T11-F17-U06,T11,A,17.0,6,1BHK,598.0,Occupied,2019.0,v1.0.0
T11-F17-U07,T11,A,,7,1BHK,600.0,Occupied,2018.0,v1.0.0
T11-F17-U08,T11,A,17.0,8,1BHK,458.0,Occupied,2011.0,v1.0.0
T11-F18-U01,T11,A,18.0,1,3BHK,1560.0,Occupied,,v1.0.0
T11-F18-U02,T11,A,,2,3BHK,1376.0,Occupied,2021.0,v1.0.0
T11-F18-U03,T11,A,18.0,3,2BHK,1061.0,Occupied,2009.0,v1.0.0
T11-F18-U04,T11,A,18.0,4,2BHK,1170.0,Occupied,2019.0,v1.0.0
T11-F18-U05,T11,A,18.0,5,2BHK,1002.0,Occupied,2002.0,v1.0.0
T11-F18-U06,T11,A,18.0,6,1BHK,468.0,Occupied,2010.0,v1.0.0
T11-F18-U07,T11,A,18.0,7,1BHK,460.0,Occupied,2007.0,v1.0.0
T11-F18-U08,T11,A,18.0,8,1BHK,556.0,Occupied,2003.0,v1.0.0
T11-F19-U01,T11,A,19.0,1,3BHK,1387.0,Occupied,2011.0,v1.0.0
T11-F19-U02,T11,A,19.0,2,3BHK,1344.0,Occupied,2016.0,v1.0.0
T11-F19-U03,T11,A,19.0,3,2BHK,898.0,Occupied,2013.0,v1.0.0
T11-F19-U04,T11,A,19.0,4,2BHK,1005.0,Occupied,2004.0,v1.0.0
T11-F19-U05,T11,A,19.0,5,2BHK,994.0,Occupied,2012.0,v1.0.0
T11-F19-U06,T11,A,19.0,6,1BHK,616.0,Vacant,2005.0,v1.0.0
T11-F19-U07,T11,A,19.0,7,1BHK,649.0,Vacant,2020.0,v1.0.0
T11-F19-U08,T11,A,19.0,8,1BHK,675.0,Vacant,2022.0,v1.0.0
T11-F20-U01,T11,A,20.0,1,Penthouse,2460.0,Occupied,2005.0,v1.0.0
T11-F20-U02,T11,A,20.0,2,Penthouse,2368.0,Occupied,2005.0,v1.0.0
T11-F20-U03,T11,A,,3,2BHK,950.0,Vacant,2009.0,v1.0.0
T11-F20-U04,T11,A,20.0,4,2BHK,771.0,Occupied,2005.0,v1.0.0
T11-F20-U05,T11,A,20.0,5,2BHK,861.0,Occupied,2014.0,v1.0.0
T11-F20-U06,T11,A,20.0,6,1BHK,427.0,Vacant,2011.0,v1.0.0
T11-F20-U07,T11,A,20.0,7,1BHK,404.0,Occupied,2015.0,v1.0.0
T11-F20-U08,T11,A,20.0,8,1BHK,469.0,Occupied,2006.0,v1.0.0
T12-F01-U01,T12,B,1.0,1,3BHK,1593.0,Occupied,2017.0,v1.0.0
T12-F01-U02,T12,B,1.0,2,3BHK,1717.0,Occupied,2020.0,v1.0.0
T12-F01-U03,T12,B,1.0,3,2BHK,953.0,Vacant,2013.0,v1.0.0
T12-F01-U04,T12,B,1.0,4,2BHK,1050.0,Occupied,2015.0,v1.0.0
T12-F01-U05,T12,B,,5,2BHK,912.0,Occupied,2022.0,v1.0.0
T12-F01-U06,T12,B,1.0,6,1BHK,627.0,Vacant,2015.0,v1.0.0
T12-F01-U07,T12,B,1.0,7,1BHK,485.0,,2002.0,v1.0.0
T12-F01-U08,T12,B,1.0,8,1BHK,689.0,Vacant,2000.0,v1.0.0
T12-F02-U01,T12,B,2.0,1,3BHK,1425.0,Occupied,2009.0,v1.0.0
T12-F02-U02,T12,B,2.0,2,3BHK,1233.0,,2008.0,v1.0.0
T12-F02-U03,T12,B,2.0,3,2BHK,815.0,Occupied,2017.0,v1.0.0
T12-F02-U04,T12,B,2.0,4,2BHK,847.0,Occupied,2005.0,v1.0.0
T12-F02-U05,T12,B,2.0,5,2BHK,1099.0,Occupied,2014.0,v1.0.0
T12-F02-U06,T12,B,2.0,6,1BHK,689.0,Occupied,2023.0,v1.0.0
T12-F02-U07,T12,B,2.0,7,1BHK,653.0,Vacant,2017.0,v1.0.0
T12-F02-U08,T12,B,2.0,8,1BHK,661.0,Occupied,2003.0,v1.0.0
T12-F03-U01,T12,B,3.0,1,3BHK,1786.0,Occupied,2003.0,v1.0.0
T12-F03-U02,T12,B,3.0,2,3BHK,1474.0,Occupied,2017.0,v1.0.0
T12-F03-U03,T12,B,3.0,3,2BHK,1121.0,Occupied,2011.0,v1.0.0
T12-F03-U04,T12,B,3.0,4,2BHK,977.0,Occupied,2001.0,v1.0.0
T12-F03-U05,T12,B,3.0,5,2BHK,1089.0,Vacant,2023.0,v1.0.0
T12-F03-U06,T12,B,3.0,6,1BHK,625.0,Occupied,,v1.0.0
T12-F03-U07,T12,B,3.0,7,1BHK,511.0,Occupied,2013.0,v1.0.0
T12-F03-U08,T12,B,3.0,8,1BHK,,Occupied,2023.0,v1.0.0
T12-F04-U01,T12,B,4.0,1,3BHK,1453.0,Vacant,2009.0,v1.0.0
T12-F04-U02,T12,B,4.0,2,3BHK,1233.0,Occupied,2014.0,v1.0.0
T12-F04-U03,T12,B,,3,2BHK,,Occupied,2011.0,v1.0.0
T12-F04-U04,T12,B,4.0,4,2BHK,1141.0,Vacant,2002.0,v1.0.0
T12-F04-U05,T12,B,4.0,5,2BHK,924.0,Vacant,2003.0,v1.0.0
T12-F04-U06,T12,B,4.0,6,1BHK,521.0,Occupied,2006.0,v1.0.0
T12-F04-U07,T12,B,4.0,7,1BHK,579.0,,2022.0,v1.0.0
T12-F04-U08,T12,B,4.0,8,1BHK,619.0,Occupied,2005.0,v1.0.0
T12-F05-U01,T12,B,5.0,1,3BHK,1342.0,Occupied,2006.0,v1.0.0
T12-F05-U02,T12,B,5.0,2,3BHK,1411.0,Vacant,2001.0,v1.0.0
T12-F05-U03,T12,B,,3,2BHK,991.0,Occupied,2011.0,v1.0.0
T12-F05-U04,T12,B,5.0,4,2BHK,972.0,Vacant,2008.0,v1.0.0
T12-F05-U05,T12,B,5.0,5,2BHK,1005.0,Occupied,2017.0,v1.0.0
T12-F05-U06,T12,B,5.0,6,1BHK,486.0,Occupied,2010.0,v1.0.0
T12-F05-U07,T12,B,5.0,7,1BHK,549.0,Vacant,2009.0,v1.0.0
T12-F05-U08,T12,B,5.0,8,1BHK,693.0,Occupied,2008.0,v1.0.0
T12-F06-U01,T12,B,6.0,1,3BHK,1726.0,Occupied,2021.0,v1.0.0
T12-F06-U02,T12,B,6.0,2,3BHK,1297.0,,2004.0,v1.0.0
T12-F06-U03,T12,B,6.0,3,2BHK,1192.0,Occupied,2013.0,v1.0.0
T12-F06-U04,T12,B,6.0,4,2BHK,1170.0,Occupied,2001.0,v1.0.0
T12-F06-U05,T12,B,6.0,5,2BHK,841.0,Occupied,2020.0,v1.0.0
T12-F06-U06,T12,B,6.0,6,1BHK,464.0,Occupied,2022.0,v1.0.0
T12-F06-U07,T12,B,6.0,7,1BHK,467.0,Occupied,2007.0,v1.0.0
T12-F06-U08,T12,B,,8,1BHK,474.0,Occupied,2022.0,v1.0.0
T12-F07-U01,T12,B,7.0,1,3BHK,1529.0,Occupied,2007.0,v1.0.0
T12-F07-U02,T12,B,7.0,2,3BHK,1602.0,Occupied,2015.0,v1.0.0
T12-F07-U03,T12,B,7.0,3,2BHK,772.0,Vacant,2018.0,v1.0.0
T12-F07-U04,T12,B,7.0,4,2BHK,1023.0,Occupied,2008.0,v1.0.0
T12-F07-U05,T12,B,,5,2BHK,1021.0,Occupied,2013.0,v1.0.0
T12-F07-U06,T12,B,7.0,6,1BHK,592.0,Occupied,2014.0,v1.0.0
T12-F07-U07,T12,B,,7,1BHK,438.0,Occupied,2020.0,v1.0.0
T12-F07-U08,T12,B,7.0,8,1BHK,447.0,Occupied,2012.0,v1.0.0
T12-F08-U01,T12,B,8.0,1,3BHK,1727.0,Occupied,2023.0,v1.0.0
T12-F08-U02,T12,B,8.0,2,3BHK,1484.0,Occupied,2022.0,v1.0.0
T12-F08-U03,T12,B,8.0,3,2BHK,1179.0,Occupied,2011.0,v1.0.0
T12-F08-U04,T12,B,8.0,4,2BHK,932.0,Occupied,2015.0,v1.0.0
T12-F08-U05,T12,B,8.0,5,2BHK,867.0,,2018.0,v1.0.0
T12-F08-U06,T12,B,8.0,6,1BHK,401.0,Occupied,2023.0,v1.0.0
T12-F08-U07,T12,B,,7,1BHK,447.0,Occupied,2023.0,v1.0.0
T12-F08-U08,T12,B,8.0,8,1BHK,634.0,Occupied,2020.0,v1.0.0
T12-F09-U01,T12,B,,1,3BHK,1566.0,Vacant,2002.0,v1.0.0
T12-F09-U02,T12,B,9.0,2,,1747.0,Occupied,2012.0,v1.0.0
T12-F09-U03,T12,B,9.0,3,2BHK,811.0,Vacant,2013.0,v1.0.0
T12-F09-U04,T12,B,9.0,4,2BHK,1122.0,Vacant,2006.0,v1.0.0
T12-F09-U05,T12,B,9.0,5,2BHK,953.0,,2008.0,v1.0.0
T12-F09-U06,T12,B,9.0,6,1BHK,565.0,Occupied,2009.0,v1.0.0
