availability_id,technician_id,date,shift,availability,dataset_version
AVL-015289,TEC-021,2026-04-24,Full Day,Available,v1.0.0
AVL-015290,TEC-021,2026-04-25,Full Day,Busy,v1.0.0
AVL-015291,TEC-021,2026-04-26,Full Day,Available,v1.0.0
AVL-015292,TEC-021,2026-04-27,Full Day,Available,v1.0.0
AVL-015293,TEC-021,2026-04-28,Full Day,Available,v1.0.0
AVL-015294,TEC-021,2026-04-29,Full Day,Available,v1.0.0
AVL-015295,TEC-021,2026-04-30,Full Day,Available,v1.0.0
AVL-015296,TEC-021,,Full Day,Available,v1.0.0
AVL-015297,TEC-021,2026-05-02,Full Day,Available,v1.0.0
AVL-015298,TEC-021,2026-05-03,Full Day,Available,v1.0.0
AVL-015299,TEC-021,2026-05-04,Full Day,Leave,v1.0.0
AVL-015300,TEC-021,2026-05-05,Full Day,Available,v1.0.0
AVL-015301,TEC-021,2026-05-06,Full Day,Available,v1.0.0
AVL-015302,TEC-021,2026-05-07,Full Day,Available,v1.0.0
AVL-015303,TEC-021,2026-05-08,Full Day,Busy,v1.0.0
AVL-015304,TEC-021,2026-05-09,Full Day,Available,v1.0.0
AVL-015305,TEC-021,2026-05-10,Full Day,Busy,v1.0.0
AVL-015306,TEC-021,2026-05-11,Full Day,Available,v1.0.0
AVL-015307,TEC-021,2026-05-12,Full Day,Available,v1.0.0
AVL-015308,TEC-021,2026-05-13,Full Day,Available,v1.0.0
AVL-015309,TEC-021,2026-05-14,Full Day,Available,v1.0.0
AVL-015310,TEC-021,2026-05-15,Full Day,Leave,v1.0.0
AVL-015311,TEC-021,2026-05-16,,Busy,v1.0.0
AVL-015312,TEC-021,2026-05-17,Full Day,Available,v1.0.0
AVL-015313,TEC-021,2026-05-18,Full Day,Busy,v1.0.0
AVL-015314,TEC-021,2026-05-19,Full Day,Available,v1.0.0
AVL-015315,TEC-021,2026-05-20,Full Day,Busy,v1.0.0
AVL-015316,TEC-021,2026-05-21,Full Day,Available,v1.0.0
AVL-015317,TEC-021,2026-05-22,Full Day,Busy,v1.0.0
AVL-015318,TEC-021,2026-05-23,,Available,v1.0.0
AVL-015319,TEC-021,2026-05-24,Full Day,Available,v1.0.0
AVL-015320,TEC-021,2026-05-25,Full Day,Available,v1.0.0
AVL-015321,TEC-021,2026-05-26,Full Day,Available,v1.0.0
AVL-015322,TEC-021,2026-05-27,Full Day,Leave,v1.0.0
AVL-015323,TEC-021,2026-05-28,Full Day,Available,v1.0.0
AVL-015324,TEC-021,2026-05-29,Full Day,Available,v1.0.0
AVL-015325,TEC-021,2026-05-30,Full Day,Available,v1.0.0
AVL-015326,TEC-021,2026-05-31,Full Day,Available,v1.0.0
AVL-015327,TEC-021,,Full Day,Available,v1.0.0
AVL-015328,TEC-021,2026-06-02,Full Day,Available,v1.0.0
AVL-015329,TEC-021,2026-06-03,Full Day,Busy,v1.0.0
AVL-015330,TEC-021,2026-06-04,Full Day,Busy,v1.0.0
AVL-015331,TEC-022,2024-06-05,Full Day,Available,v1.0.0
AVL-015332,TEC-022,2024-06-06,Full Day,Available,v1.0.0
AVL-015333,TEC-022,2024-06-07,Full Day,Available,v1.0.0
AVL-015334,TEC-022,2024-06-08,Full Day,Available,v1.0.0
AVL-015335,TEC-022,2024-06-09,Full Day,Available,v1.0.0
AVL-015336,TEC-022,,Full Day,Available,v1.0.0
AVL-015337,TEC-022,2024-06-11,Full Day,Available,v1.0.0
AVL-015338,TEC-022,2024-06-12,Full Day,Available,v1.0.0
AVL-015339,TEC-022,2024-06-13,Full Day,Leave,v1.0.0
AVL-015340,TEC-022,2024-06-14,Full Day,Leave,v1.0.0
AVL-015341,TEC-022,2024-06-15,Full Day,Leave,v1.0.0
AVL-015342,TEC-022,2024-06-16,Full Day,Available,v1.0.0
AVL-015343,TEC-022,2024-06-17,Full Day,Available,v1.0.0
AVL-015344,TEC-022,2024-06-18,Full Day,Available,v1.0.0
AVL-015345,TEC-022,2024-06-19,Full Day,Leave,v1.0.0
AVL-015346,TEC-022,2024-06-20,Full Day,Available,v1.0.0
AVL-015347,TEC-022,2024-06-21,Full Day,Available,v1.0.0
AVL-015348,TEC-022,2024-06-22,Full Day,Available,v1.0.0
AVL-015349,TEC-022,2024-06-23,Full Day,Available,v1.0.0
AVL-015350,TEC-022,2024-06-24,Full Day,Available,v1.0.0
AVL-015351,TEC-022,2024-06-25,Full Day,Available,v1.0.0
AVL-015352,TEC-022,,Full Day,Busy,v1.0.0
AVL-015353,TEC-022,2024-06-27,Full Day,Available,v1.0.0
AVL-015354,TEC-022,,Full Day,Available,v1.0.0
AVL-015355,TEC-022,2024-06-29,Full Day,Busy,v1.0.0
AVL-015356,TEC-022,2024-06-30,Full Day,Available,v1.0.0
AVL-015357,TEC-022,2024-07-01,Full Day,Leave,v1.0.0
AVL-015358,TEC-022,2024-07-02,Full Day,Available,v1.0.0
AVL-015359,TEC-022,2024-07-03,Full Day,Available,v1.0.0
AVL-015360,TEC-022,2024-07-04,Full Day,Available,v1.0.0
AVL-015361,TEC-022,2024-07-05,Full Day,Busy,v1.0.0
AVL-015362,TEC-022,2024-07-06,Full Day,Available,v1.0.0
AVL-015363,TEC-022,2024-07-07,Full Day,Available,v1.0.0
AVL-015364,TEC-022,2024-07-08,Full Day,Available,v1.0.0
AVL-015365,TEC-022,2024-07-09,Full Day,Available,v1.0.0
AVL-015366,TEC-022,2024-07-10,Full Day,Available,v1.0.0
AVL-015367,TEC-022,2024-07-11,Full Day,Available,v1.0.0
AVL-015368,TEC-022,2024-07-12,Full Day,Available,v1.0.0
AVL-015369,TEC-022,,Full Day,Available,v1.0.0
AVL-015370,TEC-022,2024-07-14,Full Day,Busy,v1.0.0
AVL-015371,TEC-022,2024-07-15,,Available,v1.0.0
AVL-015372,TEC-022,2024-07-16,Full Day,Available,v1.0.0
AVL-015373,TEC-022,2024-07-17,Full Day,Available,v1.0.0
AVL-015374,TEC-022,2024-07-18,Full Day,Available,v1.0.0
AVL-015375,TEC-022,2024-07-19,Full Day,Leave,v1.0.0
AVL-015376,TEC-022,2024-07-20,Full Day,Available,v1.0.0
AVL-015377,TEC-022,2024-07-21,Full Day,Leave,v1.0.0
AVL-015378,TEC-022,2024-07-22,Full Day,Busy,v1.0.0
AVL-015379,TEC-022,2024-07-23,Full Day,Leave,v1.0.0
AVL-015380,TEC-022,2024-07-24,Full Day,Available,v1.0.0
AVL-015381,TEC-022,,Full Day,Busy,v1.0.0
AVL-015382,TEC-022,2024-07-26,Full Day,Available,v1.0.0
AVL-015383,TEC-022,2024-07-27,Full Day,Available,v1.0.0
AVL-015384,TEC-022,2024-07-28,Full Day,Available,v1.0.0
AVL-015385,TEC-022,2024-07-29,Full Day,Available,v1.0.0
AVL-015386,TEC-022,2024-07-30,Full Day,Available,v1.0.0
AVL-015387,TEC-022,2024-07-31,Full Day,Available,v1.0.0
AVL-015388,TEC-022,2024-08-01,Full Day,Available,v1.0.0
AVL-015389,TEC-022,2024-08-02,Full Day,Busy,v1.0.0
AVL-015390,TEC-022,2024-08-03,Full Day,Leave,v1.0.0
AVL-015391,TEC-022,2024-08-04,Full Day,Leave,v1.0.0
AVL-015392,TEC-022,2024-08-05,Full Day,Available,v1.0.0
AVL-015393,TEC-022,2024-08-06,Full Day,Busy,v1.0.0
AVL-015394,TEC-022,2024-08-07,Full Day,Available,v1.0.0
AVL-015395,TEC-022,2024-08-08,Full Day,Available,v1.0.0
AVL-015396,TEC-022,2024-08-09,Full Day,Busy,v1.0.0
AVL-015397,TEC-022,2024-08-10,Full Day,Busy,v1.0.0
AVL-015398,TEC-022,2024-08-11,Full Day,Busy,v1.0.0
AVL-015399,TEC-022,2024-08-12,Full Day,Available,v1.0.0
AVL-015400,TEC-022,2024-08-13,Full Day,Available,v1.0.0
AVL-015401,TEC-022,2024-08-14,Full Day,Available,v1.0.0
AVL-015402,TEC-022,2024-08-15,Full Day,Available,v1.0.0
AVL-015403,TEC-022,2024-08-16,Full Day,Busy,v1.0.0
AVL-015404,TEC-022,2024-08-17,Full Day,Available,v1.0.0
AVL-015405,TEC-022,2024-08-18,Full Day,Leave,v1.0.0
AVL-015406,TEC-022,2024-08-19,Full Day,Busy,v1.0.0
AVL-015407,TEC-022,2024-08-20,Full Day,Busy,v1.0.0
AVL-015408,TEC-022,2024-08-21,Full Day,Available,v1.0.0
AVL-015409,TEC-022,2024-08-22,Full Day,Available,v1.0.0
AVL-015410,TEC-022,2024-08-23,Full Day,Available,v1.0.0
AVL-015411,TEC-022,2024-08-24,Full Day,Available,v1.0.0
AVL-015412,TEC-022,2024-08-25,Full Day,Available,v1.0.0
AVL-015413,TEC-022,2024-08-26,Full Day,Leave,v1.0.0
AVL-015414,TEC-022,2024-08-27,Full Day,Available,v1.0.0
AVL-015415,TEC-022,2024-08-28,Full Day,Busy,v1.0.0
AVL-015416,TEC-022,2024-08-29,Full Day,Available,v1.0.0
AVL-015417,TEC-022,,Full Day,Available,v1.0.0
AVL-015418,TEC-022,2024-08-31,Full Day,Available,v1.0.0
AVL-015419,TEC-022,2024-09-01,Full Day,Busy,v1.0.0
AVL-015420,TEC-022,2024-09-02,Full Day,Leave,v1.0.0
AVL-015421,TEC-022,2024-09-03,Full Day,Busy,v1.0.0
AVL-015422,TEC-022,2024-09-04,Full Day,Leave,v1.0.0
AVL-015423,TEC-022,2024-09-05,Full Day,Leave,v1.0.0
AVL-015424,TEC-022,2024-09-06,,Available,v1.0.0
AVL-015425,TEC-022,2024-09-07,Full Day,Busy,v1.0.0
AVL-015426,TEC-022,2024-09-08,Full Day,Busy,v1.0.0
AVL-015427,TEC-022,2024-09-09,Full Day,Available,v1.0.0
AVL-015428,TEC-022,2024-09-10,Full Day,Available,v1.0.0
AVL-015429,TEC-022,2024-09-11,Full Day,Available,v1.0.0
AVL-015430,TEC-022,2024-09-12,Full Day,Available,v1.0.0
AVL-015431,TEC-022,2024-09-13,Full Day,Busy,v1.0.0
AVL-015432,TEC-022,2024-09-14,Full Day,Available,v1.0.0
AVL-015433,TEC-022,2024-09-15,Full Day,Available,v1.0.0
AVL-015434,TEC-022,2024-09-16,Full Day,Busy,v1.0.0
AVL-015435,TEC-022,2024-09-17,Full Day,Leave,v1.0.0
AVL-015436,TEC-022,2024-09-18,Full Day,Available,v1.0.0
AVL-015437,TEC-022,2024-09-19,Full Day,Busy,v1.0.0
AVL-015438,TEC-022,2024-09-20,Full Day,Available,v1.0.0
AVL-015439,TEC-022,2024-09-21,Full Day,Busy,v1.0.0
AVL-015440,TEC-022,2024-09-22,Full Day,Available,v1.0.0
AVL-015441,TEC-022,2024-09-23,,Available,v1.0.0
AVL-015442,TEC-022,2024-09-24,Full Day,Busy,v1.0.0
AVL-015443,TEC-022,2024-09-25,Full Day,Busy,v1.0.0
AVL-015444,TEC-022,2024-09-26,Full Day,Available,v1.0.0
AVL-015445,TEC-022,2024-09-27,Full Day,Leave,v1.0.0
AVL-015446,TEC-022,2024-09-28,Full Day,Available,v1.0.0
AVL-015447,TEC-022,2024-09-29,Full Day,Available,v1.0.0
AVL-015448,TEC-022,,Full Day,Available,v1.0.0
AVL-015449,TEC-022,2024-10-01,Full Day,Leave,v1.0.0
AVL-015450,TEC-022,2024-10-02,Full Day,Available,v1.0.0
AVL-015451,TEC-022,2024-10-03,Full Day,Available,v1.0.0
AVL-015452,TEC-022,2024-10-04,Full Day,Available,v1.0.0
AVL-015453,TEC-022,2024-10-05,Full Day,Leave,v1.0.0
AVL-015454,TEC-022,2024-10-06,Full Day,Available,v1.0.0
AVL-015455,TEC-022,2024-10-07,Full Day,Available,v1.0.0
AVL-015456,TEC-022,2024-10-08,Full Day,Available,v1.0.0
AVL-015457,TEC-022,2024-10-09,Full Day,Available,v1.0.0
AVL-015458,TEC-022,2024-10-10,Full Day,Available,v1.0.0
AVL-015459,TEC-022,2024-10-11,Full Day,Available,v1.0.0
AVL-015460,TEC-022,2024-10-12,,Available,v1.0.0
AVL-015461,TEC-022,2024-10-13,Full Day,Available,v1.0.0
AVL-015462,TEC-022,2024-10-14,Full Day,Busy,v1.0.0
AVL-015463,TEC-022,2024-10-15,Full Day,Available,v1.0.0
AVL-015464,TEC-022,2024-10-16,Full Day,Available,v1.0.0
AVL-015465,TEC-022,2024-10-17,Full Day,Available,v1.0.0
AVL-015466,TEC-022,2024-10-18,Full Day,Available,v1.0.0
AVL-015467,TEC-022,2024-10-19,Full Day,Available,v1.0.0
AVL-015468,TEC-022,2024-10-20,Full Day,Busy,v1.0.0
AVL-015469,TEC-022,2024-10-21,Full Day,Available,v1.0.0
AVL-015470,TEC-022,2024-10-22,Full Day,Available,v1.0.0
AVL-015471,TEC-022,2024-10-23,Full Day,Available,v1.0.0
AVL-015472,TEC-022,2024-10-24,Full Day,Available,v1.0.0
AVL-015473,TEC-022,2024-10-25,Full Day,Available,v1.0.0
AVL-015474,TEC-022,2024-10-26,Full Day,Available,v1.0.0
AVL-015475,TEC-022,2024-10-27,Full Day,Available,v1.0.0
AVL-015476,TEC-022,2024-10-28,Full Day,Available,v1.0.0
AVL-015477,TEC-022,2024-10-29,Full Day,Available,v1.0.0
AVL-015478,TEC-022,2024-10-30,Full Day,Available,v1.0.0
AVL-015479,TEC-022,,Full Day,Available,v1.0.0
AVL-015480,TEC-022,,Full Day,Available,v1.0.0
AVL-015481,TEC-022,2024-11-02,Full Day,Busy,v1.0.0
AVL-015482,TEC-022,2024-11-03,Full Day,Available,v1.0.0
AVL-015483,TEC-022,2024-11-04,Full Day,Busy,v1.0.0
AVL-015484,TEC-022,2024-11-05,Full Day,Available,v1.0.0
AVL-015485,TEC-022,2024-11-06,Full Day,Available,v1.0.0
AVL-015486,TEC-022,2024-11-07,Full Day,Available,v1.0.0
AVL-015487,TEC-022,2024-11-08,Full Day,Available,v1.0.0
AVL-015488,TEC-022,2024-11-09,Full Day,Busy,v1.0.0
AVL-015489,TEC-022,2024-11-10,Full Day,Available,v1.0.0
AVL-015490,TEC-022,,Full Day,Available,v1.0.0
AVL-015491,TEC-022,2024-11-12,Full Day,Leave,v1.0.0
AVL-015492,TEC-022,2024-11-13,Full Day,Available,v1.0.0
AVL-015493,TEC-022,2024-11-14,Full Day,Available,v1.0.0
AVL-015494,TEC-022,2024-11-15,Full Day,Available,v1.0.0
AVL-015495,TEC-022,2024-11-16,Full Day,Available,v1.0.0
AVL-015496,TEC-022,2024-11-17,Full Day,Available,v1.0.0
AVL-015497,TEC-022,2024-11-18,Full Day,Available,v1.0.0
AVL-015498,TEC-022,2024-11-19,Full Day,Available,v1.0.0
AVL-015499,TEC-022,2024-11-20,Full Day,Available,v1.0.0
AVL-015500,TEC-022,2024-11-21,Full Day,Available,v1.0.0
AVL-015501,TEC-022,2024-11-22,Full Day,Available,v1.0.0
AVL-015502,TEC-022,2024-11-23,Full Day,Leave,v1.0.0
AVL-015503,TEC-022,2024-11-24,,Available,v1.0.0
AVL-015504,TEC-022,2024-11-25,Full Day,Available,v1.0.0
AVL-015505,TEC-022,2024-11-26,Full Day,Available,v1.0.0
AVL-015506,TEC-022,2024-11-27,Full Day,Available,v1.0.0
AVL-015507,TEC-022,,Full Day,Leave,v1.0.0
AVL-015508,TEC-022,2024-11-29,Full Day,Available,v1.0.0
AVL-015509,TEC-022,2024-11-30,Full Day,Available,v1.0.0
AVL-015510,TEC-022,2024-12-01,Full Day,Leave,v1.0.0
AVL-015511,TEC-022,2024-12-02,Full Day,Available,v1.0.0
AVL-015512,TEC-022,2024-12-03,Full Day,Available,v1.0.0
AVL-015513,TEC-022,,Full Day,Available,v1.0.0
AVL-015514,TEC-022,2024-12-05,Full Day,Leave,v1.0.0
AVL-015515,TEC-022,2024-12-06,Full Day,Available,v1.0.0
AVL-015516,TEC-022,2024-12-07,Full Day,Leave,v1.0.0
AVL-015517,TEC-022,2024-12-08,Full Day,Available,v1.0.0
AVL-015518,TEC-022,2024-12-09,Full Day,Busy,v1.0.0
AVL-015519,TEC-022,2024-12-10,Full Day,Available,v1.0.0
AVL-015520,TEC-022,2024-12-11,Full Day,Available,v1.0.0
AVL-015521,TEC-022,2024-12-12,Full Day,Available,v1.0.0
AVL-015522,TEC-022,2024-12-13,,Busy,v1.0.0
AVL-015523,TEC-022,,Full Day,Available,v1.0.0
AVL-015524,TEC-022,2024-12-15,Full Day,Busy,v1.0.0
AVL-015525,TEC-022,2024-12-16,Full Day,Available,v1.0.0
AVL-015526,TEC-022,2024-12-17,Full Day,Available,v1.0.0
AVL-015527,TEC-022,2024-12-18,Full Day,Available,v1.0.0
AVL-015528,TEC-022,2024-12-19,Full Day,Available,v1.0.0
AVL-015529,TEC-022,2024-12-20,Full Day,Available,v1.0.0
AVL-015530,TEC-022,2024-12-21,Full Day,Available,v1.0.0
AVL-015531,TEC-022,2024-12-22,Full Day,Available,v1.0.0
AVL-015532,TEC-022,2024-12-23,Full Day,Available,v1.0.0
AVL-015533,TEC-022,2024-12-24,Full Day,Busy,v1.0.0
AVL-015534,TEC-022,2024-12-25,Full Day,Leave,v1.0.0
AVL-015535,TEC-022,2024-12-26,Full Day,Available,v1.0.0
AVL-015536,TEC-022,,Full Day,Available,v1.0.0
AVL-015537,TEC-022,2024-12-28,Full Day,Leave,v1.0.0
AVL-015538,TEC-022,2024-12-29,Full Day,Available,v1.0.0
AVL-015539,TEC-022,2024-12-30,Full Day,Available,v1.0.0
AVL-015540,TEC-022,2024-12-31,Full Day,Available,v1.0.0
AVL-015541,TEC-022,2025-01-01,Full Day,Available,v1.0.0
AVL-015542,TEC-022,2025-01-02,Full Day,Busy,v1.0.0
AVL-015543,TEC-022,,Full Day,Busy,v1.0.0
AVL-015544,TEC-022,2025-01-04,Full Day,Leave,v1.0.0
AVL-015545,TEC-022,2025-01-05,Full Day,Available,v1.0.0
AVL-015546,TEC-022,2025-01-06,Full Day,Available,v1.0.0
AVL-015547,TEC-022,2025-01-07,Full Day,Busy,v1.0.0
AVL-015548,TEC-022,2025-01-08,,Busy,v1.0.0
AVL-015549,TEC-022,2025-01-09,,Leave,v1.0.0
AVL-015550,TEC-022,2025-01-10,Full Day,Available,v1.0.0
AVL-015551,TEC-022,2025-01-11,Full Day,Leave,v1.0.0
AVL-015552,TEC-022,2025-01-12,Full Day,Busy,v1.0.0
AVL-015553,TEC-022,2025-01-13,Full Day,Available,v1.0.0
AVL-015554,TEC-022,2025-01-14,Full Day,Available,v1.0.0
AVL-015555,TEC-022,2025-01-15,Full Day,Available,v1.0.0
AVL-015556,TEC-022,2025-01-16,Full Day,Leave,v1.0.0
AVL-015557,TEC-022,2025-01-17,Full Day,Available,v1.0.0
AVL-015558,TEC-022,2025-01-18,Full Day,Available,v1.0.0
AVL-015559,TEC-022,,Full Day,Available,v1.0.0
AVL-015560,TEC-022,2025-01-20,Full Day,Available,v1.0.0
AVL-015561,TEC-022,2025-01-21,Full Day,Busy,v1.0.0
AVL-015562,TEC-022,2025-01-22,Full Day,Available,v1.0.0
AVL-015563,TEC-022,2025-01-23,Full Day,Available,v1.0.0
AVL-015564,TEC-022,2025-01-24,Full Day,Available,v1.0.0
AVL-015565,TEC-022,2025-01-25,Full Day,Leave,v1.0.0
AVL-015566,TEC-022,2025-01-26,Full Day,Available,v1.0.0
AVL-015567,TEC-022,2025-01-27,Full Day,Available,v1.0.0
AVL-015568,TEC-022,2025-01-28,Full Day,Busy,v1.0.0
AVL-015569,TEC-022,2025-01-29,Full Day,Available,v1.0.0
AVL-015570,TEC-022,2025-01-30,Full Day,Busy,v1.0.0
AVL-015571,TEC-022,2025-01-31,Full Day,Busy,v1.0.0
AVL-015572,TEC-022,2025-02-01,,Leave,v1.0.0
AVL-015573,TEC-022,2025-02-02,Full Day,Available,v1.0.0
AVL-015574,TEC-022,2025-02-03,,Available,v1.0.0
AVL-015575,TEC-022,2025-02-04,Full Day,Available,v1.0.0
AVL-015576,TEC-022,2025-02-05,Full Day,Leave,v1.0.0
AVL-015577,TEC-022,2025-02-06,Full Day,Available,v1.0.0
AVL-015578,TEC-022,2025-02-07,Full Day,Available,v1.0.0
AVL-015579,TEC-022,2025-02-08,Full Day,Available,v1.0.0
AVL-015580,TEC-022,2025-02-09,Full Day,Available,v1.0.0
AVL-015581,TEC-022,2025-02-10,Full Day,Available,v1.0.0
AVL-015582,TEC-022,2025-02-11,Full Day,Available,v1.0.0
AVL-015583,TEC-022,2025-02-12,Full Day,Available,v1.0.0
AVL-015584,TEC-022,2025-02-13,Full Day,Busy,v1.0.0
AVL-015585,TEC-022,2025-02-14,Full Day,Available,v1.0.0
AVL-015586,TEC-022,2025-02-15,Full Day,Available,v1.0.0
AVL-015587,TEC-022,2025-02-16,Full Day,Available,v1.0.0
AVL-015588,TEC-022,2025-02-17,Full Day,Available,v1.0.0
AVL-015589,TEC-022,2025-02-18,Full Day,Available,v1.0.0
AVL-015590,TEC-022,2025-02-19,Full Day,Available,v1.0.0
AVL-015591,TEC-022,2025-02-20,Full Day,Available,v1.0.0
AVL-015592,TEC-022,2025-02-21,Full Day,Available,v1.0.0
AVL-015593,TEC-022,2025-02-22,Full Day,Available,v1.0.0
AVL-015594,TEC-022,2025-02-23,Full Day,Available,v1.0.0
AVL-015595,TEC-022,2025-02-24,Full Day,Available,v1.0.0
AVL-015596,TEC-022,2025-02-25,Full Day,Leave,v1.0.0
AVL-015597,TEC-022,2025-02-26,Full Day,Busy,v1.0.0
AVL-015598,TEC-022,2025-02-27,Full Day,Available,v1.0.0
AVL-015599,TEC-022,2025-02-28,Full Day,Busy,v1.0.0
AVL-015600,TEC-022,2025-03-01,Full Day,Busy,v1.0.0
AVL-015601,TEC-022,2025-03-02,Full Day,Available,v1.0.0
AVL-015602,TEC-022,2025-03-03,Full Day,Available,v1.0.0
AVL-015603,TEC-022,2025-03-04,Full Day,Available,v1.0.0
AVL-015604,TEC-022,2025-03-05,Full Day,Available,v1.0.0
AVL-015605,TEC-022,2025-03-06,Full Day,Available,v1.0.0
AVL-015606,TEC-022,2025-03-07,Full Day,Available,v1.0.0
AVL-015607,TEC-022,2025-03-08,Full Day,Available,v1.0.0
AVL-015608,TEC-022,2025-03-09,Full Day,Available,v1.0.0
AVL-015609,TEC-022,2025-03-10,Full Day,Available,v1.0.0
AVL-015610,TEC-022,2025-03-11,Full Day,Available,v1.0.0
AVL-015611,TEC-022,2025-03-12,Full Day,Available,v1.0.0
AVL-015612,TEC-022,2025-03-13,Full Day,Available,v1.0.0
AVL-015613,TEC-022,2025-03-14,Full Day,Available,v1.0.0
AVL-015614,TEC-022,2025-03-15,Full Day,Busy,v1.0.0
AVL-015615,TEC-022,2025-03-16,Full Day,Busy,v1.0.0
AVL-015616,TEC-022,2025-03-17,,Available,v1.0.0
AVL-015617,TEC-022,2025-03-18,Full Day,Available,v1.0.0
AVL-015618,TEC-022,2025-03-19,Full Day,Available,v1.0.0
AVL-015619,TEC-022,2025-03-20,Full Day,Available,v1.0.0
AVL-015620,TEC-022,2025-03-21,Full Day,Available,v1.0.0
AVL-015621,TEC-022,2025-03-22,Full Day,Available,v1.0.0
AVL-015622,TEC-022,2025-03-23,Full Day,Available,v1.0.0
AVL-015623,TEC-022,2025-03-24,Full Day,Available,v1.0.0
AVL-015624,TEC-022,2025-03-25,Full Day,Available,v1.0.0
AVL-015625,TEC-022,2025-03-26,,Available,v1.0.0
AVL-015626,TEC-022,2025-03-27,Full Day,Available,v1.0.0
AVL-015627,TEC-022,2025-03-28,Full Day,Available,v1.0.0
AVL-015628,TEC-022,2025-03-29,Full Day,Available,v1.0.0
AVL-015629,TEC-022,2025-03-30,Full Day,Available,v1.0.0
AVL-015630,TEC-022,2025-03-31,Full Day,Leave,v1.0.0
AVL-015631,TEC-022,2025-04-01,Full Day,Busy,v1.0.0
AVL-015632,TEC-022,2025-04-02,Full Day,Busy,v1.0.0
AVL-015633,TEC-022,2025-04-03,Full Day,Available,v1.0.0
AVL-015634,TEC-022,2025-04-04,Full Day,Busy,v1.0.0
AVL-015635,TEC-022,2025-04-05,Full Day,Available,v1.0.0
AVL-015636,TEC-022,2025-04-06,Full Day,Busy,v1.0.0
AVL-015637,TEC-022,2025-04-07,Full Day,Busy,v1.0.0
AVL-015638,TEC-022,2025-04-08,Full Day,Leave,v1.0.0
AVL-015639,TEC-022,2025-04-09,Full Day,Available,v1.0.0
AVL-015640,TEC-022,2025-04-10,Full Day,Available,v1.0.0
AVL-015641,TEC-022,2025-04-11,Full Day,Available,v1.0.0
AVL-015642,TEC-022,2025-04-12,Full Day,Available,v1.0.0
AVL-015643,TEC-022,2025-04-13,Full Day,Busy,v1.0.0
AVL-015644,TEC-022,2025-04-14,Full Day,Available,v1.0.0
AVL-015645,TEC-022,2025-04-15,Full Day,Available,v1.0.0
AVL-015646,TEC-022,2025-04-16,Full Day,Available,v1.0.0
AVL-015647,TEC-022,2025-04-17,Full Day,Available,v1.0.0
AVL-015648,TEC-022,2025-04-18,Full Day,Available,v1.0.0
AVL-015649,TEC-022,2025-04-19,Full Day,Busy,v1.0.0
AVL-015650,TEC-022,2025-04-20,Full Day,Available,v1.0.0
AVL-015651,TEC-022,2025-04-21,Full Day,Available,v1.0.0
AVL-015652,TEC-022,2025-04-22,Full Day,Available,v1.0.0
AVL-015653,TEC-022,2025-04-23,Full Day,Available,v1.0.0
AVL-015654,TEC-022,2025-04-24,Full Day,Available,v1.0.0
AVL-015655,TEC-022,2025-04-25,Full Day,Available,v1.0.0
AVL-015656,TEC-022,2025-04-26,Full Day,Available,v1.0.0
AVL-015657,TEC-022,,Full Day,Busy,v1.0.0
AVL-015658,TEC-022,2025-04-28,Full Day,Available,v1.0.0
AVL-015659,TEC-022,2025-04-29,Full Day,Busy,v1.0.0
AVL-015660,TEC-022,2025-04-30,Full Day,Available,v1.0.0
AVL-015661,TEC-022,2025-05-01,Full Day,Available,v1.0.0
AVL-015662,TEC-022,2025-05-02,Full Day,Leave,v1.0.0
AVL-015663,TEC-022,2025-05-03,Full Day,Busy,v1.0.0
AVL-015664,TEC-022,2025-05-04,Full Day,Leave,v1.0.0
AVL-015665,TEC-022,2025-05-05,Full Day,Available,v1.0.0
AVL-015666,TEC-022,2025-05-06,Full Day,Available,v1.0.0
AVL-015667,TEC-022,2025-05-07,Full Day,Available,v1.0.0
AVL-015668,TEC-022,2025-05-08,Full Day,Available,v1.0.0
AVL-015669,TEC-022,2025-05-09,Full Day,Busy,v1.0.0
AVL-015670,TEC-022,2025-05-10,Full Day,Busy,v1.0.0
AVL-015671,TEC-022,2025-05-11,Full Day,Available,v1.0.0
AVL-015672,TEC-022,2025-05-12,Full Day,Busy,v1.0.0
AVL-015673,TEC-022,2025-05-13,Full Day,Available,v1.0.0
AVL-015674,TEC-022,2025-05-14,Full Day,Leave,v1.0.0
AVL-015675,TEC-022,2025-05-15,Full Day,Leave,v1.0.0
AVL-015676,TEC-022,2025-05-16,Full Day,Busy,v1.0.0
AVL-015677,TEC-022,2025-05-17,,Available,v1.0.0
AVL-015678,TEC-022,2025-05-18,Full Day,Available,v1.0.0
AVL-015679,TEC-022,2025-05-19,Full Day,Available,v1.0.0
AVL-015680,TEC-022,2025-05-20,Full Day,Available,v1.0.0
AVL-015681,TEC-022,2025-05-21,Full Day,Available,v1.0.0
AVL-015682,TEC-022,2025-05-22,Full Day,Available,v1.0.0
AVL-015683,TEC-022,2025-05-23,Full Day,Available,v1.0.0
AVL-015684,TEC-022,2025-05-24,Full Day,Busy,v1.0.0
AVL-015685,TEC-022,2025-05-25,Full Day,Available,v1.0.0
AVL-015686,TEC-022,2025-05-26,Full Day,Available,v1.0.0
AVL-015687,TEC-022,2025-05-27,Full Day,Available,v1.0.0
AVL-015688,TEC-022,2025-05-28,Full Day,Available,v1.0.0
