failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
FLR-001219,AST-00370,2026-06-01,Mechanical,138.76,v1.0.0
FLR-001220,AST-00427,2011-06-26,External,245.03,v1.0.0
FLR-001221,AST-00213,2025-04-19,Software,16.32,v1.0.0
FLR-001222,AST-00395,2017-03-08,Electrical,104.33,v1.0.0
FLR-001223,AST-00462,2019-09-10,Electrical,143.0,v1.0.0
FLR-001224,AST-00402,2024-07-10,Mechanical,183.03,v1.0.0
FLR-001225,AST-00050,2019-04-20,Electrical,28.23,v1.0.0
FLR-001226,AST-00259,2020-02-20,Mechanical,120.4,v1.0.0
FLR-001227,AST-00457,2025-10-23,Mechanical,119.53,v1.0.0
FLR-001228,AST-00165,2023-03-04,Software,237.89,v1.0.0
FLR-001229,AST-00220,2018-10-14,Electrical,215.31,v1.0.0
FLR-001230,AST-00310,2021-01-09,,169.4,v1.0.0
FLR-001231,AST-00469,2017-12-24,Mechanical,157.78,v1.0.0
FLR-001232,AST-00189,2023-06-27,Software,155.54,v1.0.0
FLR-001233,AST-00407,2011-07-20,Mechanical,342.52,v1.0.0
FLR-001234,AST-00442,2017-10-20,Software,,v1.0.0
FLR-001235,AST-00062,2022-03-23,Wear & Tear,159.23,v1.0.0
FLR-001236,AST-00361,2013-04-13,Mechanical,18.38,v1.0.0
FLR-001237,AST-00027,2022-08-04,Software,177.85,v1.0.0
FLR-001238,AST-00120,2013-10-17,Wear & Tear,190.54,v1.0.0
FLR-001239,AST-00330,2023-02-24,Mechanical,106.37,v1.0.0
FLR-001240,AST-00499,2011-11-17,Mechanical,217.61,v1.0.0
FLR-001241,AST-00261,2026-05-09,Software,9.57,v1.0.0
FLR-001242,AST-00004,2013-01-19,Software,109.06,v1.0.0
FLR-001243,AST-00005,2014-01-16,External,327.28,v1.0.0
FLR-001244,AST-00111,2019-02-24,Electrical,203.27,v1.0.0
FLR-001245,AST-00131,2022-02-07,Electrical,124.13,v1.0.0
FLR-001246,AST-00152,2012-06-21,Mechanical,215.32,v1.0.0
FLR-001247,AST-00411,2023-08-28,Wear & Tear,127.34,v1.0.0
FLR-001248,AST-00215,2026-03-16,Wear & Tear,81.57,v1.0.0
FLR-001249,AST-00137,2018-06-27,Electrical,115.8,v1.0.0
FLR-001250,AST-00241,2009-06-15,Mechanical,102.27,v1.0.0
FLR-001251,AST-00115,2009-03-18,Electrical,179.05,v1.0.0
FLR-001252,AST-00153,2014-02-08,Software,325.41,v1.0.0
FLR-001253,AST-00025,2024-02-02,Mechanical,178.59,v1.0.0
FLR-001254,AST-00330,2024-04-18,Mechanical,77.21,v1.0.0
FLR-001255,AST-00288,2024-09-28,Electrical,8.04,v1.0.0
FLR-001256,AST-00084,2025-09-07,Mechanical,69.62,v1.0.0
FLR-001257,AST-00286,2024-08-08,Mechanical,4.93,v1.0.0
FLR-001258,AST-00441,2025-06-13,Mechanical,118.28,v1.0.0
FLR-001259,AST-00319,2016-03-17,Mechanical,,v1.0.0
FLR-001260,AST-00122,2021-11-26,Mechanical,105.6,v1.0.0
FLR-001261,AST-00057,2022-08-26,Mechanical,173.02,v1.0.0
FLR-001262,AST-00143,2022-02-08,Mechanical,26.61,v1.0.0
FLR-001263,AST-00357,2024-06-15,Electrical,122.01,v1.0.0
FLR-001264,AST-00114,2021-05-29,Mechanical,85.28,v1.0.0
FLR-001265,AST-00413,,Wear & Tear,145.77,v1.0.0
FLR-001266,AST-00013,2012-10-29,Wear & Tear,107.8,v1.0.0
FLR-001267,AST-00092,2020-08-05,Electrical,14.2,v1.0.0
FLR-001268,AST-00153,2011-06-10,Electrical,52.72,v1.0.0
FLR-001269,AST-00494,2017-07-15,Mechanical,,v1.0.0
FLR-001270,AST-00151,2020-07-29,Mechanical,292.27,v1.0.0
FLR-001271,AST-00469,2016-09-07,Software,293.22,v1.0.0
FLR-001272,AST-00236,2025-12-27,Wear & Tear,116.35,v1.0.0
FLR-001273,AST-00299,2025-11-15,Mechanical,103.27,v1.0.0
FLR-001274,AST-00297,2023-12-31,Wear & Tear,133.26,v1.0.0
FLR-001275,AST-00260,2021-01-01,Mechanical,142.98,v1.0.0
FLR-001276,AST-00469,2013-10-15,Electrical,83.87,v1.0.0
FLR-001277,AST-00296,2015-07-23,Mechanical,57.95,v1.0.0
FLR-001278,AST-00071,2024-09-24,Wear & Tear,276.28,v1.0.0
FLR-001279,AST-00253,2024-08-02,Software,289.02,v1.0.0
FLR-001280,AST-00026,2025-01-18,Wear & Tear,115.65,v1.0.0
FLR-001281,AST-00243,2024-02-22,Electrical,82.5,v1.0.0
FLR-001282,AST-00497,2026-02-18,Software,48.07,v1.0.0
FLR-001283,AST-00116,2026-01-14,Mechanical,104.04,v1.0.0
FLR-001284,AST-00467,2025-03-10,Software,136.79,v1.0.0
FLR-001285,AST-00059,2025-06-30,Wear & Tear,48.74,v1.0.0
FLR-001286,AST-00112,2026-06-03,Mechanical,41.58,v1.0.0
FLR-001287,AST-00329,2012-03-06,Wear & Tear,50.25,v1.0.0
FLR-001288,AST-00046,2024-05-11,Electrical,144.86,v1.0.0
FLR-001289,AST-00093,2025-06-09,Electrical,34.14,v1.0.0
FLR-001290,AST-00134,2007-12-18,Mechanical,208.59,v1.0.0
FLR-001291,AST-00135,2021-07-10,Wear & Tear,135.81,v1.0.0
FLR-001292,AST-00235,2023-10-15,Mechanical,92.86,v1.0.0
FLR-001293,AST-00158,2018-09-11,Mechanical,55.41,v1.0.0
FLR-001294,AST-00386,2025-12-14,Electrical,130.38,v1.0.0
FLR-001295,AST-00125,2023-03-30,Electrical,26.58,v1.0.0
FLR-001296,AST-00133,2020-09-16,Wear & Tear,26.74,v1.0.0
FLR-001297,AST-00234,2020-08-26,Electrical,109.03,v1.0.0
FLR-001298,AST-00216,2025-05-24,Electrical,71.67,v1.0.0
FLR-001299,AST-00103,2010-09-07,Mechanical,336.92,v1.0.0
FLR-001300,AST-00314,,Software,64.73,v1.0.0
FLR-001301,AST-00118,2017-10-24,Mechanical,92.31,v1.0.0
FLR-001302,AST-00039,2024-06-27,Electrical,39.56,v1.0.0
FLR-001303,AST-00046,2025-02-01,Software,31.07,v1.0.0
FLR-001304,AST-00411,2025-03-30,Wear & Tear,82.93,v1.0.0
FLR-001305,AST-00094,2023-04-26,Mechanical,82.3,v1.0.0
FLR-001306,AST-00427,2018-03-22,External,232.09,v1.0.0
FLR-001307,AST-00490,2025-09-16,Wear & Tear,130.31,v1.0.0
FLR-001308,AST-00438,2016-05-31,Electrical,155.84,v1.0.0
FLR-001309,AST-00323,2025-04-21,Electrical,,v1.0.0
FLR-001310,AST-00394,2019-09-13,Electrical,46.58,v1.0.0
FLR-001311,AST-00104,2026-01-16,Software,132.64,v1.0.0
FLR-001312,AST-00012,2020-07-05,Electrical,44.57,v1.0.0
FLR-001313,AST-00474,2024-09-27,Mechanical,50.61,v1.0.0
FLR-001314,AST-00288,2025-10-19,Software,101.78,v1.0.0
FLR-001315,AST-00192,2025-10-10,Wear & Tear,113.23,v1.0.0
FLR-001316,AST-00320,2021-03-29,Electrical,157.05,v1.0.0
FLR-001317,AST-00142,2024-06-28,Electrical,27.17,v1.0.0
FLR-001318,AST-00210,2025-12-28,Mechanical,47.29,v1.0.0
FLR-001319,AST-00002,2025-06-23,Mechanical,76.66,v1.0.0
FLR-001320,AST-00337,2022-04-30,Mechanical,66.87,v1.0.0
FLR-001321,AST-00325,2020-04-18,Software,130.19,v1.0.0
FLR-001322,AST-00052,2024-06-03,Electrical,174.93,v1.0.0
FLR-001323,AST-00463,2020-03-23,Mechanical,113.75,v1.0.0
FLR-001324,AST-00243,2026-02-14,Electrical,37.46,v1.0.0
FLR-001325,AST-00016,2024-04-19,Mechanical,98.17,v1.0.0
FLR-001326,AST-00439,2011-11-16,Software,67.68,v1.0.0
FLR-001327,AST-00019,2019-10-04,Mechanical,211.5,v1.0.0
FLR-001328,AST-00300,2020-08-20,External,42.88,v1.0.0
FLR-001329,AST-00310,2021-10-29,Mechanical,104.4,v1.0.0
FLR-001330,AST-00251,2013-05-29,Wear & Tear,164.26,v1.0.0
FLR-001331,AST-00035,2023-04-15,Mechanical,193.25,v1.0.0
FLR-001332,AST-00284,2023-05-08,Software,11.82,v1.0.0
FLR-001333,AST-00176,2017-09-10,Wear & Tear,173.42,v1.0.0
FLR-001334,AST-00473,2009-02-11,Mechanical,187.88,v1.0.0
FLR-001335,AST-00458,2020-06-16,Mechanical,250.8,v1.0.0
FLR-001336,AST-00022,2016-08-12,,199.79,v1.0.0
FLR-001337,AST-00337,2023-01-15,Software,35.73,v1.0.0
FLR-001338,AST-00118,2020-04-16,,83.83,v1.0.0
FLR-001339,AST-00047,2024-08-02,Wear & Tear,68.31,v1.0.0
FLR-001340,AST-00415,2026-03-18,Electrical,174.47,v1.0.0
FLR-001341,AST-00075,2017-04-26,Electrical,38.02,v1.0.0
FLR-001342,AST-00264,2012-12-13,Wear & Tear,79.38,v1.0.0
FLR-001343,AST-00294,2019-04-12,External,207.78,v1.0.0
FLR-001344,AST-00004,2013-08-19,Electrical,222.62,v1.0.0
FLR-001345,AST-00435,2012-05-31,Mechanical,325.14,v1.0.0
FLR-001346,AST-00381,2022-04-26,Mechanical,164.82,v1.0.0
FLR-001347,AST-00237,2019-11-08,Mechanical,114.55,v1.0.0
FLR-001348,AST-00040,2018-03-02,Mechanical,28.34,v1.0.0
FLR-001349,AST-00282,2021-08-30,Mechanical,45.46,v1.0.0
FLR-001350,AST-00293,2024-10-10,,93.42,v1.0.0
FLR-001351,AST-00168,2019-09-01,Electrical,196.62,v1.0.0
FLR-001352,AST-00331,2023-12-27,Wear & Tear,41.16,v1.0.0
FLR-001353,AST-00473,2023-05-02,Software,107.69,v1.0.0
FLR-001354,AST-00500,2023-09-24,Wear & Tear,115.9,v1.0.0
FLR-001355,AST-00323,2025-01-02,Electrical,34.4,v1.0.0
FLR-001356,AST-00167,2023-03-01,Electrical,39.7,v1.0.0
FLR-001357,AST-00013,2012-08-22,Electrical,71.19,v1.0.0
FLR-001358,AST-00171,2022-11-22,Mechanical,22.46,v1.0.0
FLR-001359,AST-00026,2023-02-09,Mechanical,166.55,v1.0.0
FLR-001360,AST-00351,2026-02-10,Electrical,126.62,v1.0.0
FLR-001361,AST-00103,2019-09-23,Electrical,206.46,v1.0.0
FLR-001362,AST-00225,2022-09-17,Mechanical,49.49,v1.0.0
FLR-001363,AST-00241,2016-01-23,Software,26.07,v1.0.0
FLR-001364,AST-00471,2021-07-31,Electrical,165.32,v1.0.0
FLR-001365,AST-00093,2026-04-28,Electrical,136.69,v1.0.0
FLR-001366,AST-00003,2019-10-04,Mechanical,23.76,v1.0.0
FLR-001367,AST-00150,2023-07-08,Mechanical,,v1.0.0
FLR-001368,AST-00173,2023-06-20,Mechanical,142.19,v1.0.0
FLR-001369,AST-00405,2014-10-29,Mechanical,42.48,v1.0.0
FLR-001370,AST-00252,2020-04-07,Software,136.21,v1.0.0
FLR-001371,AST-00158,2016-08-17,Mechanical,198.5,v1.0.0
FLR-001372,AST-00415,2025-07-03,Wear & Tear,96.67,v1.0.0
FLR-001373,AST-00456,2025-02-01,Software,146.62,v1.0.0
FLR-001374,AST-00136,2014-04-07,Software,200.08,v1.0.0
FLR-001375,AST-00117,2021-09-13,,7.33,v1.0.0
FLR-001376,AST-00178,2023-11-27,External,97.53,v1.0.0
FLR-001377,AST-00474,2024-09-27,Wear & Tear,110.93,v1.0.0
FLR-001378,AST-00140,2026-01-04,Electrical,147.12,v1.0.0
FLR-001379,AST-00393,2021-02-18,Mechanical,105.16,v1.0.0
FLR-001380,AST-00038,2023-03-17,Wear & Tear,,v1.0.0
FLR-001381,AST-00232,2019-11-16,Wear & Tear,154.37,v1.0.0
FLR-001382,AST-00483,2025-05-19,Software,142.73,v1.0.0
FLR-001383,AST-00259,2021-02-03,Software,219.33,v1.0.0
FLR-001384,AST-00495,2024-12-18,Mechanical,25.46,v1.0.0
FLR-001385,AST-00386,2015-10-04,Mechanical,275.68,v1.0.0
FLR-001386,AST-00473,2008-03-29,Software,337.21,v1.0.0
FLR-001387,AST-00020,2024-04-04,Mechanical,106.07,v1.0.0
FLR-001388,AST-00351,2024-12-02,Mechanical,,v1.0.0
FLR-001389,AST-00145,2021-12-20,Software,104.53,v1.0.0
FLR-001390,AST-00314,2024-08-25,Software,79.54,v1.0.0
FLR-001391,AST-00442,2016-07-04,Electrical,189.93,v1.0.0
FLR-001392,AST-00157,2022-12-09,Wear & Tear,172.54,v1.0.0
FLR-001393,AST-00421,2023-07-14,Software,203.02,v1.0.0
FLR-001394,AST-00436,2024-10-25,Wear & Tear,104.49,v1.0.0
FLR-001395,AST-00054,2015-11-10,Mechanical,39.31,v1.0.0
FLR-001396,AST-00004,2014-11-17,Electrical,116.51,v1.0.0
FLR-001397,AST-00275,2019-05-19,Electrical,12.84,v1.0.0
FLR-001398,AST-00253,2018-04-14,Software,135.82,v1.0.0
FLR-001399,AST-00234,2012-11-19,Mechanical,257.77,v1.0.0
FLR-001400,AST-00380,2007-12-29,Electrical,24.63,v1.0.0
FLR-001401,AST-00051,2023-03-07,Mechanical,163.51,v1.0.0
FLR-001402,AST-00145,2023-08-20,Software,157.19,v1.0.0
FLR-001403,AST-00130,2021-12-20,Software,78.83,v1.0.0
FLR-001404,AST-00206,2014-07-01,Mechanical,205.57,v1.0.0
FLR-001405,AST-00171,2021-03-25,Mechanical,23.57,v1.0.0
FLR-001406,AST-00497,2023-11-14,Software,177.01,v1.0.0
FLR-001407,AST-00091,2023-08-06,Mechanical,242.12,v1.0.0
FLR-001408,AST-00399,2026-04-13,Electrical,82.84,v1.0.0
FLR-001409,AST-00073,2019-09-29,Electrical,51.32,v1.0.0
FLR-001410,AST-00431,2023-12-13,Software,100.11,v1.0.0
FLR-001411,AST-00025,2024-03-19,Software,86.22,v1.0.0
FLR-001412,AST-00286,2024-04-29,Wear & Tear,74.48,v1.0.0
FLR-001413,AST-00050,2020-09-18,Software,72.32,v1.0.0
FLR-001414,AST-00186,2025-03-08,Wear & Tear,90.03,v1.0.0
FLR-001415,AST-00465,2014-10-06,Electrical,44.95,v1.0.0
FLR-001416,AST-00167,2023-12-11,Mechanical,9.63,v1.0.0
FLR-001417,AST-00387,2024-12-23,Mechanical,106.52,v1.0.0
FLR-001418,AST-00165,2016-10-20,Electrical,165.06,v1.0.0
FLR-001419,AST-00147,2022-06-04,Electrical,103.48,v1.0.0
FLR-001420,AST-00232,2025-12-29,Wear & Tear,187.79,v1.0.0
FLR-001421,AST-00402,,Software,320.28,v1.0.0
FLR-001422,AST-00156,2025-06-11,Mechanical,89.53,v1.0.0
FLR-001423,AST-00337,2021-12-17,Electrical,137.42,v1.0.0
FLR-001424,AST-00355,2026-02-16,Electrical,67.02,v1.0.0
FLR-001425,AST-00189,2023-10-09,Software,45.17,v1.0.0
FLR-001426,AST-00009,2025-09-20,Electrical,158.24,v1.0.0
FLR-001427,AST-00207,2021-09-11,Software,265.26,v1.0.0
FLR-001428,AST-00084,2024-12-03,Wear & Tear,56.1,v1.0.0
FLR-001429,AST-00228,2018-05-01,Electrical,102.54,v1.0.0
FLR-001430,AST-00382,2025-02-06,Software,192.28,v1.0.0
FLR-001431,AST-00046,2025-03-15,Mechanical,26.58,v1.0.0
FLR-001432,AST-00361,2015-10-01,Electrical,173.76,v1.0.0
FLR-001433,AST-00006,2022-07-02,Mechanical,103.95,v1.0.0
FLR-001434,AST-00221,2024-04-21,External,12.41,v1.0.0
FLR-001435,AST-00280,2022-10-23,Wear & Tear,13.27,v1.0.0
FLR-001436,AST-00141,2021-10-06,Mechanical,62.93,v1.0.0
FLR-001437,AST-00105,2022-04-09,Electrical,61.14,v1.0.0
FLR-001438,AST-00311,2024-09-25,Electrical,170.52,v1.0.0
FLR-001439,AST-00214,2018-06-10,Mechanical,174.16,v1.0.0
FLR-001440,AST-00236,2024-02-18,Electrical,58.33,v1.0.0
FLR-001441,AST-00227,2023-06-17,Electrical,66.06,v1.0.0
FLR-001442,AST-00326,2022-04-18,Mechanical,57.57,v1.0.0
FLR-001443,AST-00387,2024-03-30,Wear & Tear,107.32,v1.0.0
FLR-001444,AST-00225,,Mechanical,74.96,v1.0.0
FLR-001445,AST-00187,2018-12-07,Software,161.32,v1.0.0
FLR-001446,AST-00302,2025-08-18,Software,75.45,v1.0.0
FLR-001447,AST-00159,2018-04-06,Software,186.12,v1.0.0
FLR-001448,AST-00103,2007-08-06,Mechanical,261.77,v1.0.0
FLR-001449,AST-00460,2014-03-15,Software,154.27,v1.0.0
FLR-001450,AST-00408,2020-05-31,Software,51.14,v1.0.0
FLR-001451,AST-00436,2025-03-13,Mechanical,111.32,v1.0.0
FLR-001452,AST-00307,2023-05-04,Wear & Tear,224.32,v1.0.0
FLR-001453,AST-00059,2021-12-06,Electrical,73.42,v1.0.0
FLR-001454,AST-00068,2018-12-08,Software,41.77,v1.0.0
FLR-001455,AST-00192,2024-01-18,Mechanical,14.36,v1.0.0
FLR-001456,AST-00178,2026-05-15,Mechanical,142.16,v1.0.0
FLR-001457,AST-00481,2009-11-26,Software,257.0,v1.0.0
FLR-001458,AST-00127,2018-09-20,Mechanical,71.45,v1.0.0
FLR-001459,AST-00474,2024-11-03,External,76.58,v1.0.0
FLR-001460,AST-00303,2017-12-10,Mechanical,,v1.0.0
FLR-001461,AST-00100,2025-01-10,Electrical,222.23,v1.0.0
FLR-001462,AST-00434,2022-07-06,Electrical,42.49,v1.0.0
FLR-001463,AST-00286,2025-04-05,Mechanical,106.92,v1.0.0
FLR-001464,AST-00480,2025-06-23,Software,51.88,v1.0.0
FLR-001465,AST-00320,2021-02-03,Electrical,80.34,v1.0.0
FLR-001466,AST-00040,2025-06-29,Mechanical,184.2,v1.0.0
FLR-001467,AST-00373,,Electrical,36.2,v1.0.0
FLR-001468,AST-00394,2017-01-07,Wear & Tear,90.51,v1.0.0
FLR-001469,AST-00340,2025-03-25,Software,192.64,v1.0.0
FLR-001470,AST-00200,2020-04-05,Software,112.11,v1.0.0
FLR-001471,AST-00254,2018-05-10,Electrical,81.91,v1.0.0
FLR-001472,AST-00035,2022-07-15,Mechanical,93.55,v1.0.0
FLR-001473,AST-00194,2025-10-12,Electrical,69.96,v1.0.0
FLR-001474,AST-00495,2026-01-19,Electrical,162.32,v1.0.0
FLR-001475,AST-00005,2017-07-13,Electrical,28.96,v1.0.0
FLR-001476,AST-00314,2025-09-25,Software,10.62,v1.0.0
FLR-001477,AST-00421,2021-03-04,Electrical,208.02,v1.0.0
FLR-001478,AST-00422,2016-06-02,,226.93,v1.0.0
FLR-001479,AST-00152,2021-06-04,Electrical,,v1.0.0
FLR-001480,AST-00054,2010-07-26,Wear & Tear,169.33,v1.0.0
FLR-001481,AST-00241,2019-07-24,Wear & Tear,139.33,v1.0.0
FLR-001482,AST-00033,2023-12-12,Wear & Tear,37.83,v1.0.0
FLR-001483,AST-00068,2021-04-26,Electrical,153.63,v1.0.0
FLR-001484,AST-00271,,Software,118.1,v1.0.0
FLR-001485,AST-00017,2023-10-18,Electrical,93.83,v1.0.0
FLR-001486,AST-00064,2025-03-16,Mechanical,155.41,v1.0.0
FLR-001487,AST-00420,2007-11-17,Software,104.42,v1.0.0
FLR-001488,AST-00085,2023-11-22,Mechanical,188.73,v1.0.0
FLR-001489,AST-00243,2025-07-22,Electrical,81.75,v1.0.0
FLR-001490,AST-00021,2025-10-03,Wear & Tear,38.06,v1.0.0
FLR-001491,AST-00487,2022-07-09,Mechanical,163.04,v1.0.0
FLR-001492,AST-00199,2013-04-03,External,111.81,v1.0.0
FLR-001493,AST-00157,2020-08-24,Wear & Tear,200.16,v1.0.0
FLR-001494,AST-00312,2019-10-08,Wear & Tear,74.11,v1.0.0
FLR-001495,AST-00308,2022-05-05,Electrical,140.68,v1.0.0
FLR-001496,AST-00257,2023-07-10,Electrical,78.6,v1.0.0
FLR-001497,AST-00452,2023-04-06,Mechanical,131.8,v1.0.0
FLR-001498,AST-00200,2024-10-11,Software,82.4,v1.0.0
FLR-001499,AST-00324,2025-11-02,Wear & Tear,90.19,v1.0.0
FLR-001500,AST-00156,2025-09-02,Wear & Tear,4.17,v1.0.0
FLR-001501,AST-00356,2025-04-13,Wear & Tear,24.5,v1.0.0
FLR-001502,AST-00414,2017-03-24,,30.48,v1.0.0
FLR-001503,AST-00072,2026-03-25,Mechanical,106.29,v1.0.0
FLR-001504,AST-00396,2024-11-18,Software,,v1.0.0
FLR-001505,AST-00395,2023-12-29,Wear & Tear,211.86,v1.0.0
FLR-001506,AST-00426,2021-07-22,Wear & Tear,165.07,v1.0.0
FLR-001507,AST-00499,2019-10-28,Wear & Tear,67.43,v1.0.0
FLR-001508,AST-00154,2021-11-01,Electrical,166.37,v1.0.0
FLR-001509,AST-00185,2022-04-09,Mechanical,45.2,v1.0.0
FLR-001510,AST-00281,2010-03-20,Electrical,,v1.0.0
FLR-001511,AST-00254,2015-11-04,Electrical,,v1.0.0
FLR-001512,AST-00471,2022-04-21,Mechanical,138.78,v1.0.0
FLR-001513,AST-00339,,Software,330.26,v1.0.0
FLR-001514,AST-00133,2022-06-08,Electrical,206.17,v1.0.0
FLR-001515,AST-00163,2020-08-04,Software,60.59,v1.0.0
FLR-001516,AST-00470,2016-07-01,Electrical,257.88,v1.0.0
FLR-001517,AST-00265,2016-10-09,External,277.43,v1.0.0
FLR-001518,AST-00472,2014-06-14,Electrical,81.13,v1.0.0
FLR-001519,AST-00394,2025-09-23,Wear & Tear,148.85,v1.0.0
FLR-001520,AST-00228,2026-01-05,Wear & Tear,179.69,v1.0.0
FLR-001521,AST-00486,2023-12-04,Wear & Tear,66.65,v1.0.0
FLR-001522,AST-00423,2021-09-25,Software,109.08,v1.0.0
FLR-001523,AST-00154,2023-01-18,Electrical,171.35,v1.0.0
FLR-001524,AST-00395,2011-03-23,Electrical,171.19,v1.0.0
FLR-001525,AST-00384,2025-05-07,Electrical,134.49,v1.0.0
FLR-001526,AST-00304,,Software,49.31,v1.0.0
FLR-001527,AST-00470,2021-11-10,Mechanical,11.88,v1.0.0
FLR-001528,AST-00069,2025-04-29,Electrical,118.48,v1.0.0
FLR-001529,AST-00497,2026-03-23,Mechanical,215.22,v1.0.0
FLR-001530,AST-00003,,Wear & Tear,18.3,v1.0.0
FLR-001531,AST-00324,2022-02-06,Wear & Tear,85.82,v1.0.0
FLR-001532,AST-00275,2020-04-20,Wear & Tear,214.8,v1.0.0
FLR-001533,AST-00184,2017-09-20,,155.61,v1.0.0
FLR-001534,AST-00476,2021-03-30,Wear & Tear,325.64,v1.0.0
FLR-001535,AST-00196,2026-05-31,Mechanical,35.71,v1.0.0
FLR-001536,AST-00044,2025-09-19,Mechanical,14.17,v1.0.0
FLR-001537,AST-00187,2020-10-01,Mechanical,75.42,v1.0.0
FLR-001538,AST-00071,2014-07-18,Electrical,132.75,v1.0.0
FLR-001539,AST-00103,2008-02-29,Electrical,210.94,v1.0.0
FLR-001540,AST-00243,2026-02-15,Electrical,17.09,v1.0.0
FLR-001541,AST-00247,2022-09-07,Mechanical,243.44,v1.0.0
FLR-001542,AST-00310,2021-09-12,Software,,v1.0.0
FLR-001543,AST-00111,2018-07-15,Electrical,18.62,v1.0.0
FLR-001544,AST-00469,2021-09-07,Software,280.94,v1.0.0
FLR-001545,AST-00450,2023-08-29,Electrical,15.38,v1.0.0
FLR-001546,AST-00107,2013-10-06,Wear & Tear,141.58,v1.0.0
FLR-001547,AST-00126,2020-07-05,Mechanical,90.36,v1.0.0
FLR-001548,AST-00205,2017-04-17,Electrical,142.44,v1.0.0
FLR-001549,AST-00031,2020-08-02,Mechanical,210.77,v1.0.0
FLR-001550,AST-00309,2021-05-04,Software,54.15,v1.0.0
FLR-001551,AST-00426,2026-05-25,External,29.86,v1.0.0
FLR-001552,AST-00207,2020-01-23,Software,166.63,v1.0.0
FLR-001553,AST-00265,2010-12-15,Electrical,304.34,v1.0.0
FLR-001554,AST-00279,2024-06-04,Wear & Tear,167.13,v1.0.0
FLR-001555,AST-00057,,Electrical,128.62,v1.0.0
FLR-001556,AST-00024,2014-10-09,Mechanical,20.73,v1.0.0
FLR-001557,AST-00203,2025-10-28,Wear & Tear,202.35,v1.0.0
FLR-001558,AST-00114,2025-10-28,Electrical,205.86,v1.0.0
FLR-001559,AST-00291,2023-05-14,Mechanical,74.62,v1.0.0
FLR-001560,AST-00077,2025-01-09,Mechanical,12.44,v1.0.0
FLR-001561,AST-00308,2021-02-07,Electrical,101.85,v1.0.0
FLR-001562,AST-00306,2023-12-16,Mechanical,110.16,v1.0.0
FLR-001563,AST-00358,2016-10-10,Wear & Tear,14.47,v1.0.0
FLR-001564,AST-00455,2025-12-03,Software,,v1.0.0
FLR-001565,AST-00145,2023-06-23,Software,12.27,v1.0.0
FLR-001566,AST-00092,2026-05-19,Software,102.57,v1.0.0
FLR-001567,AST-00402,2021-09-12,Software,275.96,v1.0.0
FLR-001568,AST-00167,2023-08-31,Mechanical,9.67,v1.0.0
FLR-001569,AST-00109,2024-04-14,Software,17.48,v1.0.0
FLR-001570,AST-00078,2010-01-15,Mechanical,13.99,v1.0.0
FLR-001571,AST-00296,2018-10-17,Mechanical,120.72,v1.0.0
FLR-001572,AST-00110,2020-06-10,Wear & Tear,206.65,v1.0.0
FLR-001573,AST-00012,2018-12-02,Mechanical,172.42,v1.0.0
FLR-001574,AST-00115,2008-10-14,Wear & Tear,258.66,v1.0.0
FLR-001575,AST-00192,2023-11-02,Wear & Tear,37.35,v1.0.0
FLR-001576,AST-00266,2019-04-14,Electrical,178.26,v1.0.0
FLR-001577,AST-00012,2025-03-13,Software,97.09,v1.0.0
FLR-001578,AST-00196,2026-02-08,Mechanical,64.8,v1.0.0
FLR-001579,AST-00498,2014-12-02,Electrical,70.14,v1.0.0
FLR-001580,AST-00450,2024-12-15,Software,104.92,v1.0.0
FLR-001581,AST-00130,2026-01-11,,98.74,v1.0.0
FLR-001582,AST-00292,2023-03-01,External,156.23,v1.0.0
FLR-001583,AST-00450,2025-06-12,Mechanical,54.45,v1.0.0
FLR-001584,AST-00284,2025-06-20,Electrical,24.29,v1.0.0
FLR-001585,AST-00084,2023-05-10,Mechanical,,v1.0.0
FLR-001586,AST-00095,2021-10-10,Mechanical,284.84,v1.0.0
FLR-001587,AST-00397,2011-02-10,Software,339.08,v1.0.0
FLR-001588,AST-00480,2026-05-15,Electrical,68.88,v1.0.0
FLR-001589,AST-00350,2024-09-23,Mechanical,73.7,v1.0.0
FLR-001590,AST-00400,2024-10-01,Mechanical,68.51,v1.0.0
FLR-001591,AST-00457,2026-01-08,Electrical,89.93,v1.0.0
FLR-001592,AST-00042,2021-11-21,Wear & Tear,238.85,v1.0.0
FLR-001593,AST-00335,2021-06-01,Electrical,345.26,v1.0.0
FLR-001594,AST-00199,2024-03-23,External,276.83,v1.0.0
FLR-001595,AST-00250,2018-10-18,Software,73.2,v1.0.0
FLR-001596,AST-00282,2023-05-07,Wear & Tear,80.35,v1.0.0
FLR-001597,AST-00056,2014-02-23,Electrical,248.92,v1.0.0
FLR-001598,AST-00045,2026-05-31,Wear & Tear,227.11,v1.0.0
FLR-001599,AST-00197,2025-10-25,Software,137.91,v1.0.0
FLR-001600,AST-00151,2012-01-29,Wear & Tear,147.08,v1.0.0
FLR-001601,AST-00150,2025-12-19,Electrical,7.71,v1.0.0
FLR-001602,AST-00271,2013-07-24,Electrical,127.95,v1.0.0
FLR-001603,AST-00470,2020-06-25,Wear & Tear,124.27,v1.0.0
FLR-001604,AST-00134,2025-03-13,Electrical,344.53,v1.0.0
FLR-001605,AST-00133,2015-02-18,Wear & Tear,230.72,v1.0.0
FLR-001606,AST-00213,2024-11-21,Electrical,134.7,v1.0.0
