history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
THX-004556,TEC-026,REQ-016258,Water Supply,0.874,38.97,v1.0.0
THX-004557,TEC-008,REQ-008391,Noise,,58.36,v1.0.0
THX-004558,TEC-010,REQ-007607,Lift,0.966,1.63,v1.0.0
THX-004559,TEC-001,REQ-014191,Parking,0.552,95.18,v1.0.0
THX-004560,TEC-009,REQ-012229,HVAC,0.762,101.52,v1.0.0
THX-004561,TEC-038,REQ-007317,Water Supply,1.0,,v1.0.0
THX-004562,TEC-011,REQ-007216,Security,0.661,3.33,v1.0.0
THX-004563,TEC-013,REQ-012039,Electrical,0.7,20.37,v1.0.0
THX-004564,TEC-025,REQ-010503,,0.948,5.74,v1.0.0
THX-004565,TEC-013,REQ-015583,Noise,0.627,85.54,v1.0.0
THX-004566,TEC-001,REQ-012307,Plumbing,0.523,28.58,v1.0.0
THX-004567,TEC-047,REQ-015900,Fire Safety,0.585,7.78,v1.0.0
THX-004568,TEC-014,REQ-011429,Noise,0.809,,v1.0.0
THX-004569,TEC-001,REQ-005605,Parking,0.604,58.27,v1.0.0
THX-004570,TEC-017,REQ-008164,Noise,1.0,18.72,v1.0.0
THX-004571,TEC-014,REQ-009491,Fire Safety,0.794,15.0,v1.0.0
THX-004572,TEC-003,REQ-003858,Parking,1.0,19.1,v1.0.0
THX-004573,TEC-042,REQ-010833,Water Leakage,0.664,11.47,v1.0.0
THX-004574,TEC-014,REQ-014633,HVAC,0.834,29.55,v1.0.0
THX-004575,TEC-021,REQ-015085,Noise,0.882,52.78,v1.0.0
THX-004576,TEC-003,REQ-010132,Lift,0.983,6.76,v1.0.0
THX-004577,TEC-002,REQ-001155,,0.681,14.05,v1.0.0
THX-004578,TEC-004,REQ-006851,HVAC,0.836,13.34,v1.0.0
THX-004579,TEC-018,REQ-017039,Noise,0.82,81.79,v1.0.0
THX-004580,TEC-007,REQ-002972,HVAC,0.814,86.88,v1.0.0
THX-004581,TEC-039,REQ-019095,Water Supply,,37.77,v1.0.0
THX-004582,TEC-005,REQ-010260,Lift,0.721,2.5,v1.0.0
THX-004583,TEC-011,REQ-014727,Security,0.755,30.79,v1.0.0
THX-004584,TEC-013,REQ-006860,Lift,0.574,6.75,v1.0.0
THX-004585,TEC-068,REQ-004163,HVAC,1.0,12.96,v1.0.0
THX-004586,TEC-014,REQ-021151,Water Leakage,0.941,5.46,v1.0.0
THX-004587,TEC-028,REQ-014264,Lift,1.0,1.45,v1.0.0
THX-004588,TEC-073,REQ-011366,Security,0.634,8.0,v1.0.0
THX-004589,TEC-024,REQ-012925,Water Supply,1.0,44.44,v1.0.0
THX-004590,TEC-072,REQ-010642,Lift,0.787,5.72,v1.0.0
THX-004591,TEC-003,REQ-005285,Electrical,0.785,4.9,v1.0.0
THX-004592,TEC-001,REQ-012380,HVAC,0.554,176.3,v1.0.0
THX-004593,TEC-059,REQ-021111,Fire Safety,0.875,6.02,v1.0.0
THX-004594,TEC-008,REQ-014100,Plumbing,0.802,49.66,v1.0.0
THX-004595,TEC-045,REQ-006784,Plumbing,1.0,72.07,v1.0.0
THX-004596,TEC-020,REQ-008065,Security,0.936,5.34,v1.0.0
THX-004597,TEC-005,REQ-008056,Security,0.781,10.95,v1.0.0
THX-004598,TEC-044,REQ-002566,Water Supply,0.694,10.31,v1.0.0
THX-004599,TEC-001,REQ-011287,HVAC,0.515,,v1.0.0
THX-004600,TEC-001,REQ-002258,Electrical,,26.73,v1.0.0
THX-004601,TEC-014,REQ-014582,Noise,0.999,9.57,v1.0.0
THX-004602,TEC-028,REQ-017875,Parking,0.978,23.65,v1.0.0
THX-004603,TEC-020,REQ-002875,Water Leakage,0.78,17.12,v1.0.0
THX-004604,TEC-004,REQ-012137,Electrical,0.78,105.83,v1.0.0
THX-004605,TEC-031,REQ-012295,Plumbing,0.618,11.3,v1.0.0
THX-004606,TEC-010,REQ-007255,Water Leakage,0.993,,v1.0.0
THX-004607,TEC-050,REQ-005015,Fire Safety,0.907,1.6,v1.0.0
THX-004608,TEC-015,REQ-000384,Water Leakage,0.89,13.41,v1.0.0
THX-004609,TEC-004,REQ-017928,Plumbing,0.814,47.06,v1.0.0
THX-004610,TEC-003,REQ-002090,Fire Safety,0.943,4.71,v1.0.0
THX-004611,TEC-017,REQ-004839,Security,1.0,11.37,v1.0.0
THX-004612,TEC-013,REQ-003631,HVAC,,9.15,v1.0.0
THX-004613,TEC-019,REQ-004776,Fire Safety,1.0,4.64,v1.0.0
THX-004614,TEC-048,REQ-018114,Electrical,0.531,77.89,v1.0.0
THX-004615,TEC-027,REQ-017888,Electrical,0.96,6.21,v1.0.0
THX-004616,TEC-016,REQ-019084,HVAC,0.759,5.71,v1.0.0
THX-004617,TEC-018,REQ-007031,HVAC,0.927,12.47,v1.0.0
THX-004618,TEC-050,REQ-019541,Fire Safety,1.0,1.55,v1.0.0
THX-004619,TEC-013,REQ-006918,Electrical,0.716,83.87,v1.0.0
THX-004620,TEC-027,REQ-019261,Noise,0.971,88.23,v1.0.0
THX-004621,TEC-021,REQ-001338,Lift,0.933,4.17,v1.0.0
THX-004622,TEC-015,REQ-017458,Parking,0.971,17.05,v1.0.0
THX-004623,TEC-073,REQ-019120,Security,0.425,76.47,v1.0.0
THX-004624,TEC-034,REQ-015937,Plumbing,0.811,55.92,v1.0.0
THX-004625,TEC-012,REQ-008983,Plumbing,1.0,5.93,v1.0.0
THX-004626,TEC-023,REQ-021433,,,1.02,v1.0.0
THX-004627,TEC-005,REQ-002528,Fire Safety,0.784,1.52,v1.0.0
THX-004628,TEC-021,REQ-010623,Noise,0.842,92.23,v1.0.0
THX-004629,TEC-073,REQ-011366,Security,0.505,8.0,v1.0.0
THX-004630,TEC-043,REQ-017851,Water Supply,0.854,15.67,v1.0.0
THX-004631,TEC-024,REQ-007353,Water Leakage,0.964,7.94,v1.0.0
THX-004632,TEC-001,REQ-014616,HVAC,0.545,12.28,v1.0.0
THX-004633,TEC-062,REQ-004134,HVAC,0.899,2.81,v1.0.0
THX-004634,TEC-014,REQ-009809,Water Leakage,0.799,4.27,v1.0.0
THX-004635,TEC-017,REQ-019816,Lift,1.0,2.09,v1.0.0
THX-004636,TEC-027,REQ-015551,HVAC,1.0,36.05,v1.0.0
THX-004637,TEC-028,REQ-001418,Lift,1.0,7.26,v1.0.0
THX-004638,TEC-015,REQ-011596,HVAC,0.981,38.75,v1.0.0
THX-004639,TEC-030,REQ-002536,Water Supply,1.0,4.97,v1.0.0
THX-004640,TEC-003,REQ-005285,Electrical,1.0,4.9,v1.0.0
THX-004641,TEC-031,REQ-012541,Water Leakage,0.45,11.62,v1.0.0
THX-004642,TEC-003,REQ-005810,Security,0.917,27.43,v1.0.0
THX-004643,TEC-017,REQ-021025,Water Leakage,1.0,10.0,v1.0.0
THX-004644,TEC-026,REQ-008842,HVAC,0.941,30.03,v1.0.0
THX-004645,TEC-006,REQ-002220,Water Leakage,0.63,27.84,v1.0.0
THX-004646,TEC-040,REQ-004680,Plumbing,1.0,21.6,v1.0.0
THX-004647,TEC-027,REQ-011483,Lift,0.944,9.52,v1.0.0
THX-004648,TEC-060,REQ-006752,Electrical,,45.99,v1.0.0
THX-004649,TEC-050,REQ-008310,Fire Safety,1.0,5.01,v1.0.0
THX-004650,TEC-023,REQ-008567,Parking,1.0,76.49,v1.0.0
THX-004651,TEC-008,REQ-015825,Security,0.778,7.27,v1.0.0
THX-004652,TEC-011,REQ-018583,Plumbing,0.687,15.31,v1.0.0
THX-004653,TEC-006,REQ-012057,Noise,0.789,54.19,v1.0.0
THX-004654,TEC-025,REQ-012424,Water Supply,0.771,8.44,v1.0.0
THX-004655,TEC-017,REQ-013068,Security,1.0,2.68,v1.0.0
THX-004656,TEC-016,REQ-016234,Noise,0.73,134.15,v1.0.0
THX-004657,TEC-028,REQ-013912,Plumbing,0.908,26.93,v1.0.0
THX-004658,TEC-019,REQ-008543,Fire Safety,1.0,3.15,v1.0.0
THX-004659,TEC-001,REQ-009552,Electrical,,23.49,v1.0.0
THX-004660,TEC-002,REQ-014424,Noise,0.746,17.24,v1.0.0
THX-004661,TEC-018,REQ-012563,Water Supply,0.848,19.36,v1.0.0
THX-004662,TEC-078,REQ-012689,Security,0.561,18.04,v1.0.0
THX-004663,TEC-027,REQ-003663,HVAC,0.962,10.92,v1.0.0
THX-004664,TEC-020,REQ-017292,Water Supply,0.824,13.55,v1.0.0
THX-004665,TEC-017,REQ-016216,Security,1.0,37.38,v1.0.0
THX-004666,TEC-047,REQ-006591,Fire Safety,0.61,8.48,v1.0.0
THX-004667,TEC-001,REQ-018408,Parking,0.65,107.3,v1.0.0
THX-004668,TEC-021,REQ-007137,Parking,0.772,62.3,v1.0.0
THX-004669,TEC-016,REQ-017380,Noise,0.646,79.55,v1.0.0
THX-004670,TEC-027,REQ-000163,Security,0.83,28.42,v1.0.0
THX-004671,TEC-012,REQ-006974,Water Supply,1.0,40.46,v1.0.0
THX-004672,TEC-003,REQ-015724,Noise,1.0,98.01,v1.0.0
THX-004673,TEC-026,REQ-019944,Electrical,1.0,,v1.0.0
THX-004674,TEC-012,REQ-011511,Plumbing,0.876,3.23,v1.0.0
THX-004675,TEC-022,REQ-018705,Lift,,0.74,v1.0.0
THX-004676,TEC-011,REQ-008299,Plumbing,0.661,16.16,v1.0.0
THX-004677,TEC-044,REQ-015339,Water Leakage,0.643,7.67,v1.0.0
THX-004678,TEC-020,REQ-011086,Security,0.898,10.44,v1.0.0
THX-004679,TEC-075,REQ-003577,Security,0.691,14.43,v1.0.0
THX-004680,TEC-017,REQ-012073,HVAC,1.0,2.65,v1.0.0
THX-004681,TEC-080,REQ-005052,Fire Safety,1.0,,v1.0.0
THX-004682,TEC-006,REQ-005177,Security,,9.59,v1.0.0
THX-004683,TEC-035,REQ-003524,Water Supply,0.954,,v1.0.0
THX-004684,TEC-029,REQ-007532,Plumbing,0.939,8.47,v1.0.0
THX-004685,TEC-012,REQ-012856,Fire Safety,1.0,11.43,v1.0.0
THX-004686,TEC-023,REQ-005911,Security,1.0,2.76,v1.0.0
THX-004687,TEC-010,REQ-021196,Lift,0.971,2.15,v1.0.0
THX-004688,TEC-042,REQ-020238,Water Supply,0.715,48.42,v1.0.0
THX-004689,TEC-010,REQ-006239,Noise,0.93,36.54,v1.0.0
THX-004690,TEC-005,REQ-001704,HVAC,0.878,11.67,v1.0.0
THX-004691,TEC-080,REQ-001460,Fire Safety,1.0,4.07,v1.0.0
THX-004692,TEC-026,REQ-000625,Security,0.758,5.35,v1.0.0
THX-004693,TEC-023,REQ-004607,Lift,1.0,8.4,v1.0.0
THX-004694,TEC-017,REQ-007445,Parking,1.0,76.7,v1.0.0
THX-004695,TEC-005,REQ-002339,Parking,0.731,78.54,v1.0.0
THX-004696,TEC-044,REQ-003690,Water Leakage,0.687,13.37,v1.0.0
THX-004697,TEC-052,REQ-006949,Electrical,0.902,21.08,v1.0.0
THX-004698,TEC-053,REQ-003903,Electrical,0.866,4.68,v1.0.0
THX-004699,TEC-007,REQ-005613,HVAC,0.884,4.74,v1.0.0
THX-004700,TEC-018,REQ-021267,Security,0.873,6.83,v1.0.0
THX-004701,TEC-023,REQ-001332,Lift,1.0,8.89,v1.0.0
THX-004702,TEC-065,REQ-017158,HVAC,1.0,45.31,v1.0.0
THX-004703,TEC-027,REQ-003345,Noise,0.902,19.82,v1.0.0
THX-004704,TEC-002,REQ-011953,Lift,0.775,6.91,v1.0.0
THX-004705,TEC-034,REQ-005386,Plumbing,0.795,13.13,v1.0.0
THX-004706,TEC-007,REQ-002685,Security,0.765,9.29,v1.0.0
THX-004707,TEC-024,REQ-020179,Water Supply,,8.93,v1.0.0
THX-004708,TEC-033,REQ-009923,Plumbing,0.731,10.37,v1.0.0
THX-004709,TEC-018,REQ-003204,HVAC,1.0,42.83,v1.0.0
THX-004710,TEC-001,REQ-009007,HVAC,0.636,47.83,v1.0.0
THX-004711,TEC-078,REQ-002688,Security,0.432,6.8,v1.0.0
THX-004712,TEC-056,REQ-020163,Fire Safety,0.381,7.07,v1.0.0
THX-004713,TEC-059,REQ-017355,Fire Safety,0.889,5.31,v1.0.0
THX-004714,TEC-026,REQ-014305,Security,0.962,1.38,v1.0.0
THX-004715,TEC-021,REQ-018327,Security,0.961,4.53,v1.0.0
THX-004716,TEC-018,REQ-018030,Fire Safety,0.8,15.13,v1.0.0
THX-004717,TEC-048,REQ-015024,Electrical,0.618,9.62,v1.0.0
THX-004718,TEC-014,REQ-008427,Noise,0.938,31.69,v1.0.0
THX-004719,TEC-011,REQ-002011,Water Leakage,0.674,14.35,v1.0.0
THX-004720,TEC-072,REQ-014574,Lift,0.816,2.55,v1.0.0
THX-004721,TEC-004,REQ-010251,Parking,0.832,10.32,v1.0.0
THX-004722,TEC-018,REQ-012146,Noise,0.913,,v1.0.0
THX-004723,TEC-028,REQ-010590,Water Supply,0.969,25.62,v1.0.0
THX-004724,TEC-014,REQ-002715,Electrical,0.948,40.71,v1.0.0
THX-004725,TEC-013,REQ-014491,Parking,0.593,12.35,v1.0.0
THX-004726,TEC-002,REQ-008898,Lift,0.644,12.84,v1.0.0
THX-004727,TEC-019,REQ-001121,HVAC,1.0,14.69,v1.0.0
THX-004728,TEC-013,REQ-011610,Parking,0.582,117.3,v1.0.0
THX-004729,TEC-008,REQ-003571,Security,0.745,6.35,v1.0.0
THX-004730,TEC-002,REQ-016324,Security,0.745,16.95,v1.0.0
THX-004731,TEC-027,REQ-006997,HVAC,0.975,2.48,v1.0.0
THX-004732,TEC-024,REQ-001710,,0.899,52.81,v1.0.0
THX-004733,TEC-036,REQ-007032,Plumbing,0.589,9.4,v1.0.0
THX-004734,TEC-004,REQ-015548,Water Supply,0.827,11.32,v1.0.0
THX-004735,TEC-035,REQ-011810,Water Supply,0.944,9.02,v1.0.0
THX-004736,TEC-075,REQ-008746,Fire Safety,0.581,8.01,v1.0.0
THX-004737,TEC-055,REQ-008078,Electrical,1.0,1.25,v1.0.0
THX-004738,TEC-007,REQ-005262,HVAC,,38.63,v1.0.0
THX-004739,TEC-034,REQ-005712,Water Leakage,0.836,1.91,v1.0.0
THX-004740,TEC-061,REQ-015792,HVAC,0.5,36.25,v1.0.0
THX-004741,TEC-018,REQ-000277,Lift,0.832,2.25,v1.0.0
THX-004742,TEC-007,REQ-017769,Water Leakage,0.836,3.88,v1.0.0
THX-004743,TEC-009,REQ-005993,Parking,0.928,98.91,v1.0.0
THX-004744,TEC-017,REQ-009127,Lift,1.0,13.94,v1.0.0
THX-004745,TEC-003,REQ-006993,Water Leakage,1.0,14.51,v1.0.0
THX-004746,TEC-007,REQ-012320,Noise,0.838,23.78,v1.0.0
THX-004747,TEC-053,REQ-005677,Electrical,0.934,3.9,v1.0.0
THX-004748,TEC-012,REQ-018969,Water Leakage,0.97,5.93,v1.0.0
THX-004749,TEC-021,REQ-001801,Parking,0.973,54.52,v1.0.0
THX-004750,TEC-020,REQ-019826,Lift,,14.91,v1.0.0
THX-004751,TEC-038,REQ-020259,Plumbing,0.865,39.62,v1.0.0
THX-004752,TEC-046,REQ-010271,Water Leakage,0.854,12.98,v1.0.0
THX-004753,TEC-018,REQ-009731,Lift,0.783,15.22,v1.0.0
THX-004754,TEC-022,REQ-002572,Noise,0.825,,v1.0.0
THX-004755,TEC-078,REQ-007163,Security,0.441,11.46,v1.0.0
THX-004756,TEC-010,REQ-008985,Lift,0.991,3.29,v1.0.0
THX-004757,TEC-037,REQ-017706,Water Supply,0.449,16.04,v1.0.0
THX-004758,TEC-022,REQ-007719,Water Supply,0.809,11.49,v1.0.0
THX-004759,TEC-002,REQ-018262,HVAC,0.846,52.77,v1.0.0
THX-004760,TEC-012,REQ-001246,HVAC,1.0,59.31,v1.0.0
THX-004761,TEC-037,REQ-018565,Plumbing,0.625,22.28,v1.0.0
THX-004762,TEC-055,REQ-012767,Fire Safety,0.79,3.11,v1.0.0
THX-004763,TEC-010,REQ-005548,Water Leakage,0.927,3.07,v1.0.0
THX-004764,TEC-033,REQ-021004,Water Supply,0.639,12.92,v1.0.0
THX-004765,TEC-058,REQ-000655,Fire Safety,0.867,6.89,v1.0.0
THX-004766,TEC-015,REQ-015598,Noise,1.0,40.28,v1.0.0
THX-004767,TEC-022,REQ-001470,Security,0.962,5.1,v1.0.0
THX-004768,TEC-023,REQ-013573,Fire Safety,1.0,1.07,v1.0.0
THX-004769,TEC-016,REQ-016791,Electrical,0.671,11.89,v1.0.0
THX-004770,TEC-014,REQ-007839,Noise,0.872,91.25,v1.0.0
THX-004771,TEC-023,REQ-020739,Plumbing,1.0,12.73,v1.0.0
THX-004772,TEC-053,REQ-010391,Electrical,0.954,1.65,v1.0.0
THX-004773,TEC-013,REQ-007489,Water Leakage,0.793,23.73,v1.0.0
THX-004774,TEC-045,REQ-009948,Water Leakage,0.849,4.68,v1.0.0
THX-004775,TEC-026,REQ-004123,Security,0.951,11.9,v1.0.0
THX-004776,TEC-064,REQ-000996,HVAC,1.0,77.4,v1.0.0
THX-004777,TEC-027,REQ-007755,Water Leakage,0.853,1.21,v1.0.0
THX-004778,TEC-033,REQ-012341,,0.679,14.81,v1.0.0
THX-004779,TEC-009,REQ-021191,Water Leakage,0.768,5.48,v1.0.0
THX-004780,TEC-003,REQ-004542,Security,0.972,2.02,v1.0.0
THX-004781,TEC-010,REQ-003196,Parking,0.922,15.11,v1.0.0
THX-004782,TEC-012,REQ-008594,Water Supply,1.0,3.75,v1.0.0
THX-004783,TEC-011,REQ-006264,Water Leakage,0.763,6.53,v1.0.0
THX-004784,TEC-011,REQ-009701,Electrical,0.751,68.81,v1.0.0
THX-004785,TEC-016,REQ-019561,Fire Safety,0.66,,v1.0.0
THX-004786,TEC-051,REQ-014320,Fire Safety,1.0,1.98,v1.0.0
THX-004787,TEC-079,REQ-005852,Fire Safety,0.838,7.36,v1.0.0
THX-004788,TEC-019,REQ-000085,Lift,0.963,1.96,v1.0.0
THX-004789,TEC-021,REQ-019770,Lift,1.0,6.07,v1.0.0
THX-004790,TEC-015,REQ-015598,Noise,1.0,40.28,v1.0.0
THX-004791,TEC-024,REQ-009374,Electrical,0.835,,v1.0.0
THX-004792,TEC-016,REQ-018841,HVAC,0.744,14.36,v1.0.0
THX-004793,TEC-018,REQ-005727,Lift,0.762,8.83,v1.0.0
THX-004794,TEC-026,REQ-016587,Electrical,0.874,8.81,v1.0.0
THX-004795,TEC-021,REQ-007137,Parking,0.787,62.3,v1.0.0
THX-004796,TEC-008,REQ-013409,Noise,0.754,30.19,v1.0.0
THX-004797,TEC-051,REQ-014716,Fire Safety,1.0,0.81,v1.0.0
THX-004798,TEC-021,REQ-020277,Electrical,0.916,66.57,v1.0.0
THX-004799,TEC-061,REQ-016167,HVAC,0.652,103.42,v1.0.0
THX-004800,TEC-024,REQ-021102,Water Leakage,0.842,2.83,v1.0.0
THX-004801,TEC-027,REQ-018288,Water Leakage,0.927,4.74,v1.0.0
THX-004802,TEC-006,REQ-000248,Security,0.632,15.63,v1.0.0
THX-004803,TEC-024,REQ-021131,Lift,0.88,15.02,v1.0.0
THX-004804,TEC-065,REQ-021403,,1.0,1.11,v1.0.0
THX-004805,TEC-034,REQ-012287,Plumbing,0.825,1.88,v1.0.0
THX-004806,TEC-045,REQ-017225,Water Supply,0.962,21.94,v1.0.0
THX-004807,TEC-013,REQ-014339,Lift,0.648,1.5,v1.0.0
THX-004808,TEC-013,REQ-000225,Security,,5.51,v1.0.0
THX-004809,TEC-023,REQ-021331,Lift,1.0,6.26,v1.0.0
THX-004810,TEC-017,REQ-001010,Parking,1.0,20.33,v1.0.0
THX-004811,TEC-024,REQ-009468,Lift,0.975,6.35,v1.0.0
THX-004812,TEC-001,REQ-003475,HVAC,0.473,8.8,v1.0.0
THX-004813,TEC-038,REQ-015619,Water Leakage,0.882,14.06,v1.0.0
THX-004814,TEC-012,REQ-005691,Parking,0.923,58.72,v1.0.0
THX-004815,TEC-014,REQ-009059,Parking,0.802,54.47,v1.0.0
THX-004816,TEC-012,REQ-003806,Fire Safety,0.983,1.97,v1.0.0
THX-004817,TEC-024,REQ-013890,,0.979,4.64,v1.0.0
THX-004818,TEC-015,REQ-000930,,1.0,13.12,v1.0.0
THX-004819,TEC-020,REQ-001403,Noise,0.855,121.0,v1.0.0
THX-004820,TEC-023,REQ-001979,Electrical,0.994,63.01,v1.0.0
THX-004821,TEC-022,REQ-014958,Lift,0.723,6.94,v1.0.0
THX-004822,TEC-036,REQ-013674,Water Leakage,0.596,8.98,v1.0.0
THX-004823,TEC-027,REQ-014205,Water Leakage,0.972,0.9,v1.0.0
THX-004824,TEC-007,REQ-003628,Electrical,0.905,0.87,v1.0.0
THX-004825,TEC-020,REQ-018945,Security,0.998,3.33,v1.0.0
THX-004826,TEC-018,REQ-006317,Noise,0.969,11.69,v1.0.0
THX-004827,TEC-034,REQ-017531,Water Leakage,,17.28,v1.0.0
THX-004828,TEC-017,REQ-008821,Security,0.973,12.91,v1.0.0
THX-004829,TEC-069,REQ-001113,Lift,0.989,13.26,v1.0.0
THX-004830,TEC-012,REQ-001723,Water Supply,0.982,3.89,v1.0.0
THX-004831,TEC-012,REQ-005249,Parking,0.928,28.81,v1.0.0
THX-004832,TEC-026,REQ-004246,Fire Safety,1.0,13.28,v1.0.0
THX-004833,TEC-010,REQ-002943,Parking,1.0,67.48,v1.0.0
THX-004834,TEC-022,REQ-001868,Noise,0.803,,v1.0.0
THX-004835,TEC-013,REQ-019827,Electrical,0.726,41.34,v1.0.0
THX-004836,TEC-032,REQ-007876,Plumbing,0.598,11.21,v1.0.0
THX-004837,TEC-004,REQ-018235,Electrical,0.692,14.36,v1.0.0
THX-004838,TEC-023,REQ-006951,Fire Safety,1.0,1.06,v1.0.0
THX-004839,TEC-025,REQ-003609,Fire Safety,0.972,2.36,v1.0.0
THX-004840,TEC-019,REQ-019821,Noise,1.0,63.13,v1.0.0
THX-004841,TEC-012,REQ-004688,Plumbing,0.963,8.13,v1.0.0
THX-004842,TEC-050,REQ-012428,Electrical,1.0,12.96,v1.0.0
THX-004843,TEC-018,REQ-019774,Fire Safety,0.885,3.47,v1.0.0
THX-004844,TEC-023,REQ-001944,HVAC,0.925,42.64,v1.0.0
THX-004845,TEC-027,REQ-011854,,0.857,9.3,v1.0.0
THX-004846,TEC-026,REQ-011454,HVAC,1.0,4.54,v1.0.0
THX-004847,TEC-027,REQ-001281,Parking,1.0,97.09,v1.0.0
THX-004848,TEC-023,REQ-019797,Water Supply,1.0,14.63,v1.0.0
THX-004849,TEC-048,REQ-013482,Electrical,0.71,22.54,v1.0.0
THX-004850,TEC-029,REQ-008323,Water Supply,0.895,53.98,v1.0.0
THX-004851,TEC-003,REQ-021567,Lift,1.0,10.25,v1.0.0
THX-004852,TEC-012,REQ-007921,Lift,0.917,3.9,v1.0.0
THX-004853,TEC-021,REQ-001801,Parking,1.0,54.52,v1.0.0
THX-004854,TEC-026,REQ-019334,HVAC,1.0,4.52,v1.0.0
THX-004855,TEC-011,REQ-013197,HVAC,0.679,3.35,v1.0.0
THX-004856,TEC-024,REQ-019817,Noise,0.877,43.32,v1.0.0
THX-004857,TEC-058,REQ-014553,Fire Safety,0.891,1.64,v1.0.0
THX-004858,TEC-015,REQ-019288,Parking,0.876,43.8,v1.0.0
THX-004859,TEC-008,REQ-008747,HVAC,0.846,60.03,v1.0.0
THX-004860,TEC-017,REQ-011868,Water Supply,,12.4,v1.0.0
THX-004861,TEC-015,REQ-016718,,1.0,14.55,v1.0.0
THX-004862,TEC-044,REQ-007754,Plumbing,0.588,2.76,v1.0.0
THX-004863,TEC-028,REQ-009678,Lift,0.949,13.94,v1.0.0
THX-004864,TEC-034,REQ-021274,Water Leakage,0.729,5.17,v1.0.0
THX-004865,TEC-012,REQ-017939,Lift,0.977,15.51,v1.0.0
THX-004866,TEC-003,REQ-009186,Lift,1.0,2.62,v1.0.0
THX-004867,TEC-030,REQ-006124,Water Supply,1.0,17.57,v1.0.0
THX-004868,TEC-004,REQ-017023,Plumbing,0.858,6.6,v1.0.0
THX-004869,TEC-054,REQ-012491,Electrical,0.868,39.25,v1.0.0
THX-004870,TEC-004,REQ-006444,Water Supply,0.898,98.92,v1.0.0
THX-004871,TEC-001,REQ-019009,Lift,0.68,6.46,v1.0.0
THX-004872,TEC-071,REQ-004903,Lift,0.764,6.32,v1.0.0
THX-004873,TEC-034,REQ-003376,Water Supply,0.784,8.62,v1.0.0
THX-004874,TEC-011,REQ-020641,Fire Safety,0.564,7.67,v1.0.0
THX-004875,TEC-016,REQ-016882,Lift,0.82,6.18,v1.0.0
THX-004876,TEC-072,REQ-010200,Lift,1.0,5.89,v1.0.0
THX-004877,TEC-049,REQ-016238,Electrical,0.736,5.75,v1.0.0
THX-004878,TEC-023,REQ-014122,HVAC,0.86,92.03,v1.0.0
THX-004879,TEC-016,REQ-020879,Lift,0.779,13.68,v1.0.0
THX-004880,TEC-039,REQ-007948,Water Leakage,0.978,15.19,v1.0.0
THX-004881,TEC-061,REQ-000784,HVAC,0.557,7.74,v1.0.0
THX-004882,TEC-044,REQ-000593,Plumbing,0.68,31.29,v1.0.0
THX-004883,TEC-026,REQ-011446,Noise,0.99,,v1.0.0
THX-004884,TEC-044,REQ-003902,,0.591,35.95,v1.0.0
THX-004885,TEC-015,REQ-016775,Security,,11.85,v1.0.0
THX-004886,TEC-020,REQ-006144,Fire Safety,0.84,10.49,v1.0.0
THX-004887,TEC-012,REQ-006739,Electrical,0.957,9.23,v1.0.0
THX-004888,TEC-012,REQ-011092,Plumbing,0.901,14.06,v1.0.0
THX-004889,TEC-028,REQ-006975,Parking,0.943,94.0,v1.0.0
THX-004890,TEC-024,REQ-002752,Electrical,0.957,35.71,v1.0.0
THX-004891,TEC-001,REQ-020885,Lift,0.576,7.18,v1.0.0
THX-004892,TEC-001,REQ-014616,HVAC,0.477,,v1.0.0
THX-004893,TEC-010,REQ-012221,HVAC,,1.44,v1.0.0
THX-004894,TEC-028,REQ-018179,Water Supply,0.751,5.4,v1.0.0
THX-004895,TEC-004,REQ-007664,Lift,0.794,4.71,v1.0.0
THX-004896,TEC-019,REQ-000467,Water Supply,0.94,11.69,v1.0.0
THX-004897,TEC-004,REQ-006923,Noise,0.842,41.16,v1.0.0
THX-004898,TEC-015,REQ-010997,HVAC,1.0,100.1,v1.0.0
THX-004899,TEC-009,REQ-010357,Noise,0.9,111.76,v1.0.0
THX-004900,TEC-005,REQ-009246,Electrical,,5.15,v1.0.0
THX-004901,TEC-034,REQ-000573,Water Leakage,0.837,,v1.0.0
THX-004902,TEC-022,REQ-001724,Noise,0.906,30.17,v1.0.0
THX-004903,TEC-020,REQ-014399,Security,0.693,10.2,v1.0.0
THX-004904,TEC-033,REQ-019265,Water Supply,0.882,41.93,v1.0.0
THX-004905,TEC-021,REQ-014862,Security,0.755,6.74,v1.0.0
THX-004906,TEC-073,REQ-018707,Security,0.604,2.14,v1.0.0
THX-004907,TEC-021,REQ-007438,Plumbing,0.901,7.93,v1.0.0
THX-004908,TEC-014,REQ-011576,Security,0.892,12.9,v1.0.0
THX-004909,TEC-008,REQ-019777,Lift,0.75,,v1.0.0
THX-004910,TEC-014,REQ-006786,Security,0.936,6.27,v1.0.0
THX-004911,TEC-070,REQ-003891,Lift,0.445,27.86,v1.0.0
THX-004912,TEC-013,REQ-019188,Noise,0.625,89.38,v1.0.0
THX-004913,TEC-026,REQ-007992,Parking,0.925,59.53,v1.0.0
THX-004914,TEC-010,REQ-005777,Parking,0.996,55.11,v1.0.0
THX-004915,TEC-020,REQ-013085,,0.864,57.31,v1.0.0
THX-004916,TEC-062,REQ-018585,HVAC,0.896,7.47,v1.0.0
