history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
thx-009629,tec-014,req-020348,hvac,0.814,1.26,v1.0.0
thx-009630,tec-025,req-013134,lift,0.923,6.82,v1.0.0
thx-009631,tec-001,req-012961,plumbing,0.482,51.09,v1.0.0
thx-009632,tec-012,req-017520,noise,1.0,59.61,v1.0.0
thx-009633,tec-007,req-006683,plumbing,0.791,5.5,v1.0.0
thx-009634,tec-005,req-016428,hvac,0.733,14.59,v1.0.0
thx-009635,tec-004,req-015256,lift,0.882,4.36,v1.0.0
thx-009636,tec-073,req-009196,fire safety,0.637,7.36,v1.0.0
thx-009637,tec-006,req-021295,noise,0.482,120.79,v1.0.0
thx-009638,tec-014,req-001037,plumbing,0.863,6.78,v1.0.0
thx-009639,tec-076,req-011492,fire safety,0.947,6.38,v1.0.0
thx-009640,tec-035,req-014560,water leakage,0.934,1.49,v1.0.0
thx-009641,tec-028,req-020876,fire safety,1.0,2.16,v1.0.0
thx-009642,tec-041,req-001212,water supply,0.984,32.79,v1.0.0
thx-009643,tec-047,req-014088,fire safety,0.482,7.6,v1.0.0
thx-009644,tec-007,req-000565,plumbing,0.955,32.08,v1.0.0
thx-009645,tec-008,req-000959,lift,0.747,1.3,v1.0.0
thx-009646,tec-014,req-019978,water leakage,0.729,4.49,v1.0.0
thx-009647,tec-023,req-012928,lift,1.0,12.76,v1.0.0
thx-009648,tec-024,req-013619,fire safety,1.0,1.25,v1.0.0
thx-009649,tec-011,req-006713,hvac,0.609,64.26,v1.0.0
thx-009650,tec-027,req-004281,fire safety,1.0,1.12,v1.0.0
thx-009651,tec-006,req-003371,electrical,0.543,38.47,v1.0.0
thx-009652,tec-009,req-007157,fire safety,0.817,42.22,v1.0.0
thx-009653,tec-054,req-002386,electrical,0.772,9.88,v1.0.0
thx-009654,tec-011,req-021576,fire safety,0.713,67.04,v1.0.0
thx-009655,tec-017,req-016826,fire safety,1.0,23.75,v1.0.0
thx-009656,tec-009,req-021141,noise,0.691,95.32,v1.0.0
thx-009657,tec-016,req-017778,hvac,0.956,8.43,v1.0.0
thx-009658,tec-022,req-019586,fire safety,0.85,2.97,v1.0.0
thx-009659,tec-016,req-018028,parking,0.69,43.85,v1.0.0
thx-009660,tec-028,req-016834,fire safety,1.0,4.15,v1.0.0
thx-009661,tec-025,req-004798,electrical,1.0,78.17,v1.0.0
thx-009662,tec-076,req-002491,security,1.0,8.06,v1.0.0
thx-009663,tec-017,req-018532,electrical,0.954,79.08,v1.0.0
thx-009664,tec-070,req-013627,lift,0.587,28.15,v1.0.0
thx-009665,tec-021,req-020906,hvac,0.719,95.93,v1.0.0
thx-009666,tec-075,req-018353,security,0.842,15.86,v1.0.0
thx-009667,tec-017,req-006774,fire safety,0.919,4.61,v1.0.0
thx-009668,tec-024,req-003266,lift,0.866,4.9,v1.0.0
thx-009669,tec-039,req-021189,plumbing,1.0,11.45,v1.0.0
thx-009670,tec-029,req-000308,water supply,0.846,1.53,v1.0.0
thx-009671,tec-021,req-006486,security,0.849,45.69,v1.0.0
thx-009672,tec-023,req-004132,water leakage,1.0,12.25,v1.0.0
thx-009673,tec-012,req-002940,water leakage,1.0,1.23,v1.0.0
thx-009674,tec-006,req-015234,parking,0.662,126.67,v1.0.0
thx-009675,tec-021,req-002285,fire safety,0.772,2.9,v1.0.0
thx-009676,tec-001,req-007736,fire safety,0.726,9.71,v1.0.0
thx-009677,tec-012,req-005455,security,0.926,5.1,v1.0.0
thx-009678,tec-079,req-019069,fire safety,1.0,2.97,v1.0.0
thx-009679,tec-046,req-004558,water supply,1.0,24.65,v1.0.0
thx-009680,tec-013,req-009291,noise,0.671,13.66,v1.0.0
thx-009681,tec-027,req-004748,plumbing,1.0,7.64,v1.0.0
thx-009682,tec-058,req-005399,electrical,0.623,36.33,v1.0.0
thx-009683,tec-019,req-007558,fire safety,0.974,3.11,v1.0.0
thx-009684,tec-008,req-019350,noise,0.878,31.42,v1.0.0
thx-009685,tec-048,req-005324,fire safety,0.664,21.4,v1.0.0
thx-009686,tec-006,req-004131,fire safety,0.512,19.86,v1.0.0
thx-009687,tec-001,req-006826,lift,0.567,13.85,v1.0.0
thx-009688,tec-068,req-004342,hvac,0.727,6.94,v1.0.0
thx-009689,tec-027,req-021359,noise,1.0,10.09,v1.0.0
thx-009690,tec-037,req-014101,plumbing,0.877,142.42,v1.0.0
thx-009691,tec-070,req-012859,lift,0.66,2.32,v1.0.0
thx-009692,tec-002,req-012391,water leakage,0.845,14.83,v1.0.0
thx-009693,tec-035,req-013952,plumbing,0.892,16.55,v1.0.0
thx-009694,tec-002,req-010769,electrical,0.792,13.5,v1.0.0
thx-009695,tec-022,req-013164,electrical,0.873,13.68,v1.0.0
thx-009696,tec-041,req-016845,plumbing,1.0,8.88,v1.0.0
thx-009697,tec-053,req-003052,electrical,0.878,35.98,v1.0.0
thx-009698,tec-031,req-006560,plumbing,0.72,55.96,v1.0.0
thx-009699,tec-025,req-011812,plumbing,0.819,1.04,v1.0.0
thx-009700,tec-008,req-006747,noise,0.644,75.0,v1.0.0
thx-009701,tec-010,req-006817,fire safety,1.0,22.51,v1.0.0
thx-009702,tec-024,req-019224,hvac,0.913,19.04,v1.0.0
thx-009703,tec-058,req-002795,electrical,0.892,107.46,v1.0.0
thx-009704,tec-022,req-003489,noise,0.838,17.04,v1.0.0
thx-009705,tec-019,req-003615,noise,1.0,9.55,v1.0.0
thx-009706,tec-001,req-005802,security,0.603,7.53,v1.0.0
thx-009707,tec-003,req-003003,plumbing,1.0,11.96,v1.0.0
thx-009708,tec-021,req-021081,parking,0.886,56.47,v1.0.0
thx-009709,tec-014,req-016813,parking,0.95,41.3,v1.0.0
thx-009710,tec-007,req-010176,fire safety,0.936,3.84,v1.0.0
thx-009711,tec-014,req-001810,parking,0.905,70.79,v1.0.0
thx-009712,tec-013,req-009053,water leakage,0.689,22.43,v1.0.0
thx-009713,tec-020,req-008612,fire safety,0.684,16.78,v1.0.0
thx-009714,tec-026,req-001352,lift,0.827,11.96,v1.0.0
thx-009715,tec-078,req-020389,security,0.564,15.68,v1.0.0
thx-009716,tec-002,req-000326,plumbing,0.734,12.85,v1.0.0
thx-009717,tec-012,req-013048,parking,1.0,17.54,v1.0.0
thx-009718,tec-009,req-016776,noise,0.877,14.16,v1.0.0
thx-009719,tec-003,req-011715,parking,1.0,11.79,v1.0.0
thx-009720,tec-044,req-019718,water leakage,0.53,13.66,v1.0.0
thx-009721,tec-056,req-005325,electrical,0.629,38.4,v1.0.0
thx-009722,tec-055,req-008949,fire safety,0.763,12.81,v1.0.0
thx-009723,tec-023,req-020530,water leakage,1.0,15.2,v1.0.0
thx-009724,tec-029,req-010683,water leakage,0.66,4.03,v1.0.0
thx-009725,tec-006,req-017222,lift,0.638,22.78,v1.0.0
thx-009726,tec-005,req-007637,electrical,0.632,7.76,v1.0.0
thx-009727,tec-015,req-002395,lift,0.979,1.03,v1.0.0
thx-009728,tec-010,req-008313,security,1.0,32.76,v1.0.0
thx-009729,tec-010,req-016653,electrical,1.0,8.39,v1.0.0
thx-009730,tec-016,req-012426,parking,0.598,25.18,v1.0.0
thx-009731,tec-006,req-021560,electrical,0.556,73.74,v1.0.0
thx-009732,tec-026,req-000385,water leakage,0.85,5.25,v1.0.0
thx-009733,tec-010,req-005240,noise,0.914,72.86,v1.0.0
thx-009734,tec-056,req-007518,electrical,0.639,23.75,v1.0.0
thx-009735,tec-017,req-015261,security,1.0,5.32,v1.0.0
thx-009736,tec-002,req-008284,water leakage,0.785,16.44,v1.0.0
thx-009737,tec-040,req-007889,plumbing,0.958,28.34,v1.0.0
thx-009738,tec-010,req-017350,plumbing,1.0,14.28,v1.0.0
thx-009739,tec-007,req-012042,hvac,0.868,54.25,v1.0.0
thx-009740,tec-045,req-021509,water leakage,0.904,11.27,v1.0.0
thx-009741,tec-028,req-001418,lift,0.935,7.26,v1.0.0
thx-009742,tec-007,req-021244,electrical,0.784,54.58,v1.0.0
thx-009743,tec-016,req-010475,fire safety,0.662,13.66,v1.0.0
thx-009744,tec-014,req-001187,lift,0.877,2.96,v1.0.0
thx-009745,tec-025,req-011556,water supply,0.941,13.66,v1.0.0
thx-009746,tec-004,req-016161,electrical,1.0,3.92,v1.0.0
thx-009747,tec-026,req-018052,security,0.862,9.01,v1.0.0
thx-009748,tec-042,req-005868,water supply,0.62,13.59,v1.0.0
thx-009749,tec-008,req-016007,security,0.676,4.4,v1.0.0
thx-009750,tec-004,req-004956,parking,0.799,71.43,v1.0.0
thx-009751,tec-004,req-012558,water supply,0.802,7.07,v1.0.0
thx-009752,tec-024,req-016319,fire safety,0.998,3.19,v1.0.0
thx-009753,tec-019,req-008280,noise,0.954,55.46,v1.0.0
thx-009754,tec-015,req-021376,security,0.995,5.6,v1.0.0
thx-009755,tec-020,req-016283,security,0.796,4.0,v1.0.0
thx-009756,tec-004,req-004982,security,0.718,55.95,v1.0.0
thx-009757,tec-009,req-000661,electrical,0.758,12.39,v1.0.0
thx-009758,tec-007,req-001733,lift,0.859,9.13,v1.0.0
thx-009759,tec-046,req-014908,fire safety,1.0,43.55,v1.0.0
thx-009760,tec-018,req-004601,security,0.915,4.46,v1.0.0
thx-009761,tec-011,req-008188,noise,0.691,20.55,v1.0.0
thx-009762,tec-047,req-005950,electrical,0.57,10.24,v1.0.0
thx-009763,tec-001,req-016080,security,0.482,8.17,v1.0.0
thx-009764,tec-028,req-020588,plumbing,1.0,11.6,v1.0.0
thx-009765,tec-041,req-013803,water supply,0.994,45.87,v1.0.0
thx-009766,tec-025,req-020406,water leakage,1.0,3.97,v1.0.0
thx-009767,tec-028,req-021311,parking,1.0,49.21,v1.0.0
thx-009768,tec-003,req-000816,lift,0.975,9.88,v1.0.0
thx-009769,tec-067,req-014855,hvac,0.768,45.56,v1.0.0
thx-009770,tec-049,req-009395,electrical,0.729,50.42,v1.0.0
thx-009771,tec-044,req-016730,water leakage,0.658,5.83,v1.0.0
thx-009772,tec-061,req-018805,hvac,0.585,142.42,v1.0.0
thx-009773,tec-062,req-017195,hvac,0.765,14.33,v1.0.0
thx-009774,tec-014,req-001185,lift,0.915,12.27,v1.0.0
thx-009775,tec-026,req-021063,plumbing,1.0,4.64,v1.0.0
thx-009776,tec-020,req-018393,fire safety,0.802,4.45,v1.0.0
thx-009777,tec-017,req-020848,hvac,0.918,106.83,v1.0.0
thx-009778,tec-028,req-012298,water supply,1.0,1.4,v1.0.0
thx-009779,tec-037,req-016022,water leakage,0.549,11.16,v1.0.0
thx-009780,tec-002,req-018341,water supply,0.767,38.28,v1.0.0
thx-009781,tec-005,req-007892,noise,0.762,14.61,v1.0.0
thx-009782,tec-013,req-013697,water leakage,0.482,7.88,v1.0.0
thx-009783,tec-032,req-004655,water leakage,0.596,7.9,v1.0.0
thx-009784,tec-011,req-003509,noise,0.751,125.87,v1.0.0
thx-009785,tec-013,req-002562,plumbing,0.681,42.94,v1.0.0
thx-009786,tec-013,req-014402,noise,0.639,124.88,v1.0.0
thx-009787,tec-009,req-000929,water supply,0.652,39.58,v1.0.0
thx-009788,tec-052,req-002278,electrical,1.0,15.28,v1.0.0
thx-009789,tec-001,req-010744,noise,0.623,139.21,v1.0.0
thx-009790,tec-015,req-019470,parking,0.914,92.62,v1.0.0
thx-009791,tec-020,req-008906,fire safety,0.767,5.22,v1.0.0
thx-009792,tec-018,req-005174,fire safety,0.888,11.51,v1.0.0
thx-009793,tec-025,req-007841,plumbing,1.0,20.72,v1.0.0
thx-009794,tec-019,req-009753,fire safety,0.951,33.94,v1.0.0
thx-009795,tec-020,req-014304,parking,0.896,40.71,v1.0.0
thx-009796,tec-027,req-005974,lift,0.827,7.73,v1.0.0
thx-009797,tec-077,req-008231,security,0.807,8.4,v1.0.0
thx-009798,tec-040,req-008410,plumbing,0.745,14.73,v1.0.0
thx-009799,tec-010,req-006894,lift,0.978,3.26,v1.0.0
thx-009800,tec-014,req-006076,water leakage,0.991,10.72,v1.0.0
thx-009801,tec-005,req-019626,lift,0.915,2.54,v1.0.0
thx-009802,tec-025,req-000846,security,0.969,4.55,v1.0.0
thx-009803,tec-013,req-000348,noise,0.579,89.54,v1.0.0
thx-009804,tec-011,req-017563,lift,0.692,16.31,v1.0.0
thx-009805,tec-014,req-001098,noise,0.908,18.44,v1.0.0
thx-009806,tec-060,req-002564,electrical,0.865,6.77,v1.0.0
thx-009807,tec-003,req-018326,parking,0.944,57.79,v1.0.0
thx-009808,tec-060,req-008336,fire safety,0.877,5.81,v1.0.0
thx-009809,tec-006,req-011775,parking,0.526,25.96,v1.0.0
thx-009810,tec-079,req-019768,security,0.85,3.47,v1.0.0
thx-009811,tec-021,req-000202,water supply,0.871,10.45,v1.0.0
thx-009812,tec-019,req-019942,water supply,1.0,4.39,v1.0.0
thx-009813,tec-072,req-006510,lift,0.8,1.42,v1.0.0
thx-009814,tec-022,req-009908,noise,0.877,36.44,v1.0.0
thx-009815,tec-002,req-015708,electrical,0.799,14.45,v1.0.0
thx-009816,tec-021,req-003141,lift,1.0,2.42,v1.0.0
thx-009817,tec-036,req-009720,water leakage,0.58,25.9,v1.0.0
thx-009818,tec-022,req-008181,noise,0.887,67.59,v1.0.0
thx-009819,tec-012,req-010914,noise,1.0,38.1,v1.0.0
thx-009820,tec-001,req-009007,hvac,0.546,47.83,v1.0.0
thx-009821,tec-023,req-004055,lift,0.924,13.66,v1.0.0
thx-009822,tec-079,req-019832,fire safety,0.93,5.93,v1.0.0
thx-009823,tec-021,req-014756,parking,0.956,99.79,v1.0.0
thx-009824,tec-026,req-009835,water leakage,0.999,13.4,v1.0.0
thx-009825,tec-019,req-016897,electrical,0.982,36.37,v1.0.0
thx-009826,tec-004,req-014099,hvac,0.714,12.61,v1.0.0
thx-009827,tec-021,req-016544,water supply,0.865,10.71,v1.0.0
thx-009828,tec-018,req-003194,parking,0.969,40.35,v1.0.0
thx-009829,tec-001,req-000409,water leakage,0.491,11.44,v1.0.0
thx-009830,tec-018,req-012156,lift,0.85,12.56,v1.0.0
thx-009831,tec-001,req-007026,noise,0.559,129.79,v1.0.0
thx-009832,tec-079,req-017994,security,0.854,2.44,v1.0.0
thx-009833,tec-045,req-005558,water supply,1.0,4.56,v1.0.0
thx-009834,tec-012,req-003019,lift,1.0,9.58,v1.0.0
thx-009835,tec-018,req-021473,water leakage,0.905,6.45,v1.0.0
thx-009836,tec-073,req-016444,fire safety,0.492,9.36,v1.0.0
thx-009837,tec-021,req-000721,parking,0.738,60.12,v1.0.0
thx-009838,tec-003,req-002712,parking,1.0,13.66,v1.0.0
thx-009839,tec-032,req-002515,water supply,0.55,14.82,v1.0.0
thx-009840,tec-014,req-019847,water leakage,1.0,2.04,v1.0.0
thx-009841,tec-026,req-004829,water leakage,1.0,12.64,v1.0.0
thx-009842,tec-079,req-009979,security,1.0,3.43,v1.0.0
thx-009843,tec-036,req-004232,plumbing,0.515,54.78,v1.0.0
thx-009844,tec-011,req-018573,water supply,0.756,18.37,v1.0.0
thx-009845,tec-006,req-020850,noise,0.68,129.79,v1.0.0
thx-009846,tec-078,req-009307,security,0.631,26.36,v1.0.0
thx-009847,tec-015,req-005108,parking,0.982,49.07,v1.0.0
thx-009848,tec-022,req-013314,parking,0.992,87.26,v1.0.0
thx-009849,tec-024,req-017963,hvac,0.93,13.66,v1.0.0
thx-009850,tec-075,req-018596,security,0.78,36.34,v1.0.0
thx-009851,tec-027,req-019838,hvac,0.847,29.91,v1.0.0
thx-009852,tec-001,req-011828,parking,0.877,39.29,v1.0.0
thx-009853,tec-007,req-020988,noise,0.869,12.13,v1.0.0
thx-009854,tec-066,req-014426,hvac,1.0,8.5,v1.0.0
thx-009855,tec-017,req-005703,water supply,1.0,51.35,v1.0.0
thx-009856,tec-001,req-005625,parking,0.877,132.36,v1.0.0
thx-009857,tec-026,req-020813,hvac,0.966,11.71,v1.0.0
thx-009858,tec-026,req-012440,lift,1.0,10.77,v1.0.0
thx-009859,tec-027,req-005151,plumbing,0.954,24.2,v1.0.0
thx-009860,tec-037,req-000381,plumbing,0.494,142.42,v1.0.0
thx-009861,tec-002,req-006308,hvac,0.796,44.4,v1.0.0
thx-009862,tec-018,req-006253,fire safety,0.805,3.3,v1.0.0
thx-009863,tec-013,req-009607,security,0.524,56.46,v1.0.0
thx-009864,tec-052,req-014032,electrical,0.877,13.66,v1.0.0
thx-009865,tec-012,req-003269,lift,1.0,3.38,v1.0.0
thx-009866,tec-042,req-016748,water leakage,0.622,2.52,v1.0.0
thx-009867,tec-028,req-018759,water leakage,0.799,2.41,v1.0.0
thx-009868,tec-025,req-014554,lift,0.877,4.52,v1.0.0
thx-009869,tec-027,req-015712,fire safety,1.0,0.99,v1.0.0
thx-009870,tec-024,req-002941,security,0.894,13.66,v1.0.0
thx-009871,tec-021,req-014568,water leakage,0.857,7.79,v1.0.0
thx-009872,tec-023,req-000671,plumbing,1.0,6.63,v1.0.0
thx-009873,tec-003,req-013103,lift,1.0,2.46,v1.0.0
thx-009874,tec-016,req-005800,noise,0.812,76.54,v1.0.0
thx-009875,tec-010,req-002907,electrical,0.828,13.06,v1.0.0
thx-009876,tec-026,req-017377,noise,1.0,4.48,v1.0.0
thx-009877,tec-024,req-018391,electrical,0.981,8.24,v1.0.0
thx-009878,tec-013,req-019028,parking,0.827,68.64,v1.0.0
thx-009879,tec-021,req-006102,lift,0.807,3.81,v1.0.0
thx-009880,tec-036,req-019369,water supply,0.482,39.62,v1.0.0
thx-009881,tec-045,req-019027,water leakage,0.991,4.89,v1.0.0
thx-009882,tec-013,req-011095,noise,0.608,142.42,v1.0.0
thx-009883,tec-060,req-011427,fire safety,1.0,4.89,v1.0.0
thx-009884,tec-022,req-007408,noise,0.976,41.35,v1.0.0
thx-009885,tec-020,req-001687,plumbing,0.877,19.8,v1.0.0
thx-009886,tec-049,req-006380,fire safety,0.711,2.91,v1.0.0
thx-009887,tec-007,req-017799,water supply,0.932,9.99,v1.0.0
thx-009888,tec-018,req-010908,water supply,0.849,40.52,v1.0.0
thx-009889,tec-044,req-004850,water supply,0.603,67.78,v1.0.0
thx-009890,tec-022,req-010560,parking,0.973,12.04,v1.0.0
thx-009891,tec-016,req-001537,noise,0.831,124.48,v1.0.0
thx-009892,tec-046,req-010976,water supply,1.0,4.84,v1.0.0
thx-009893,tec-019,req-012248,parking,0.977,106.89,v1.0.0
thx-009894,tec-006,req-007980,plumbing,0.482,3.56,v1.0.0
thx-009895,tec-010,req-017436,electrical,1.0,97.06,v1.0.0
thx-009896,tec-035,req-017146,water supply,0.869,11.33,v1.0.0
thx-009897,tec-006,req-004476,water supply,0.6,11.1,v1.0.0
thx-009898,tec-024,req-012574,fire safety,0.876,4.02,v1.0.0
thx-009899,tec-006,req-020635,security,0.608,27.3,v1.0.0
thx-009900,tec-003,req-009997,electrical,0.907,38.06,v1.0.0
thx-009901,tec-012,req-003941,water supply,0.877,72.79,v1.0.0
thx-009902,tec-031,req-003642,plumbing,0.768,6.15,v1.0.0
thx-009903,tec-022,req-008416,hvac,0.812,9.38,v1.0.0
thx-009904,tec-016,req-013511,noise,0.73,71.01,v1.0.0
thx-009905,tec-006,req-012730,water leakage,0.686,21.11,v1.0.0
thx-009906,tec-053,req-011685,fire safety,1.0,4.93,v1.0.0
thx-009907,tec-015,req-005706,electrical,1.0,19.04,v1.0.0
thx-009908,tec-012,req-005343,water leakage,1.0,6.77,v1.0.0
thx-009909,tec-010,req-002760,water supply,1.0,13.54,v1.0.0
thx-009910,tec-022,req-017213,plumbing,1.0,13.35,v1.0.0
thx-009911,tec-016,req-000074,hvac,0.764,47.65,v1.0.0
thx-009912,tec-009,req-015667,hvac,0.663,82.67,v1.0.0
thx-009913,tec-016,req-000187,plumbing,0.688,39.9,v1.0.0
thx-009914,tec-004,req-008963,security,0.886,19.11,v1.0.0
thx-009915,tec-008,req-010688,water supply,0.74,3.73,v1.0.0
thx-009916,tec-061,req-000784,hvac,0.74,7.74,v1.0.0
thx-009917,tec-008,req-010042,noise,0.785,69.71,v1.0.0
thx-009918,tec-025,req-014403,noise,0.957,15.34,v1.0.0
thx-009919,tec-026,req-007450,water leakage,1.0,13.02,v1.0.0
thx-009920,tec-008,req-014274,lift,0.775,3.34,v1.0.0
thx-009921,tec-039,req-012227,plumbing,1.0,48.1,v1.0.0
thx-009922,tec-052,req-013352,fire safety,1.0,4.36,v1.0.0
thx-009923,tec-014,req-008681,lift,0.752,2.79,v1.0.0
thx-009924,tec-074,req-006186,fire safety,0.947,13.66,v1.0.0
thx-009925,tec-076,req-001178,fire safety,0.976,3.92,v1.0.0
thx-009926,tec-022,req-011392,water leakage,0.895,4.97,v1.0.0
thx-009927,tec-009,req-008795,water supply,0.927,11.91,v1.0.0
thx-009928,tec-006,req-015395,plumbing,0.484,29.74,v1.0.0
thx-009929,tec-013,req-007198,hvac,0.495,6.63,v1.0.0
thx-009930,tec-038,req-012192,fire safety,1.0,14.73,v1.0.0
thx-009931,tec-079,req-008585,fire safety,0.979,10.9,v1.0.0
thx-009932,tec-002,req-003656,noise,0.735,92.32,v1.0.0
thx-009933,tec-044,req-007542,water supply,0.662,11.56,v1.0.0
thx-009934,tec-004,req-007785,hvac,0.89,9.91,v1.0.0
thx-009935,tec-056,req-020372,electrical,0.565,64.62,v1.0.0
thx-009936,tec-003,req-004649,parking,0.933,79.21,v1.0.0
thx-009937,tec-024,req-005277,hvac,0.945,9.35,v1.0.0
thx-009938,tec-024,req-012827,plumbing,1.0,10.08,v1.0.0
thx-009939,tec-025,req-002364,lift,0.857,13.66,v1.0.0
thx-009940,tec-011,req-003191,parking,0.694,99.36,v1.0.0
thx-009941,tec-003,req-012711,noise,0.97,46.71,v1.0.0
thx-009942,tec-023,req-010056,parking,1.0,36.45,v1.0.0
thx-009943,tec-015,req-003697,plumbing,1.0,22.94,v1.0.0
thx-009944,tec-072,req-006510,lift,0.806,1.42,v1.0.0
thx-009945,tec-024,req-002506,security,1.0,4.28,v1.0.0
thx-009946,tec-073,req-009166,security,0.877,2.92,v1.0.0
thx-009947,tec-041,req-016294,water leakage,1.0,13.66,v1.0.0
thx-009948,tec-001,req-021452,noise,0.482,142.42,v1.0.0
thx-009949,tec-015,req-000061,water supply,0.953,28.97,v1.0.0
thx-009950,tec-007,req-005215,hvac,0.931,30.36,v1.0.0
thx-009951,tec-024,req-018519,parking,0.956,39.83,v1.0.0
thx-009952,tec-016,req-019994,hvac,0.778,77.96,v1.0.0
thx-009953,tec-024,req-009812,water supply,0.974,29.52,v1.0.0
thx-009954,tec-005,req-020502,water supply,0.917,34.26,v1.0.0
thx-009955,tec-063,req-019144,hvac,0.81,8.71,v1.0.0
thx-009956,tec-006,req-009814,water leakage,0.482,23.0,v1.0.0
thx-009957,tec-020,req-016558,hvac,0.746,15.34,v1.0.0
thx-009958,tec-025,req-009174,lift,0.894,1.78,v1.0.0
thx-009959,tec-020,req-002771,lift,0.752,16.43,v1.0.0
thx-009960,tec-035,req-012269,water leakage,0.937,2.68,v1.0.0
thx-009961,tec-080,req-011102,security,1.0,13.66,v1.0.0
thx-009962,tec-006,req-007962,water leakage,0.733,24.47,v1.0.0
thx-009963,tec-006,req-011775,parking,0.65,25.96,v1.0.0
thx-009964,tec-004,req-000810,security,1.0,17.03,v1.0.0
thx-009965,tec-072,req-012598,lift,0.821,11.04,v1.0.0
thx-009966,tec-028,req-004427,electrical,0.839,10.03,v1.0.0
thx-009967,tec-013,req-001376,hvac,0.714,103.3,v1.0.0
thx-009968,tec-010,req-010434,noise,0.903,32.31,v1.0.0
thx-009969,tec-028,req-000915,fire safety,0.91,11.0,v1.0.0
thx-009970,tec-009,req-006058,water supply,0.852,5.65,v1.0.0
thx-009971,tec-021,req-012651,water supply,0.862,3.04,v1.0.0
thx-009972,tec-015,req-021293,hvac,0.995,12.07,v1.0.0
thx-009973,tec-052,req-002644,electrical,0.876,13.37,v1.0.0
thx-009974,tec-019,req-011398,lift,0.989,4.13,v1.0.0
thx-009975,tec-023,req-003130,parking,1.0,13.66,v1.0.0
thx-009976,tec-053,req-017771,fire safety,0.972,5.65,v1.0.0
thx-009977,tec-041,req-017711,plumbing,0.984,109.02,v1.0.0
thx-009978,tec-007,req-012097,fire safety,0.877,6.25,v1.0.0
thx-009979,tec-054,req-000389,fire safety,0.805,5.19,v1.0.0
thx-009980,tec-071,req-004883,lift,0.861,14.73,v1.0.0
thx-009981,tec-013,req-017320,hvac,0.657,4.66,v1.0.0
thx-009982,tec-034,req-012118,water supply,0.726,42.43,v1.0.0
thx-009983,tec-009,req-000018,fire safety,0.633,11.17,v1.0.0
thx-009984,tec-007,req-021170,hvac,0.924,15.3,v1.0.0
thx-009985,tec-011,req-019953,water leakage,0.638,14.32,v1.0.0
thx-009986,tec-010,req-017839,security,1.0,14.01,v1.0.0
thx-009987,tec-033,req-018494,water leakage,0.877,13.66,v1.0.0
thx-009988,tec-028,req-012203,lift,0.891,11.06,v1.0.0
thx-009989,tec-007,req-019528,water supply,0.902,23.76,v1.0.0
thx-009990,tec-037,req-007990,plumbing,0.799,127.28,v1.0.0
thx-009991,tec-003,req-012719,lift,1.0,11.73,v1.0.0
thx-009992,tec-033,req-010612,water leakage,0.741,0.99,v1.0.0
thx-009993,tec-038,req-005996,water supply,0.999,26.25,v1.0.0
thx-009994,tec-016,req-009759,water supply,0.59,31.63,v1.0.0
thx-009995,tec-026,req-002295,water leakage,0.88,12.39,v1.0.0
thx-009996,tec-046,req-016964,water supply,0.877,37.76,v1.0.0
thx-009997,tec-027,req-002437,fire safety,1.0,4.37,v1.0.0
thx-009998,tec-028,req-015911,plumbing,1.0,15.54,v1.0.0
thx-009999,tec-018,req-008505,plumbing,0.901,96.51,v1.0.0
thx-010000,tec-001,req-006306,water leakage,0.601,15.37,v1.0.0
thx-010001,tec-023,req-003000,water supply,0.906,45.22,v1.0.0
thx-010002,tec-024,req-002966,hvac,0.912,3.54,v1.0.0
thx-010003,tec-001,req-020212,water leakage,0.733,5.83,v1.0.0
thx-010004,tec-015,req-000969,fire safety,1.0,6.53,v1.0.0
thx-010005,tec-023,req-021436,noise,0.985,19.28,v1.0.0
thx-010006,tec-054,req-007792,electrical,0.729,9.64,v1.0.0
thx-010007,tec-008,req-021516,security,0.9,1.74,v1.0.0
thx-010008,tec-054,req-008909,electrical,0.864,10.22,v1.0.0
thx-010009,tec-044,req-013122,water leakage,0.489,5.11,v1.0.0
thx-010010,tec-003,req-012790,noise,0.916,35.36,v1.0.0
thx-010011,tec-010,req-015563,electrical,0.948,24.21,v1.0.0
thx-010012,tec-014,req-018825,security,0.859,11.0,v1.0.0
thx-010013,tec-006,req-011736,security,0.627,65.5,v1.0.0
