failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
flr-009178,ast-00060,2025-10-13,electrical,47.54,v1.0.0
flr-009179,ast-00162,2026-01-20,software,149.52,v1.0.0
flr-009180,ast-00426,2022-01-05,wear & tear,183.93,v1.0.0
flr-009181,ast-00306,2024-09-21,wear & tear,148.26,v1.0.0
flr-009182,ast-00428,2025-06-14,software,98.5,v1.0.0
flr-009183,ast-00151,2020-05-14,mechanical,25.25,v1.0.0
flr-009184,ast-00444,2019-07-06,mechanical,141.38,v1.0.0
flr-009185,ast-00486,2023-08-08,wear & tear,117.12,v1.0.0
flr-009186,ast-00044,2024-03-05,wear & tear,107.85,v1.0.0
flr-009187,ast-00297,2023-12-18,mechanical,121.0,v1.0.0
flr-009188,ast-00033,2014-06-03,software,238.56,v1.0.0
flr-009189,ast-00172,2022-10-27,software,12.5,v1.0.0
flr-009190,ast-00060,2024-05-23,mechanical,45.54,v1.0.0
flr-009191,ast-00174,2023-07-31,mechanical,45.86,v1.0.0
flr-009192,ast-00208,2017-02-10,wear & tear,103.79,v1.0.0
flr-009193,ast-00175,2014-08-13,software,163.05,v1.0.0
flr-009194,ast-00347,2022-12-03,electrical,14.03,v1.0.0
flr-009195,ast-00452,2021-02-17,software,144.49,v1.0.0
flr-009196,ast-00280,2020-10-22,wear & tear,173.63,v1.0.0
flr-009197,ast-00095,2023-01-31,mechanical,213.65,v1.0.0
flr-009198,ast-00428,2025-10-28,software,77.85,v1.0.0
flr-009199,ast-00198,2025-01-13,mechanical,86.15,v1.0.0
flr-009200,ast-00383,2025-02-28,software,10.54,v1.0.0
flr-009201,ast-00268,2026-05-19,external,155.52,v1.0.0
flr-009202,ast-00380,2011-05-08,mechanical,222.44,v1.0.0
flr-009203,ast-00291,2021-01-22,electrical,236.47,v1.0.0
flr-009204,ast-00203,2026-05-22,wear & tear,314.79,v1.0.0
flr-009205,ast-00183,2022-09-24,mechanical,13.5,v1.0.0
flr-009206,ast-00471,2026-06-01,wear & tear,155.34,v1.0.0
flr-009207,ast-00336,2025-01-23,software,6.0,v1.0.0
flr-009208,ast-00393,2021-02-14,wear & tear,89.44,v1.0.0
flr-009209,ast-00052,2022-12-16,mechanical,321.2,v1.0.0
flr-009210,ast-00105,2026-05-19,electrical,263.01,v1.0.0
flr-009211,ast-00404,2021-06-05,wear & tear,56.87,v1.0.0
flr-009212,ast-00302,2026-04-22,electrical,65.44,v1.0.0
flr-009213,ast-00146,2016-08-23,mechanical,200.68,v1.0.0
flr-009214,ast-00001,2013-10-31,mechanical,80.47,v1.0.0
flr-009215,ast-00449,2023-11-27,wear & tear,53.47,v1.0.0
flr-009216,ast-00356,2019-08-16,wear & tear,70.33,v1.0.0
flr-009217,ast-00367,2019-04-08,mechanical,166.01,v1.0.0
flr-009218,ast-00402,2009-07-06,mechanical,104.48,v1.0.0
flr-009219,ast-00225,2019-05-06,wear & tear,114.05,v1.0.0
flr-009220,ast-00332,2021-09-21,software,91.76,v1.0.0
flr-009221,ast-00289,2025-02-11,electrical,125.41,v1.0.0
flr-009222,ast-00207,2020-07-26,software,266.76,v1.0.0
flr-009223,ast-00127,2020-05-29,mechanical,61.58,v1.0.0
flr-009224,ast-00333,2014-02-21,software,148.38,v1.0.0
flr-009225,ast-00023,2011-01-08,electrical,179.06,v1.0.0
flr-009226,ast-00181,2019-08-25,software,7.5,v1.0.0
flr-009227,ast-00296,2026-05-19,mechanical,103.63,v1.0.0
flr-009228,ast-00172,2026-04-25,mechanical,17.59,v1.0.0
flr-009229,ast-00174,2025-07-12,electrical,14.08,v1.0.0
flr-009230,ast-00106,2023-08-14,electrical,114.89,v1.0.0
flr-009231,ast-00307,2024-07-23,wear & tear,75.6,v1.0.0
flr-009232,ast-00017,2026-05-03,electrical,166.83,v1.0.0
flr-009233,ast-00430,2022-12-06,mechanical,174.02,v1.0.0
flr-009234,ast-00155,2026-05-19,electrical,80.09,v1.0.0
flr-009235,ast-00365,2021-09-23,mechanical,103.12,v1.0.0
flr-009236,ast-00018,2025-06-21,mechanical,141.87,v1.0.0
flr-009237,ast-00268,2019-04-29,wear & tear,79.19,v1.0.0
flr-009238,ast-00114,2021-11-10,wear & tear,226.11,v1.0.0
flr-009239,ast-00263,2026-05-19,wear & tear,25.02,v1.0.0
flr-009240,ast-00145,2023-12-17,mechanical,134.3,v1.0.0
flr-009241,ast-00125,2019-09-07,mechanical,292.71,v1.0.0
flr-009242,ast-00249,2026-04-03,electrical,293.32,v1.0.0
flr-009243,ast-00171,2017-12-03,electrical,144.46,v1.0.0
flr-009244,ast-00075,2018-02-24,wear & tear,205.43,v1.0.0
flr-009245,ast-00019,2008-12-26,mechanical,130.39,v1.0.0
flr-009246,ast-00056,2015-04-11,wear & tear,242.68,v1.0.0
flr-009247,ast-00067,2019-08-19,electrical,202.15,v1.0.0
flr-009248,ast-00058,2010-02-19,wear & tear,265.65,v1.0.0
flr-009249,ast-00318,2025-12-10,software,167.17,v1.0.0
flr-009250,ast-00317,2022-03-26,electrical,114.89,v1.0.0
flr-009251,ast-00227,2022-04-18,wear & tear,6.0,v1.0.0
flr-009252,ast-00326,2022-12-27,wear & tear,77.87,v1.0.0
flr-009253,ast-00390,2012-03-28,software,179.04,v1.0.0
flr-009254,ast-00084,2026-05-19,external,40.16,v1.0.0
flr-009255,ast-00179,2023-12-27,mechanical,156.2,v1.0.0
flr-009256,ast-00415,2020-10-21,wear & tear,9.28,v1.0.0
flr-009257,ast-00362,2022-03-05,mechanical,162.07,v1.0.0
flr-009258,ast-00146,2023-01-11,electrical,71.03,v1.0.0
flr-009259,ast-00331,2026-03-10,wear & tear,162.62,v1.0.0
flr-009260,ast-00390,2011-09-30,software,321.2,v1.0.0
flr-009261,ast-00113,2021-06-27,mechanical,224.95,v1.0.0
flr-009262,ast-00119,2022-01-23,software,66.1,v1.0.0
flr-009263,ast-00359,2012-03-12,software,182.31,v1.0.0
flr-009264,ast-00293,2024-11-08,electrical,58.94,v1.0.0
flr-009265,ast-00198,2026-05-19,electrical,32.44,v1.0.0
flr-009266,ast-00287,2025-01-06,software,6.0,v1.0.0
flr-009267,ast-00126,2018-07-14,wear & tear,36.37,v1.0.0
flr-009268,ast-00436,2024-06-09,software,16.29,v1.0.0
flr-009269,ast-00362,2023-09-14,software,13.23,v1.0.0
flr-009270,ast-00095,2015-05-07,mechanical,215.89,v1.0.0
flr-009271,ast-00322,2025-12-27,mechanical,144.35,v1.0.0
flr-009272,ast-00429,2025-11-01,wear & tear,55.15,v1.0.0
flr-009273,ast-00343,2025-04-22,wear & tear,98.86,v1.0.0
flr-009274,ast-00083,2023-02-10,mechanical,135.67,v1.0.0
flr-009275,ast-00175,2015-11-04,software,219.24,v1.0.0
flr-009276,ast-00184,2013-08-21,mechanical,17.53,v1.0.0
flr-009277,ast-00236,2023-03-30,mechanical,195.73,v1.0.0
flr-009278,ast-00179,2023-06-29,electrical,130.74,v1.0.0
flr-009279,ast-00234,2022-06-08,mechanical,123.37,v1.0.0
flr-009280,ast-00387,2023-02-05,mechanical,19.71,v1.0.0
flr-009281,ast-00039,2026-05-19,software,131.42,v1.0.0
flr-009282,ast-00408,2022-07-01,electrical,243.19,v1.0.0
flr-009283,ast-00140,2021-09-27,mechanical,279.13,v1.0.0
flr-009284,ast-00126,2014-09-10,mechanical,256.09,v1.0.0
flr-009285,ast-00448,2025-10-13,wear & tear,122.61,v1.0.0
flr-009286,ast-00296,2025-01-22,mechanical,30.26,v1.0.0
flr-009287,ast-00286,2025-04-02,electrical,135.19,v1.0.0
flr-009288,ast-00408,2020-08-11,software,180.94,v1.0.0
flr-009289,ast-00259,2012-07-30,mechanical,59.38,v1.0.0
flr-009290,ast-00413,2024-08-14,mechanical,49.28,v1.0.0
flr-009291,ast-00151,2021-01-17,mechanical,263.57,v1.0.0
flr-009292,ast-00257,2022-09-20,wear & tear,105.7,v1.0.0
flr-009293,ast-00397,2013-11-09,mechanical,77.98,v1.0.0
flr-009294,ast-00193,2024-11-04,mechanical,275.51,v1.0.0
flr-009295,ast-00107,2019-12-22,wear & tear,177.04,v1.0.0
flr-009296,ast-00335,2008-02-13,wear & tear,207.09,v1.0.0
flr-009297,ast-00496,2023-01-03,mechanical,222.83,v1.0.0
flr-009298,ast-00385,2015-04-14,wear & tear,50.52,v1.0.0
flr-009299,ast-00139,2026-05-19,mechanical,124.6,v1.0.0
flr-009300,ast-00336,2026-02-23,electrical,96.74,v1.0.0
flr-009301,ast-00209,2018-02-02,mechanical,183.51,v1.0.0
flr-009302,ast-00217,2024-10-07,wear & tear,114.89,v1.0.0
flr-009303,ast-00169,2013-08-16,wear & tear,185.85,v1.0.0
flr-009304,ast-00125,2010-09-07,software,112.32,v1.0.0
flr-009305,ast-00102,2024-09-24,mechanical,193.07,v1.0.0
flr-009306,ast-00410,2025-05-02,mechanical,37.8,v1.0.0
flr-009307,ast-00362,2019-07-26,mechanical,146.61,v1.0.0
flr-009308,ast-00031,2023-03-17,mechanical,13.74,v1.0.0
flr-009309,ast-00136,2018-02-19,software,241.19,v1.0.0
flr-009310,ast-00183,2023-06-27,mechanical,150.78,v1.0.0
flr-009311,ast-00037,2023-02-04,electrical,169.2,v1.0.0
flr-009312,ast-00253,2026-05-19,mechanical,40.12,v1.0.0
flr-009313,ast-00290,2026-03-30,software,262.43,v1.0.0
flr-009314,ast-00153,2013-06-10,software,136.86,v1.0.0
flr-009315,ast-00444,2024-10-31,mechanical,194.11,v1.0.0
flr-009316,ast-00374,2018-11-30,electrical,22.18,v1.0.0
flr-009317,ast-00217,2024-04-02,electrical,217.46,v1.0.0
flr-009318,ast-00073,2020-11-28,electrical,155.26,v1.0.0
flr-009319,ast-00241,2019-01-15,mechanical,271.98,v1.0.0
flr-009320,ast-00425,2022-10-05,electrical,114.89,v1.0.0
flr-009321,ast-00087,2023-03-11,software,9.63,v1.0.0
flr-009322,ast-00372,2014-10-17,software,17.83,v1.0.0
flr-009323,ast-00215,2023-09-06,mechanical,195.31,v1.0.0
flr-009324,ast-00283,2020-12-11,software,85.45,v1.0.0
flr-009325,ast-00484,2021-06-01,electrical,175.1,v1.0.0
flr-009326,ast-00087,2022-11-08,software,95.88,v1.0.0
flr-009327,ast-00239,2015-03-19,mechanical,106.51,v1.0.0
flr-009328,ast-00314,2023-03-31,electrical,32.36,v1.0.0
flr-009329,ast-00189,2024-08-14,electrical,156.88,v1.0.0
flr-009330,ast-00129,2018-05-25,mechanical,317.21,v1.0.0
flr-009331,ast-00074,2021-11-19,external,94.15,v1.0.0
flr-009332,ast-00424,2025-04-18,wear & tear,188.44,v1.0.0
flr-009333,ast-00216,2025-05-01,mechanical,13.43,v1.0.0
flr-009334,ast-00047,2026-06-02,mechanical,120.52,v1.0.0
flr-009335,ast-00234,2011-06-28,electrical,297.72,v1.0.0
flr-009336,ast-00468,2024-04-16,mechanical,6.0,v1.0.0
flr-009337,ast-00473,2008-06-28,mechanical,29.14,v1.0.0
flr-009338,ast-00262,2018-07-18,electrical,273.68,v1.0.0
flr-009339,ast-00131,2025-10-29,mechanical,37.72,v1.0.0
flr-009340,ast-00224,2024-08-17,mechanical,63.23,v1.0.0
flr-009341,ast-00165,2017-08-13,mechanical,152.3,v1.0.0
flr-009342,ast-00206,2026-05-19,wear & tear,282.32,v1.0.0
flr-009343,ast-00118,2024-10-16,mechanical,110.13,v1.0.0
flr-009344,ast-00146,2020-05-16,software,242.41,v1.0.0
flr-009345,ast-00179,2013-04-04,electrical,68.76,v1.0.0
flr-009346,ast-00425,2019-02-15,mechanical,52.09,v1.0.0
flr-009347,ast-00098,2020-03-21,mechanical,15.09,v1.0.0
flr-009348,ast-00373,2025-08-29,software,145.2,v1.0.0
flr-009349,ast-00432,2021-01-30,mechanical,169.31,v1.0.0
flr-009350,ast-00365,2021-01-27,mechanical,55.52,v1.0.0
flr-009351,ast-00381,2023-04-16,wear & tear,152.32,v1.0.0
flr-009352,ast-00066,2026-05-19,wear & tear,280.81,v1.0.0
flr-009353,ast-00464,2026-02-15,software,81.87,v1.0.0
flr-009354,ast-00205,2024-01-31,software,107.03,v1.0.0
flr-009355,ast-00076,2022-10-13,electrical,35.48,v1.0.0
flr-009356,ast-00249,2023-04-26,electrical,155.71,v1.0.0
flr-009357,ast-00077,2024-12-07,wear & tear,122.64,v1.0.0
flr-009358,ast-00251,2013-04-24,wear & tear,114.89,v1.0.0
flr-009359,ast-00178,2023-04-05,mechanical,102.3,v1.0.0
flr-009360,ast-00213,2025-04-27,electrical,99.78,v1.0.0
flr-009361,ast-00234,2022-06-01,mechanical,233.26,v1.0.0
flr-009362,ast-00265,2018-09-27,wear & tear,125.04,v1.0.0
flr-009363,ast-00374,2022-05-08,wear & tear,297.01,v1.0.0
flr-009364,ast-00131,2023-04-04,wear & tear,31.07,v1.0.0
flr-009365,ast-00453,2017-03-13,electrical,266.43,v1.0.0
flr-009366,ast-00471,2025-08-28,electrical,148.04,v1.0.0
flr-009367,ast-00130,2023-04-05,software,168.34,v1.0.0
flr-009368,ast-00273,2024-09-10,mechanical,257.46,v1.0.0
flr-009369,ast-00025,2024-04-10,mechanical,86.88,v1.0.0
flr-009370,ast-00025,2025-06-18,electrical,58.6,v1.0.0
flr-009371,ast-00447,2024-12-20,wear & tear,74.76,v1.0.0
flr-009372,ast-00414,2024-08-10,mechanical,124.55,v1.0.0
flr-009373,ast-00316,2024-08-24,electrical,54.9,v1.0.0
flr-009374,ast-00101,2023-04-14,wear & tear,41.9,v1.0.0
flr-009375,ast-00028,2025-04-11,wear & tear,20.98,v1.0.0
flr-009376,ast-00437,2016-11-03,electrical,36.3,v1.0.0
flr-009377,ast-00429,2025-01-01,mechanical,197.52,v1.0.0
flr-009378,ast-00025,2022-02-16,mechanical,150.74,v1.0.0
flr-009379,ast-00213,2024-11-19,electrical,111.18,v1.0.0
flr-009380,ast-00363,2025-05-19,wear & tear,49.84,v1.0.0
flr-009381,ast-00492,2022-09-24,electrical,138.56,v1.0.0
flr-009382,ast-00256,2024-01-30,software,84.36,v1.0.0
flr-009383,ast-00295,2020-08-04,electrical,195.43,v1.0.0
flr-009384,ast-00005,2019-10-05,external,7.05,v1.0.0
flr-009385,ast-00352,2013-12-09,mechanical,118.38,v1.0.0
flr-009386,ast-00346,2022-06-20,external,244.39,v1.0.0
flr-009387,ast-00139,2020-09-25,wear & tear,104.38,v1.0.0
flr-009388,ast-00234,2025-04-12,software,210.83,v1.0.0
flr-009389,ast-00252,2020-03-09,electrical,186.9,v1.0.0
flr-009390,ast-00293,2026-03-24,wear & tear,23.36,v1.0.0
flr-009391,ast-00395,2017-10-30,mechanical,216.35,v1.0.0
flr-009392,ast-00206,2016-07-01,mechanical,9.69,v1.0.0
flr-009393,ast-00060,2024-02-20,software,132.59,v1.0.0
flr-009394,ast-00448,2026-05-19,wear & tear,6.0,v1.0.0
flr-009395,ast-00258,2019-06-29,wear & tear,264.92,v1.0.0
flr-009396,ast-00264,2014-05-19,mechanical,294.48,v1.0.0
flr-009397,ast-00436,2024-06-13,software,97.86,v1.0.0
flr-009398,ast-00066,2025-12-14,electrical,204.09,v1.0.0
flr-009399,ast-00147,2022-03-12,mechanical,40.9,v1.0.0
flr-009400,ast-00193,2012-04-26,mechanical,18.23,v1.0.0
flr-009401,ast-00351,2024-06-01,software,34.77,v1.0.0
flr-009402,ast-00385,2022-12-13,wear & tear,122.95,v1.0.0
flr-009403,ast-00099,2006-10-16,electrical,114.89,v1.0.0
flr-009404,ast-00434,2024-06-15,electrical,211.97,v1.0.0
flr-009405,ast-00284,2020-04-23,mechanical,37.92,v1.0.0
flr-009406,ast-00303,2016-09-12,electrical,195.64,v1.0.0
flr-009407,ast-00452,2018-02-10,software,114.89,v1.0.0
flr-009408,ast-00368,2023-01-16,software,137.38,v1.0.0
flr-009409,ast-00491,2019-07-18,mechanical,27.98,v1.0.0
flr-009410,ast-00488,2020-07-03,wear & tear,68.66,v1.0.0
flr-009411,ast-00414,2009-03-10,software,212.66,v1.0.0
flr-009412,ast-00105,2016-09-06,wear & tear,63.91,v1.0.0
flr-009413,ast-00485,2020-07-21,software,109.17,v1.0.0
flr-009414,ast-00393,2024-02-05,wear & tear,80.77,v1.0.0
flr-009415,ast-00024,2019-10-06,wear & tear,17.03,v1.0.0
flr-009416,ast-00291,2011-05-15,electrical,234.32,v1.0.0
flr-009417,ast-00456,2021-09-18,electrical,175.01,v1.0.0
flr-009418,ast-00052,2011-04-10,wear & tear,259.07,v1.0.0
flr-009419,ast-00040,2025-11-30,electrical,106.34,v1.0.0
flr-009420,ast-00198,2025-05-10,mechanical,64.86,v1.0.0
flr-009421,ast-00329,2026-01-01,wear & tear,44.02,v1.0.0
flr-009422,ast-00399,2025-07-26,electrical,13.15,v1.0.0
flr-009423,ast-00160,2023-03-19,mechanical,110.66,v1.0.0
flr-009424,ast-00229,2018-02-07,mechanical,114.89,v1.0.0
flr-009425,ast-00324,2023-07-06,wear & tear,14.9,v1.0.0
flr-009426,ast-00152,2021-07-16,mechanical,144.41,v1.0.0
flr-009427,ast-00398,2022-01-20,software,17.93,v1.0.0
flr-009428,ast-00366,2026-05-14,electrical,250.5,v1.0.0
flr-009429,ast-00325,2023-11-21,wear & tear,318.17,v1.0.0
flr-009430,ast-00487,2014-11-10,mechanical,115.71,v1.0.0
flr-009431,ast-00021,2025-11-28,mechanical,32.28,v1.0.0
flr-009432,ast-00150,2024-09-07,software,81.05,v1.0.0
flr-009433,ast-00450,2024-08-23,mechanical,7.4,v1.0.0
flr-009434,ast-00437,2020-05-10,mechanical,73.05,v1.0.0
flr-009435,ast-00325,2020-05-31,electrical,82.71,v1.0.0
flr-009436,ast-00454,2017-05-15,electrical,86.7,v1.0.0
flr-009437,ast-00461,2011-04-07,wear & tear,206.92,v1.0.0
flr-009438,ast-00164,2017-09-28,mechanical,32.36,v1.0.0
flr-009439,ast-00453,2026-05-19,mechanical,6.12,v1.0.0
flr-009440,ast-00055,2021-10-04,mechanical,114.89,v1.0.0
flr-009441,ast-00044,2024-02-29,mechanical,33.43,v1.0.0
flr-009442,ast-00212,2024-10-03,mechanical,277.55,v1.0.0
flr-009443,ast-00267,2014-11-04,mechanical,58.11,v1.0.0
flr-009444,ast-00468,2025-08-21,software,128.89,v1.0.0
flr-009445,ast-00352,2017-07-14,electrical,280.4,v1.0.0
flr-009446,ast-00121,2023-06-06,electrical,247.95,v1.0.0
flr-009447,ast-00249,2015-01-16,mechanical,292.45,v1.0.0
flr-009448,ast-00144,2026-05-19,mechanical,90.95,v1.0.0
flr-009449,ast-00026,2022-01-10,wear & tear,127.5,v1.0.0
flr-009450,ast-00273,2024-07-01,mechanical,114.89,v1.0.0
flr-009451,ast-00384,2023-05-14,mechanical,294.61,v1.0.0
flr-009452,ast-00390,2016-09-06,software,321.2,v1.0.0
flr-009453,ast-00087,2023-02-02,electrical,165.41,v1.0.0
flr-009454,ast-00168,2017-08-01,electrical,128.75,v1.0.0
flr-009455,ast-00210,2025-02-10,mechanical,79.3,v1.0.0
flr-009456,ast-00184,2022-07-30,software,52.96,v1.0.0
flr-009457,ast-00414,2014-12-06,electrical,234.12,v1.0.0
flr-009458,ast-00341,2024-04-02,wear & tear,6.0,v1.0.0
flr-009459,ast-00104,2025-08-05,software,104.98,v1.0.0
flr-009460,ast-00163,2020-08-13,software,21.77,v1.0.0
flr-009461,ast-00054,2026-05-19,software,92.65,v1.0.0
flr-009462,ast-00325,2017-01-21,software,251.04,v1.0.0
flr-009463,ast-00359,2020-07-23,software,308.14,v1.0.0
flr-009464,ast-00096,2018-01-03,external,97.06,v1.0.0
flr-009465,ast-00404,2018-03-26,mechanical,58.45,v1.0.0
flr-009466,ast-00341,2026-05-01,electrical,64.92,v1.0.0
flr-009467,ast-00076,2024-09-01,wear & tear,93.34,v1.0.0
flr-009468,ast-00478,2025-07-21,wear & tear,73.52,v1.0.0
flr-009469,ast-00357,2023-12-21,mechanical,136.47,v1.0.0
flr-009470,ast-00492,2019-03-11,electrical,93.87,v1.0.0
flr-009471,ast-00044,2025-06-13,electrical,6.9,v1.0.0
flr-009472,ast-00354,2026-05-19,wear & tear,71.09,v1.0.0
flr-009473,ast-00241,2025-05-20,electrical,133.0,v1.0.0
flr-009474,ast-00119,2015-06-09,mechanical,83.0,v1.0.0
flr-009475,ast-00406,2024-02-06,electrical,142.42,v1.0.0
flr-009476,ast-00459,2025-12-09,electrical,114.89,v1.0.0
flr-009477,ast-00134,2021-01-29,wear & tear,296.18,v1.0.0
flr-009478,ast-00452,2021-10-24,software,241.73,v1.0.0
flr-009479,ast-00237,2021-12-23,software,227.13,v1.0.0
flr-009480,ast-00405,2019-06-20,mechanical,254.98,v1.0.0
flr-009481,ast-00255,2025-03-31,electrical,65.54,v1.0.0
flr-009482,ast-00297,2021-11-05,external,80.32,v1.0.0
flr-009483,ast-00209,2022-08-19,electrical,23.65,v1.0.0
flr-009484,ast-00391,2025-04-24,mechanical,90.51,v1.0.0
flr-009485,ast-00039,2026-05-23,software,151.51,v1.0.0
flr-009486,ast-00175,2025-06-26,software,200.06,v1.0.0
flr-009487,ast-00157,2016-05-18,mechanical,54.12,v1.0.0
flr-009488,ast-00041,2025-06-24,mechanical,57.79,v1.0.0
flr-009489,ast-00023,2011-07-21,mechanical,289.87,v1.0.0
flr-009490,ast-00067,2015-07-03,wear & tear,152.21,v1.0.0
flr-009491,ast-00032,2018-04-02,mechanical,114.89,v1.0.0
flr-009492,ast-00404,2025-11-03,wear & tear,87.56,v1.0.0
flr-009493,ast-00261,2026-03-05,electrical,131.68,v1.0.0
flr-009494,ast-00067,2026-05-05,mechanical,178.0,v1.0.0
flr-009495,ast-00079,2026-03-16,mechanical,49.81,v1.0.0
flr-009496,ast-00408,2026-05-19,wear & tear,166.99,v1.0.0
flr-009497,ast-00399,2026-01-14,mechanical,97.99,v1.0.0
flr-009498,ast-00026,2024-11-07,wear & tear,81.02,v1.0.0
flr-009499,ast-00197,2026-05-15,electrical,136.62,v1.0.0
flr-009500,ast-00118,2019-10-31,mechanical,12.85,v1.0.0
flr-009501,ast-00453,2015-02-27,mechanical,314.19,v1.0.0
flr-009502,ast-00471,2023-02-13,electrical,132.9,v1.0.0
flr-009503,ast-00362,2021-08-10,mechanical,162.61,v1.0.0
flr-009504,ast-00370,2025-11-12,software,28.03,v1.0.0
flr-009505,ast-00041,2026-04-28,software,7.12,v1.0.0
flr-009506,ast-00362,2024-11-22,mechanical,7.77,v1.0.0
flr-009507,ast-00156,2025-01-21,mechanical,73.03,v1.0.0
flr-009508,ast-00144,2023-01-10,software,74.58,v1.0.0
flr-009509,ast-00467,2024-05-08,electrical,6.68,v1.0.0
flr-009510,ast-00025,2023-05-03,mechanical,14.56,v1.0.0
flr-009511,ast-00233,2011-11-02,software,124.52,v1.0.0
flr-009512,ast-00354,2023-06-06,wear & tear,173.27,v1.0.0
flr-009513,ast-00048,2022-12-04,electrical,53.01,v1.0.0
flr-009514,ast-00179,2010-02-26,electrical,182.05,v1.0.0
flr-009515,ast-00143,2023-08-22,wear & tear,51.56,v1.0.0
flr-009516,ast-00199,2017-12-29,mechanical,70.78,v1.0.0
flr-009517,ast-00317,2023-08-20,wear & tear,116.48,v1.0.0
flr-009518,ast-00142,2026-05-19,electrical,156.74,v1.0.0
flr-009519,ast-00255,2023-12-04,mechanical,78.85,v1.0.0
flr-009520,ast-00494,2026-05-19,mechanical,219.96,v1.0.0
flr-009521,ast-00428,2026-05-19,electrical,6.0,v1.0.0
flr-009522,ast-00098,2025-04-08,mechanical,177.67,v1.0.0
flr-009523,ast-00427,2013-06-24,mechanical,147.47,v1.0.0
flr-009524,ast-00175,2023-07-16,electrical,39.73,v1.0.0
flr-009525,ast-00420,2012-12-23,software,16.77,v1.0.0
flr-009526,ast-00031,2021-04-13,mechanical,93.12,v1.0.0
flr-009527,ast-00456,2024-07-27,electrical,42.87,v1.0.0
flr-009528,ast-00370,2025-01-02,electrical,77.88,v1.0.0
flr-009529,ast-00224,2024-12-26,software,107.55,v1.0.0
flr-009530,ast-00016,2024-08-01,electrical,6.0,v1.0.0
flr-009531,ast-00338,2018-11-03,mechanical,189.74,v1.0.0
flr-009532,ast-00128,2018-01-17,mechanical,62.26,v1.0.0
flr-009533,ast-00433,2024-12-12,wear & tear,92.28,v1.0.0
flr-009534,ast-00487,2023-03-08,software,12.25,v1.0.0
flr-009535,ast-00303,2025-05-01,mechanical,96.25,v1.0.0
flr-009536,ast-00085,2022-05-19,electrical,222.12,v1.0.0
flr-009537,ast-00347,2019-09-21,mechanical,126.06,v1.0.0
flr-009538,ast-00085,2018-10-31,mechanical,48.49,v1.0.0
flr-009539,ast-00414,2021-08-20,wear & tear,281.57,v1.0.0
flr-009540,ast-00216,2024-05-06,mechanical,22.37,v1.0.0
flr-009541,ast-00191,2022-06-02,electrical,73.96,v1.0.0
flr-009542,ast-00400,2022-03-06,wear & tear,100.88,v1.0.0
flr-009543,ast-00324,2024-05-28,wear & tear,22.28,v1.0.0
flr-009544,ast-00085,2018-09-15,mechanical,31.23,v1.0.0
flr-009545,ast-00138,2011-08-10,mechanical,263.53,v1.0.0
flr-009546,ast-00227,2024-11-30,mechanical,177.79,v1.0.0
flr-009547,ast-00023,2020-02-17,electrical,252.7,v1.0.0
flr-009548,ast-00051,2023-10-19,electrical,24.78,v1.0.0
flr-009549,ast-00317,2025-11-30,mechanical,114.89,v1.0.0
flr-009550,ast-00239,2025-07-22,electrical,316.04,v1.0.0
flr-009551,ast-00177,2015-04-19,mechanical,284.5,v1.0.0
flr-009552,ast-00228,2021-05-15,wear & tear,182.4,v1.0.0
flr-009553,ast-00106,2022-05-01,wear & tear,144.27,v1.0.0
flr-009554,ast-00366,2020-06-13,mechanical,236.09,v1.0.0
flr-009555,ast-00408,2015-12-23,mechanical,47.11,v1.0.0
flr-009556,ast-00049,2014-04-27,electrical,208.96,v1.0.0
flr-009557,ast-00304,2021-06-14,mechanical,23.82,v1.0.0
flr-009558,ast-00417,2022-04-08,mechanical,130.19,v1.0.0
flr-009559,ast-00319,2025-10-24,mechanical,298.55,v1.0.0
flr-009560,ast-00072,2025-12-18,mechanical,142.72,v1.0.0
flr-009561,ast-00448,2025-05-28,external,31.77,v1.0.0
flr-009562,ast-00167,2024-06-24,mechanical,46.74,v1.0.0
flr-009563,ast-00375,2025-05-23,mechanical,40.74,v1.0.0
flr-009564,ast-00451,2024-04-24,software,17.84,v1.0.0
flr-009565,ast-00037,2024-10-31,wear & tear,112.76,v1.0.0
flr-009566,ast-00064,2024-04-30,mechanical,104.55,v1.0.0
flr-009567,ast-00370,2024-07-27,software,121.72,v1.0.0
flr-009568,ast-00099,2017-01-21,wear & tear,276.66,v1.0.0
flr-009569,ast-00048,2023-03-13,mechanical,75.08,v1.0.0
flr-009570,ast-00334,2025-03-31,wear & tear,150.35,v1.0.0
flr-009571,ast-00242,2021-09-18,mechanical,34.31,v1.0.0
flr-009572,ast-00247,2014-12-23,wear & tear,248.08,v1.0.0
