availability_id,technician_id,date,shift,availability,dataset_version
avl-009460,tec-013,2026-05-05,full day,leave,v1.0.0
avl-009461,tec-013,2026-05-06,full day,available,v1.0.0
avl-009462,tec-013,2026-05-07,full day,available,v1.0.0
avl-009463,tec-013,2026-05-08,full day,available,v1.0.0
avl-009464,tec-013,2026-05-09,full day,available,v1.0.0
avl-009465,tec-013,2026-05-10,full day,available,v1.0.0
avl-009466,tec-013,2026-05-11,full day,available,v1.0.0
avl-009467,tec-013,2026-05-12,full day,leave,v1.0.0
avl-009468,tec-013,2026-05-13,full day,available,v1.0.0
avl-009469,tec-013,2026-05-14,full day,available,v1.0.0
avl-009470,tec-013,2026-05-15,full day,available,v1.0.0
avl-009471,tec-013,2026-05-16,full day,available,v1.0.0
avl-009472,tec-013,2026-05-17,full day,available,v1.0.0
avl-009473,tec-013,2026-05-18,full day,available,v1.0.0
avl-009474,tec-013,2026-05-19,full day,available,v1.0.0
avl-009475,tec-013,2026-05-20,full day,available,v1.0.0
avl-009476,tec-013,2025-03-25,full day,available,v1.0.0
avl-009477,tec-013,2026-05-22,full day,available,v1.0.0
avl-009478,tec-013,2026-05-23,full day,available,v1.0.0
avl-009479,tec-013,2026-05-24,full day,available,v1.0.0
avl-009480,tec-013,2026-05-25,full day,available,v1.0.0
avl-009481,tec-013,2026-05-26,full day,available,v1.0.0
avl-009482,tec-013,2026-05-27,full day,available,v1.0.0
avl-009483,tec-013,2026-05-28,full day,available,v1.0.0
avl-009484,tec-013,2026-05-29,full day,available,v1.0.0
avl-009485,tec-013,2026-05-30,full day,available,v1.0.0
avl-009486,tec-013,2026-05-31,full day,busy,v1.0.0
avl-009487,tec-013,2026-06-01,full day,available,v1.0.0
avl-009488,tec-013,2026-06-02,full day,leave,v1.0.0
avl-009489,tec-013,2026-06-03,full day,busy,v1.0.0
avl-009490,tec-013,2026-06-04,full day,available,v1.0.0
avl-009491,tec-014,2024-06-05,full day,available,v1.0.0
avl-009492,tec-014,2024-06-06,full day,leave,v1.0.0
avl-009493,tec-014,2024-06-07,full day,busy,v1.0.0
avl-009494,tec-014,2024-06-08,full day,busy,v1.0.0
avl-009495,tec-014,2024-06-09,full day,available,v1.0.0
avl-009496,tec-014,2024-06-10,full day,available,v1.0.0
avl-009497,tec-014,2024-06-11,full day,available,v1.0.0
avl-009498,tec-014,2024-06-12,full day,available,v1.0.0
avl-009499,tec-014,2024-06-13,full day,available,v1.0.0
avl-009500,tec-014,2024-06-14,full day,available,v1.0.0
avl-009501,tec-014,2024-06-15,full day,available,v1.0.0
avl-009502,tec-014,2024-06-16,full day,available,v1.0.0
avl-009503,tec-014,2024-06-17,full day,available,v1.0.0
avl-009504,tec-014,2024-06-18,full day,leave,v1.0.0
avl-009505,tec-014,2024-06-19,full day,busy,v1.0.0
avl-009506,tec-014,2024-06-20,full day,leave,v1.0.0
avl-009507,tec-014,2024-06-21,full day,busy,v1.0.0
avl-009508,tec-014,2024-06-22,full day,available,v1.0.0
avl-009509,tec-014,2024-06-23,full day,available,v1.0.0
avl-009510,tec-014,2025-03-25,full day,available,v1.0.0
avl-009511,tec-014,2024-06-25,full day,available,v1.0.0
avl-009512,tec-014,2024-06-26,full day,available,v1.0.0
avl-009513,tec-014,2024-06-27,full day,available,v1.0.0
avl-009514,tec-014,2024-06-28,full day,leave,v1.0.0
avl-009515,tec-014,2024-06-29,full day,available,v1.0.0
avl-009516,tec-014,2025-03-25,full day,busy,v1.0.0
avl-009517,tec-014,2024-07-01,full day,available,v1.0.0
avl-009518,tec-014,2024-07-02,full day,busy,v1.0.0
avl-009519,tec-014,2024-07-03,full day,available,v1.0.0
avl-009520,tec-014,2024-07-04,full day,leave,v1.0.0
avl-009521,tec-014,2024-07-05,full day,leave,v1.0.0
avl-009522,tec-014,2024-07-06,full day,available,v1.0.0
avl-009523,tec-014,2024-07-07,full day,busy,v1.0.0
avl-009524,tec-014,2025-03-25,full day,busy,v1.0.0
avl-009525,tec-014,2024-07-09,full day,available,v1.0.0
avl-009526,tec-014,2024-07-10,full day,available,v1.0.0
avl-009527,tec-014,2024-07-11,full day,busy,v1.0.0
avl-009528,tec-014,2024-07-12,full day,available,v1.0.0
avl-009529,tec-014,2024-07-13,full day,busy,v1.0.0
avl-009530,tec-014,2024-07-14,full day,available,v1.0.0
avl-009531,tec-014,2024-07-15,full day,busy,v1.0.0
avl-009532,tec-014,2024-07-16,full day,available,v1.0.0
avl-009533,tec-014,2024-07-17,full day,available,v1.0.0
avl-009534,tec-014,2024-07-18,full day,leave,v1.0.0
avl-009535,tec-014,2024-07-19,full day,available,v1.0.0
avl-009536,tec-014,2024-07-20,full day,available,v1.0.0
avl-009537,tec-014,2025-03-25,full day,available,v1.0.0
avl-009538,tec-014,2024-07-22,full day,available,v1.0.0
avl-009539,tec-014,2025-03-25,full day,leave,v1.0.0
avl-009540,tec-014,2024-07-24,full day,available,v1.0.0
avl-009541,tec-014,2024-07-25,full day,available,v1.0.0
avl-009542,tec-014,2024-07-26,full day,leave,v1.0.0
avl-009543,tec-014,2024-07-27,full day,available,v1.0.0
avl-009544,tec-014,2024-07-28,full day,available,v1.0.0
avl-009545,tec-014,2024-07-29,full day,available,v1.0.0
avl-009546,tec-014,2024-07-30,full day,available,v1.0.0
avl-009547,tec-014,2024-07-31,full day,available,v1.0.0
avl-009548,tec-014,2024-08-01,full day,leave,v1.0.0
avl-009549,tec-014,2024-08-02,full day,leave,v1.0.0
avl-009550,tec-014,2024-08-03,full day,busy,v1.0.0
avl-009551,tec-014,2024-08-04,full day,leave,v1.0.0
avl-009552,tec-014,2024-08-05,full day,available,v1.0.0
avl-009553,tec-014,2024-08-06,full day,available,v1.0.0
avl-009554,tec-014,2024-08-07,full day,available,v1.0.0
avl-009555,tec-014,2024-08-08,full day,available,v1.0.0
avl-009556,tec-014,2024-08-09,full day,available,v1.0.0
avl-009557,tec-014,2024-08-10,full day,available,v1.0.0
avl-009558,tec-014,2024-08-11,full day,available,v1.0.0
avl-009559,tec-014,2025-03-25,full day,busy,v1.0.0
avl-009560,tec-014,2024-08-13,full day,available,v1.0.0
avl-009561,tec-014,2024-08-14,full day,available,v1.0.0
avl-009562,tec-014,2024-08-15,full day,leave,v1.0.0
avl-009563,tec-014,2024-08-16,full day,available,v1.0.0
avl-009564,tec-014,2024-08-17,full day,busy,v1.0.0
avl-009565,tec-014,2024-08-18,full day,available,v1.0.0
avl-009566,tec-014,2024-08-19,full day,available,v1.0.0
avl-009567,tec-014,2024-08-20,full day,available,v1.0.0
avl-009568,tec-014,2024-08-21,full day,available,v1.0.0
avl-009569,tec-014,2024-08-22,full day,available,v1.0.0
avl-009570,tec-014,2024-08-23,full day,available,v1.0.0
avl-009571,tec-014,2024-08-24,full day,busy,v1.0.0
avl-009572,tec-014,2024-08-25,full day,available,v1.0.0
avl-009573,tec-014,2024-08-26,full day,available,v1.0.0
avl-009574,tec-014,2024-08-27,full day,leave,v1.0.0
avl-009575,tec-014,2024-08-28,full day,available,v1.0.0
avl-009576,tec-014,2025-03-25,full day,leave,v1.0.0
avl-009577,tec-014,2024-08-30,full day,busy,v1.0.0
avl-009578,tec-014,2024-08-31,full day,leave,v1.0.0
avl-009579,tec-014,2024-09-01,full day,busy,v1.0.0
avl-009580,tec-014,2024-09-02,full day,available,v1.0.0
avl-009581,tec-014,2024-09-03,full day,available,v1.0.0
avl-009582,tec-014,2024-09-04,full day,leave,v1.0.0
avl-009583,tec-014,2024-09-05,full day,available,v1.0.0
avl-009584,tec-014,2025-03-25,full day,available,v1.0.0
avl-009585,tec-014,2024-09-07,full day,available,v1.0.0
avl-009586,tec-014,2024-09-08,full day,available,v1.0.0
avl-009587,tec-014,2024-09-09,full day,available,v1.0.0
avl-009588,tec-014,2024-09-10,full day,leave,v1.0.0
avl-009589,tec-014,2024-09-11,full day,available,v1.0.0
avl-009590,tec-014,2024-09-12,full day,busy,v1.0.0
avl-009591,tec-014,2024-09-13,full day,available,v1.0.0
avl-009592,tec-014,2024-09-14,full day,available,v1.0.0
avl-009593,tec-014,2024-09-15,full day,available,v1.0.0
avl-009594,tec-014,2024-09-16,full day,leave,v1.0.0
avl-009595,tec-014,2024-09-17,full day,available,v1.0.0
avl-009596,tec-014,2024-09-18,full day,busy,v1.0.0
avl-009597,tec-014,2024-09-19,full day,busy,v1.0.0
avl-009598,tec-014,2024-09-20,full day,busy,v1.0.0
avl-009599,tec-014,2024-09-21,full day,busy,v1.0.0
avl-009600,tec-014,2024-09-22,full day,busy,v1.0.0
avl-009601,tec-014,2024-09-23,full day,available,v1.0.0
avl-009602,tec-014,2024-09-24,full day,available,v1.0.0
avl-009603,tec-014,2024-09-25,full day,available,v1.0.0
avl-009604,tec-014,2024-09-26,full day,available,v1.0.0
avl-009605,tec-014,2024-09-27,full day,available,v1.0.0
avl-009606,tec-014,2024-09-28,full day,leave,v1.0.0
avl-009607,tec-014,2024-09-29,full day,available,v1.0.0
avl-009608,tec-014,2025-03-25,full day,leave,v1.0.0
avl-009609,tec-014,2024-10-01,full day,available,v1.0.0
avl-009610,tec-014,2024-10-02,full day,leave,v1.0.0
avl-009611,tec-014,2024-10-03,full day,leave,v1.0.0
avl-009612,tec-014,2024-10-04,full day,available,v1.0.0
avl-009613,tec-014,2024-10-05,full day,available,v1.0.0
avl-009614,tec-014,2024-10-06,full day,available,v1.0.0
avl-009615,tec-014,2024-10-07,full day,leave,v1.0.0
avl-009616,tec-014,2024-10-08,full day,available,v1.0.0
avl-009617,tec-014,2024-10-09,full day,available,v1.0.0
avl-009618,tec-014,2024-10-10,full day,leave,v1.0.0
avl-009619,tec-014,2024-10-11,full day,busy,v1.0.0
avl-009620,tec-014,2024-10-12,full day,available,v1.0.0
avl-009621,tec-014,2025-03-25,full day,available,v1.0.0
avl-009622,tec-014,2024-10-14,full day,available,v1.0.0
avl-009623,tec-014,2024-10-15,full day,busy,v1.0.0
avl-009624,tec-014,2024-10-16,full day,available,v1.0.0
avl-009625,tec-014,2024-10-17,full day,available,v1.0.0
avl-009626,tec-014,2024-10-18,full day,available,v1.0.0
avl-009627,tec-014,2024-10-19,full day,available,v1.0.0
avl-009628,tec-014,2024-10-20,full day,available,v1.0.0
avl-009629,tec-014,2024-10-21,full day,available,v1.0.0
avl-009630,tec-014,2024-10-22,full day,available,v1.0.0
avl-009631,tec-014,2024-10-23,full day,available,v1.0.0
avl-009632,tec-014,2024-10-24,full day,available,v1.0.0
avl-009633,tec-014,2024-10-25,full day,busy,v1.0.0
avl-009634,tec-014,2024-10-26,full day,leave,v1.0.0
avl-009635,tec-014,2025-03-25,full day,available,v1.0.0
avl-009636,tec-014,2024-10-28,full day,available,v1.0.0
avl-009637,tec-014,2024-10-29,full day,leave,v1.0.0
avl-009638,tec-014,2024-10-30,full day,available,v1.0.0
avl-009639,tec-014,2024-10-31,full day,available,v1.0.0
avl-009640,tec-014,2024-11-01,full day,available,v1.0.0
avl-009641,tec-014,2024-11-02,full day,leave,v1.0.0
avl-009642,tec-014,2024-11-03,full day,available,v1.0.0
avl-009643,tec-014,2024-11-04,full day,available,v1.0.0
avl-009644,tec-014,2024-11-05,full day,available,v1.0.0
avl-009645,tec-014,2024-11-06,full day,available,v1.0.0
avl-009646,tec-014,2024-11-07,full day,available,v1.0.0
avl-009647,tec-014,2024-11-08,full day,available,v1.0.0
avl-009648,tec-014,2025-03-25,full day,busy,v1.0.0
avl-009649,tec-014,2024-11-10,full day,available,v1.0.0
avl-009650,tec-014,2024-11-11,full day,available,v1.0.0
avl-009651,tec-014,2024-11-12,full day,available,v1.0.0
avl-009652,tec-014,2024-11-13,full day,available,v1.0.0
avl-009653,tec-014,2024-11-14,full day,leave,v1.0.0
avl-009654,tec-014,2024-11-15,full day,available,v1.0.0
avl-009655,tec-014,2024-11-16,full day,leave,v1.0.0
avl-009656,tec-014,2024-11-17,full day,busy,v1.0.0
avl-009657,tec-014,2024-11-18,full day,available,v1.0.0
avl-009658,tec-014,2024-11-19,full day,available,v1.0.0
avl-009659,tec-014,2024-11-20,full day,available,v1.0.0
avl-009660,tec-014,2024-11-21,full day,leave,v1.0.0
avl-009661,tec-014,2024-11-22,full day,available,v1.0.0
avl-009662,tec-014,2024-11-23,full day,available,v1.0.0
avl-009663,tec-014,2024-11-24,full day,busy,v1.0.0
avl-009664,tec-014,2024-11-25,full day,available,v1.0.0
avl-009665,tec-014,2024-11-26,full day,available,v1.0.0
avl-009666,tec-014,2024-11-27,full day,busy,v1.0.0
avl-009667,tec-014,2024-11-28,full day,leave,v1.0.0
avl-009668,tec-014,2024-11-29,full day,available,v1.0.0
avl-009669,tec-014,2024-11-30,full day,available,v1.0.0
avl-009670,tec-014,2024-12-01,full day,available,v1.0.0
avl-009671,tec-014,2024-12-02,full day,available,v1.0.0
avl-009672,tec-014,2024-12-03,full day,busy,v1.0.0
avl-009673,tec-014,2024-12-04,full day,available,v1.0.0
avl-009674,tec-014,2024-12-05,full day,busy,v1.0.0
avl-009675,tec-014,2024-12-06,full day,available,v1.0.0
avl-009676,tec-014,2025-03-25,full day,busy,v1.0.0
avl-009677,tec-014,2024-12-08,full day,available,v1.0.0
avl-009678,tec-014,2024-12-09,full day,busy,v1.0.0
avl-009679,tec-014,2024-12-10,full day,available,v1.0.0
avl-009680,tec-014,2024-12-11,full day,available,v1.0.0
avl-009681,tec-014,2024-12-12,full day,leave,v1.0.0
avl-009682,tec-014,2024-12-13,full day,leave,v1.0.0
avl-009683,tec-014,2024-12-14,full day,available,v1.0.0
avl-009684,tec-014,2024-12-15,full day,available,v1.0.0
avl-009685,tec-014,2024-12-16,full day,busy,v1.0.0
avl-009686,tec-014,2024-12-17,full day,available,v1.0.0
avl-009687,tec-014,2024-12-18,full day,available,v1.0.0
avl-009688,tec-014,2024-12-19,full day,available,v1.0.0
avl-009689,tec-014,2024-12-20,full day,busy,v1.0.0
avl-009690,tec-014,2024-12-21,full day,busy,v1.0.0
avl-009691,tec-014,2024-12-22,full day,leave,v1.0.0
avl-009692,tec-014,2024-12-23,full day,available,v1.0.0
avl-009693,tec-014,2024-12-24,full day,busy,v1.0.0
avl-009694,tec-014,2024-12-25,full day,leave,v1.0.0
avl-009695,tec-014,2024-12-26,full day,available,v1.0.0
avl-009696,tec-014,2024-12-27,full day,available,v1.0.0
avl-009697,tec-014,2024-12-28,full day,available,v1.0.0
avl-009698,tec-014,2024-12-29,full day,busy,v1.0.0
avl-009699,tec-014,2024-12-30,full day,leave,v1.0.0
avl-009700,tec-014,2024-12-31,full day,leave,v1.0.0
avl-009701,tec-014,2025-01-01,full day,available,v1.0.0
avl-009702,tec-014,2025-01-02,full day,available,v1.0.0
avl-009703,tec-014,2025-01-03,full day,busy,v1.0.0
avl-009704,tec-014,2025-01-04,full day,available,v1.0.0
avl-009705,tec-014,2025-03-25,full day,available,v1.0.0
avl-009706,tec-014,2025-01-06,full day,available,v1.0.0
avl-009707,tec-014,2025-01-07,full day,available,v1.0.0
avl-009708,tec-014,2025-01-08,full day,available,v1.0.0
avl-009709,tec-014,2025-01-09,full day,available,v1.0.0
avl-009710,tec-014,2025-01-10,full day,busy,v1.0.0
avl-009711,tec-014,2025-01-11,full day,available,v1.0.0
avl-009712,tec-014,2025-01-12,full day,available,v1.0.0
avl-009713,tec-014,2025-01-13,full day,leave,v1.0.0
avl-009714,tec-014,2025-01-14,full day,available,v1.0.0
avl-009715,tec-014,2025-03-25,full day,available,v1.0.0
avl-009716,tec-014,2025-01-16,full day,busy,v1.0.0
avl-009717,tec-014,2025-01-17,full day,available,v1.0.0
avl-009718,tec-014,2025-01-18,full day,leave,v1.0.0
avl-009719,tec-014,2025-01-19,full day,available,v1.0.0
avl-009720,tec-014,2025-01-20,full day,available,v1.0.0
avl-009721,tec-014,2025-01-21,full day,available,v1.0.0
avl-009722,tec-014,2025-01-22,full day,leave,v1.0.0
avl-009723,tec-014,2025-01-23,full day,busy,v1.0.0
avl-009724,tec-014,2025-01-24,full day,available,v1.0.0
avl-009725,tec-014,2025-01-25,full day,available,v1.0.0
avl-009726,tec-014,2025-01-26,full day,available,v1.0.0
avl-009727,tec-014,2025-01-27,full day,busy,v1.0.0
avl-009728,tec-014,2025-01-28,full day,available,v1.0.0
avl-009729,tec-014,2025-01-29,full day,leave,v1.0.0
avl-009730,tec-014,2025-01-30,full day,busy,v1.0.0
avl-009731,tec-014,2025-01-31,full day,available,v1.0.0
avl-009732,tec-014,2025-02-01,full day,busy,v1.0.0
avl-009733,tec-014,2025-02-02,full day,available,v1.0.0
avl-009734,tec-014,2025-02-03,full day,leave,v1.0.0
avl-009735,tec-014,2025-02-04,full day,busy,v1.0.0
avl-009736,tec-014,2025-02-05,full day,busy,v1.0.0
avl-009737,tec-014,2025-02-06,full day,available,v1.0.0
avl-009738,tec-014,2025-02-07,full day,available,v1.0.0
avl-009739,tec-014,2025-02-08,full day,leave,v1.0.0
avl-009740,tec-014,2025-02-09,full day,leave,v1.0.0
avl-009741,tec-014,2025-02-10,full day,available,v1.0.0
avl-009742,tec-014,2025-02-11,full day,leave,v1.0.0
avl-009743,tec-014,2025-02-12,full day,leave,v1.0.0
avl-009744,tec-014,2025-02-13,full day,busy,v1.0.0
avl-009745,tec-014,2025-02-14,full day,busy,v1.0.0
avl-009746,tec-014,2025-02-15,full day,busy,v1.0.0
avl-009747,tec-014,2025-02-16,full day,available,v1.0.0
avl-009748,tec-014,2025-02-17,full day,available,v1.0.0
avl-009749,tec-014,2025-02-18,full day,available,v1.0.0
avl-009750,tec-014,2025-02-19,full day,available,v1.0.0
avl-009751,tec-014,2025-02-20,full day,available,v1.0.0
avl-009752,tec-014,2025-02-21,full day,available,v1.0.0
avl-009753,tec-014,2025-02-22,full day,available,v1.0.0
avl-009754,tec-014,2025-02-23,full day,available,v1.0.0
avl-009755,tec-014,2025-02-24,full day,available,v1.0.0
avl-009756,tec-014,2025-02-25,full day,available,v1.0.0
avl-009757,tec-014,2025-02-26,full day,busy,v1.0.0
avl-009758,tec-014,2025-02-27,full day,available,v1.0.0
avl-009759,tec-014,2025-02-28,full day,available,v1.0.0
avl-009760,tec-014,2025-03-01,full day,busy,v1.0.0
avl-009761,tec-014,2025-03-02,full day,available,v1.0.0
avl-009762,tec-014,2025-03-03,full day,available,v1.0.0
avl-009763,tec-014,2025-03-04,full day,available,v1.0.0
avl-009764,tec-014,2025-03-05,full day,leave,v1.0.0
avl-009765,tec-014,2025-03-06,full day,available,v1.0.0
avl-009766,tec-014,2025-03-07,full day,available,v1.0.0
avl-009767,tec-014,2025-03-08,full day,available,v1.0.0
avl-009768,tec-014,2025-03-09,full day,available,v1.0.0
avl-009769,tec-014,2025-03-10,full day,available,v1.0.0
avl-009770,tec-014,2025-03-11,full day,busy,v1.0.0
avl-009771,tec-014,2025-03-12,full day,available,v1.0.0
avl-009772,tec-014,2025-03-13,full day,available,v1.0.0
avl-009773,tec-014,2025-03-14,full day,busy,v1.0.0
avl-009774,tec-014,2025-03-15,full day,available,v1.0.0
avl-009775,tec-014,2025-03-16,full day,available,v1.0.0
avl-009776,tec-014,2025-03-25,full day,available,v1.0.0
avl-009777,tec-014,2025-03-18,full day,available,v1.0.0
avl-009778,tec-014,2025-03-19,full day,leave,v1.0.0
avl-009779,tec-014,2025-03-20,full day,available,v1.0.0
avl-009780,tec-014,2025-03-21,full day,leave,v1.0.0
avl-009781,tec-014,2025-03-22,full day,available,v1.0.0
avl-009782,tec-014,2025-03-23,full day,busy,v1.0.0
avl-009783,tec-014,2025-03-24,full day,available,v1.0.0
avl-009784,tec-014,2025-03-25,full day,available,v1.0.0
avl-009785,tec-014,2025-03-26,full day,busy,v1.0.0
avl-009786,tec-014,2025-03-27,full day,available,v1.0.0
avl-009787,tec-014,2025-03-28,full day,available,v1.0.0
avl-009788,tec-014,2025-03-29,full day,available,v1.0.0
avl-009789,tec-014,2025-03-30,full day,available,v1.0.0
avl-009790,tec-014,2025-03-31,full day,busy,v1.0.0
avl-009791,tec-014,2025-04-01,full day,busy,v1.0.0
avl-009792,tec-014,2025-04-02,full day,available,v1.0.0
avl-009793,tec-014,2025-04-03,full day,available,v1.0.0
avl-009794,tec-014,2025-04-04,full day,leave,v1.0.0
avl-009795,tec-014,2025-04-05,full day,available,v1.0.0
avl-009796,tec-014,2025-03-25,full day,available,v1.0.0
avl-009797,tec-014,2025-04-07,full day,busy,v1.0.0
avl-009798,tec-014,2025-04-08,full day,leave,v1.0.0
avl-009799,tec-014,2025-04-09,full day,available,v1.0.0
avl-009800,tec-014,2025-04-10,full day,busy,v1.0.0
avl-009801,tec-014,2025-03-25,full day,available,v1.0.0
avl-009802,tec-014,2025-04-12,full day,busy,v1.0.0
avl-009803,tec-014,2025-04-13,full day,available,v1.0.0
avl-009804,tec-014,2025-04-14,full day,available,v1.0.0
avl-009805,tec-014,2025-04-15,full day,available,v1.0.0
avl-009806,tec-014,2025-04-16,full day,busy,v1.0.0
avl-009807,tec-014,2025-04-17,full day,leave,v1.0.0
avl-009808,tec-014,2025-04-18,full day,available,v1.0.0
avl-009809,tec-014,2025-03-25,full day,available,v1.0.0
avl-009810,tec-014,2025-04-20,full day,available,v1.0.0
avl-009811,tec-014,2025-03-25,full day,available,v1.0.0
avl-009812,tec-014,2025-04-22,full day,available,v1.0.0
avl-009813,tec-014,2025-04-23,full day,available,v1.0.0
avl-009814,tec-014,2025-04-24,full day,available,v1.0.0
avl-009815,tec-014,2025-04-25,full day,available,v1.0.0
avl-009816,tec-014,2025-04-26,full day,leave,v1.0.0
avl-009817,tec-014,2025-04-27,full day,available,v1.0.0
avl-009818,tec-014,2025-04-28,full day,available,v1.0.0
avl-009819,tec-014,2025-04-29,full day,busy,v1.0.0
avl-009820,tec-014,2025-04-30,full day,busy,v1.0.0
avl-009821,tec-014,2025-05-01,full day,leave,v1.0.0
avl-009822,tec-014,2025-05-02,full day,available,v1.0.0
avl-009823,tec-014,2025-05-03,full day,busy,v1.0.0
avl-009824,tec-014,2025-05-04,full day,available,v1.0.0
avl-009825,tec-014,2025-05-05,full day,busy,v1.0.0
avl-009826,tec-014,2025-05-06,full day,available,v1.0.0
